EPAM,Date
211.22000122070312,2023-06-08
211.3300018310547,2023-06-09
218.0,2023-06-12
218.9499969482422,2023-06-13
222.52999877929688,2023-06-14
227.83999633789062,2023-06-15
219.50999450683594,2023-06-16
219.14999389648438,2023-06-20
215.6999969482422,2023-06-21
218.35000610351562,2023-06-22
214.0,2023-06-23
220.35000610351562,2023-06-26
229.0800018310547,2023-06-27
227.85000610351562,2023-06-28
224.69000244140625,2023-06-29
224.75,2023-06-30
226.5800018310547,2023-07-03
232.7899932861328,2023-07-05
229.85000610351562,2023-07-06
229.1999969482422,2023-07-07
234.9499969482422,2023-07-10
232.3000030517578,2023-07-11
233.39999389648438,2023-07-12
244.61000061035156,2023-07-13
241.94000244140625,2023-07-14
242.88999938964844,2023-07-17
245.7100067138672,2023-07-18
249.80999755859375,2023-07-19
239.00999450683594,2023-07-20
237.4600067138672,2023-07-21
235.2100067138672,2023-07-24
234.42999267578125,2023-07-25
232.5399932861328,2023-07-26
226.85000610351562,2023-07-27
230.89999389648438,2023-07-28
236.80999755859375,2023-07-31
239.47999572753906,2023-08-01
236.89999389648438,2023-08-02
245.02000427246094,2023-08-03
246.97000122070312,2023-08-04
246.83999633789062,2023-08-07
243.5500030517578,2023-08-08
239.52000427246094,2023-08-09
243.1699981689453,2023-08-10
238.74000549316406,2023-08-11
243.0,2023-08-14
241.9199981689453,2023-08-15
239.47000122070312,2023-08-16
233.6999969482422,2023-08-17
239.38999938964844,2023-08-18
240.44000244140625,2023-08-21
242.6199951171875,2023-08-22
248.8300018310547,2023-08-23
242.08999633789062,2023-08-24
244.0800018310547,2023-08-25
245.3699951171875,2023-08-28
253.14999389648438,2023-08-29
255.3699951171875,2023-08-30
258.989990234375,2023-08-31
258.54998779296875,2023-09-01
259.9200134277344,2023-09-05
261.739990234375,2023-09-06
263.20001220703125,2023-09-07
265.3500061035156,2023-09-08
266.4200134277344,2023-09-11
262.82000732421875,2023-09-12
262.30999755859375,2023-09-13
269.3800048828125,2023-09-14
263.6600036621094,2023-09-15
259.3699951171875,2023-09-18
263.1099853515625,2023-09-19
267.0,2023-09-20
260.2900085449219,2023-09-21
261.0,2023-09-22
265.1700134277344,2023-09-25
256.8599853515625,2023-09-26
256.79998779296875,2023-09-27
259.8500061035156,2023-09-28
255.69000244140625,2023-09-29
251.83999633789062,2023-10-02
240.52000427246094,2023-10-03
241.61000061035156,2023-10-04
238.00999450683594,2023-10-05
244.14999389648438,2023-10-06
247.22999572753906,2023-10-09
245.6199951171875,2023-10-10
248.9199981689453,2023-10-11
237.5500030517578,2023-10-12
238.58999633789062,2023-10-13
245.1999969482422,2023-10-16
243.47000122070312,2023-10-17
235.02000427246094,2023-10-18
230.72999572753906,2023-10-19
223.3300018310547,2023-10-20
222.3300018310547,2023-10-23
223.0,2023-10-24
214.5399932861328,2023-10-25
213.47000122070312,2023-10-26
210.44000244140625,2023-10-27
212.74000549316406,2023-10-30
217.57000732421875,2023-10-31
216.64999389648438,2023-11-01
232.30999755859375,2023-11-02
240.6999969482422,2023-11-03
244.89999389648438,2023-11-06
244.64999389648438,2023-11-07
246.94000244140625,2023-11-08
237.02000427246094,2023-11-09
235.36000061035156,2023-11-10
234.69000244140625,2023-11-13
247.6199951171875,2023-11-14
253.30999755859375,2023-11-15
255.9499969482422,2023-11-16
258.239990234375,2023-11-17
260.30999755859375,2023-11-20
258.0,2023-11-21
255.0,2023-11-22
255.47000122070312,2023-11-24
255.41000366210938,2023-11-27
257.2900085449219,2023-11-28
261.9800109863281,2023-11-29
258.19000244140625,2023-11-30
258.8900146484375,2023-12-01
261.4599914550781,2023-12-04
255.3300018310547,2023-12-05
258.8299865722656,2023-12-06
264.3599853515625,2023-12-07
268.5,2023-12-08
275.1199951171875,2023-12-11
276.1400146484375,2023-12-12
