APTV,Date
105.7699966430664,2023-01-25
106.80000305175781,2023-01-26
110.58999633789062,2023-01-27
109.83000183105469,2023-01-30
113.08999633789062,2023-01-31
114.75,2023-02-01
118.68000030517578,2023-02-02
115.7300033569336,2023-02-03
114.94999694824219,2023-02-06
115.91000366210938,2023-02-07
115.79000091552734,2023-02-08
116.01000213623047,2023-02-09
112.80000305175781,2023-02-10
112.79000091552734,2023-02-13
121.0999984741211,2023-02-14
123.06999969482422,2023-02-15
120.7300033569336,2023-02-16
119.63999938964844,2023-02-17
116.30000305175781,2023-02-21
116.0999984741211,2023-02-22
116.44000244140625,2023-02-23
114.94000244140625,2023-02-24
116.29000091552734,2023-02-27
116.27999877929688,2023-02-28
118.0999984741211,2023-03-01
116.93000030517578,2023-03-02
119.30000305175781,2023-03-03
118.44999694824219,2023-03-06
116.58000183105469,2023-03-07
116.9000015258789,2023-03-08
113.43000030517578,2023-03-09
111.08000183105469,2023-03-10
110.25,2023-03-13
113.0,2023-03-14
108.76000213623047,2023-03-15
112.16999816894531,2023-03-16
107.19999694824219,2023-03-17
108.80999755859375,2023-03-20
110.9800033569336,2023-03-21
107.76000213623047,2023-03-22
107.69999694824219,2023-03-23
107.18000030517578,2023-03-24
108.0999984741211,2023-03-27
107.9800033569336,2023-03-28
109.55999755859375,2023-03-29
109.9000015258789,2023-03-30
112.19000244140625,2023-03-31
110.48999786376953,2023-04-03
107.22000122070312,2023-04-04
104.5,2023-04-05
103.0199966430664,2023-04-06
104.33999633789062,2023-04-10
104.97000122070312,2023-04-11
104.19000244140625,2023-04-12
106.04000091552734,2023-04-13
107.06999969482422,2023-04-14
107.5999984741211,2023-04-17
107.51000213623047,2023-04-18
107.41000366210938,2023-04-19
106.08000183105469,2023-04-20
105.29000091552734,2023-04-21
105.61000061035156,2023-04-24
102.31999969482422,2023-04-25
102.86000061035156,2023-04-26
101.6500015258789,2023-04-27
102.86000061035156,2023-04-28
102.19000244140625,2023-05-01
101.2300033569336,2023-05-02
99.83999633789062,2023-05-03
92.05000305175781,2023-05-04
93.41999816894531,2023-05-05
93.97000122070312,2023-05-08
93.37000274658203,2023-05-09
94.91000366210938,2023-05-10
94.29000091552734,2023-05-11
92.69000244140625,2023-05-12
92.93000030517578,2023-05-15
90.9000015258789,2023-05-16
93.86000061035156,2023-05-17
94.83000183105469,2023-05-18
94.37000274658203,2023-05-19
94.43000030517578,2023-05-22
92.4800033569336,2023-05-23
90.5,2023-05-24
89.70999908447266,2023-05-25
92.12999725341797,2023-05-26
91.2300033569336,2023-05-30
88.08000183105469,2023-05-31
90.20999908447266,2023-06-01
93.69000244140625,2023-06-02
92.2699966430664,2023-06-05
95.44999694824219,2023-06-06
96.08999633789062,2023-06-07
97.4000015258789,2023-06-08
97.98999786376953,2023-06-09
100.2699966430664,2023-06-12
101.1500015258789,2023-06-13
101.01000213623047,2023-06-14
101.27999877929688,2023-06-15
101.44000244140625,2023-06-16
100.16000366210938,2023-06-20
99.7699966430664,2023-06-21
98.5999984741211,2023-06-22
97.4000015258789,2023-06-23
97.87000274658203,2023-06-26
100.54000091552734,2023-06-27
101.16999816894531,2023-06-28
100.88999938964844,2023-06-29
102.08999633789062,2023-06-30
103.02999877929688,2023-07-03
103.47000122070312,2023-07-05
104.87999725341797,2023-07-06
107.55000305175781,2023-07-07
108.6500015258789,2023-07-10
110.37999725341797,2023-07-11
112.4000015258789,2023-07-12
112.37000274658203,2023-07-13
111.01000213623047,2023-07-14
109.2300033569336,2023-07-17
108.94000244140625,2023-07-18
110.37999725341797,2023-07-19
108.62000274658203,2023-07-20
109.23999786376953,2023-07-21
109.43000030517578,2023-07-24
109.9000015258789,2023-07-25
110.38999938964844,2023-07-26
109.25,2023-07-27
109.16999816894531,2023-07-28
109.48999786376953,2023-07-31
109.48999786376953,2023-08-01
106.27999877929688,2023-08-02
109.58000183105469,2023-08-03
106.80000305175781,2023-08-04
107.1500015258789,2023-08-07
106.31999969482422,2023-08-08
104.31999969482422,2023-08-09
103.18000030517578,2023-08-10
98.69999694824219,2023-08-11
99.43000030517578,2023-08-14
97.30000305175781,2023-08-15
95.62000274658203,2023-08-16
96.05999755859375,2023-08-17
95.87999725341797,2023-08-18
96.55999755859375,2023-08-21
96.12999725341797,2023-08-22
98.08000183105469,2023-08-23
96.36000061035156,2023-08-24
97.61000061035156,2023-08-25
98.87000274658203,2023-08-28
100.81999969482422,2023-08-29
101.63999938964844,2023-08-30
101.44999694824219,2023-08-31
104.48999786376953,2023-09-01
103.16000366210938,2023-09-05
102.3499984741211,2023-09-06
100.68000030517578,2023-09-07
100.4800033569336,2023-09-08
99.7699966430664,2023-09-11
102.66999816894531,2023-09-12
101.29000091552734,2023-09-13
102.29000091552734,2023-09-14
102.45999908447266,2023-09-15
101.38999938964844,2023-09-18
102.56999969482422,2023-09-19
101.8499984741211,2023-09-20
97.9000015258789,2023-09-21
97.93000030517578,2023-09-22
99.08000183105469,2023-09-25
96.44999694824219,2023-09-26
95.86000061035156,2023-09-27
99.13999938964844,2023-09-28
98.58999633789062,2023-09-29
97.25,2023-10-02
94.56999969482422,2023-10-03
96.45999908447266,2023-10-04
94.05999755859375,2023-10-05
96.97000122070312,2023-10-06
96.83999633789062,2023-10-09
98.12000274658203,2023-10-10
98.91999816894531,2023-10-11
97.0,2023-10-12
94.95999908447266,2023-10-13
96.62999725341797,2023-10-16
96.58000183105469,2023-10-17
92.01000213623047,2023-10-18
90.25,2023-10-19
92.0,2023-10-20
89.6500015258789,2023-10-23
90.79000091552734,2023-10-24
89.37000274658203,2023-10-25
89.38999938964844,2023-10-26
86.01000213623047,2023-10-27
86.38999938964844,2023-10-30
87.19999694824219,2023-10-31
86.08000183105469,2023-11-01
77.19999694824219,2023-11-02
77.5,2023-11-03
74.44999694824219,2023-11-06
75.72000122070312,2023-11-07
73.95999908447266,2023-11-08
72.80999755859375,2023-11-09
75.93000030517578,2023-11-10
75.43000030517578,2023-11-13
79.41000366210938,2023-11-14
80.29000091552734,2023-11-15
79.1500015258789,2023-11-16
81.18000030517578,2023-11-17
81.45999908447266,2023-11-20
80.83000183105469,2023-11-21
81.62999725341797,2023-11-22
83.11000061035156,2023-11-24
81.80999755859375,2023-11-27
81.94999694824219,2023-11-28
82.2699966430664,2023-11-29
82.83999633789062,2023-11-30
84.01000213623047,2023-12-01
82.83000183105469,2023-12-04
80.8499984741211,2023-12-05
80.87999725341797,2023-12-06
80.8499984741211,2023-12-07
79.83000183105469,2023-12-08
80.61000061035156,2023-12-11
80.44000244140625,2023-12-12
