Date,CTXS
2022-01-14,95.8
2022-01-18,101.0
2022-01-19,104.7
2022-01-20,102.42
2022-01-21,101.12
2022-01-24,106.34
2022-01-25,101.38
2022-01-26,102.48
2022-01-27,100.71
2022-01-28,105.55
2022-01-31,101.94
2022-02-01,102.36
2022-02-02,102.09
2022-02-03,102.25
2022-02-04,102.36
2022-02-07,101.74
2022-02-08,102.16
2022-02-09,102.43
2022-02-10,102.15
2022-02-11,101.99
2022-02-14,101.96
2022-02-15,102.13
2022-02-16,101.95
2022-02-17,101.67
2022-02-18,101.88
2022-02-22,101.87
2022-02-23,101.75
2022-02-24,102.21
2022-02-25,102.6
2022-02-28,102.5
2022-03-01,102.66
2022-03-02,102.21
2022-03-03,102.02
2022-03-04,101.5
2022-03-07,101.23
2022-03-08,101.49
2022-03-09,101.92
2022-03-10,101.45
2022-03-11,101.02
2022-03-14,100.51
2022-03-15,100.49
2022-03-16,101.16
2022-03-17,101.11
2022-03-18,100.74
2022-03-21,100.56
2022-03-22,100.9
2022-03-23,101.12
2022-03-24,100.86
2022-03-25,101.08
2022-03-28,101.02
2022-03-29,101.47
2022-03-30,101.49
2022-03-31,100.9
2022-04-01,101.49
2022-04-04,101.42
2022-04-05,101.4
2022-04-06,101.29
2022-04-07,101.29
2022-04-08,101.29
2022-04-11,101.14
2022-04-12,100.93
2022-04-13,102.0
2022-04-14,102.24
2022-04-18,102.02
2022-04-19,101.94
2022-04-20,101.85
2022-04-21,101.56
2022-04-22,101.5
2022-04-25,101.29
2022-04-26,100.77
2022-04-27,100.76
2022-04-28,100.71
2022-04-29,100.1
2022-05-02,100.0
2022-05-03,101.23
2022-05-04,101.7
2022-05-05,101.4
2022-05-06,101.0
2022-05-09,100.02
2022-05-10,100.29
2022-05-11,100.08
2022-05-12,99.83
2022-05-13,99.15
2022-05-16,99.28
2022-05-17,100.79
2022-05-18,99.68
2022-05-19,99.46
2022-05-20,99.27
2022-05-23,99.78
2022-05-24,99.52
2022-05-25,99.64
2022-05-26,100.43
2022-05-27,100.95
2022-05-31,100.69
2022-06-01,100.84
2022-06-02,101.35
2022-06-03,101.41
2022-06-06,99.34
2022-06-07,98.77
2022-06-08,98.74
2022-06-09,99.05
2022-06-10,97.94
2022-06-13,95.39
2022-06-14,92.41
2022-06-15,92.71
2022-06-16,89.76
2022-06-17,94.94
2022-06-21,97.62
2022-06-22,97.39
2022-06-23,98.42
2022-06-24,96.59
2022-06-27,96.76
2022-06-28,96.15
2022-06-29,96.84
2022-06-30,97.17
2022-07-01,97.93
2022-07-05,99.1
2022-07-06,97.82
2022-07-07,99.49
2022-07-08,99.22
2022-07-11,100.75
2022-07-12,102.08
2022-07-13,102.27
2022-07-14,102.35
2022-07-15,102.53
2022-07-18,102.17
2022-07-19,102.57
2022-07-20,101.91
2022-07-21,101.71
2022-07-22,101.48
2022-07-25,101.25
2022-07-26,101.0
2022-07-27,101.62
2022-07-28,101.8
2022-07-29,101.41
2022-08-01,101.27
2022-08-02,101.95
2022-08-03,101.88
2022-08-04,102.0
2022-08-05,102.5
2022-08-08,102.29
2022-08-09,102.2
2022-08-10,102.68
2022-08-11,102.45
2022-08-12,102.89
2022-08-15,103.2
2022-08-16,103.22
2022-08-17,103.13
2022-08-18,103.19
2022-08-19,102.77
2022-08-22,102.97
2022-08-23,102.99
2022-08-24,102.68
2022-08-25,102.7
2022-08-26,102.45
2022-08-29,102.23
2022-08-30,102.59
2022-08-31,102.77
2022-09-01,102.95
2022-09-02,102.83
2022-09-06,102.77
2022-09-07,103.41
2022-09-08,103.7
2022-09-09,103.68
2022-09-12,103.67
2022-09-13,103.53
2022-09-14,103.64
2022-09-15,103.61
2022-09-16,103.53
2022-09-19,103.72
2022-09-20,103.72
2022-09-21,103.75
2022-09-22,103.81
2022-09-23,103.75
2022-09-26,103.8
2022-09-27,103.8
2022-09-28,103.86
2022-09-29,103.9
