SANM,Date
35.02000045776367,2021-02-22
35.349998474121094,2021-02-23
35.869998931884766,2021-02-24
35.41999816894531,2021-02-25
35.619998931884766,2021-02-26
36.630001068115234,2021-03-01
36.470001220703125,2021-03-02
36.970001220703125,2021-03-03
37.2599983215332,2021-03-04
38.119998931884766,2021-03-05
38.779998779296875,2021-03-08
39.560001373291016,2021-03-09
39.5,2021-03-10
39.400001525878906,2021-03-11
39.959999084472656,2021-03-12
40.72999954223633,2021-03-15
41.369998931884766,2021-03-16
42.63999938964844,2021-03-17
41.66999816894531,2021-03-18
41.04999923706055,2021-03-19
41.0099983215332,2021-03-22
39.4900016784668,2021-03-23
40.0,2021-03-24
40.529998779296875,2021-03-25
42.04999923706055,2021-03-26
40.9900016784668,2021-03-29
41.349998474121094,2021-03-30
41.380001068115234,2021-03-31
42.150001525878906,2021-04-01
42.97999954223633,2021-04-05
42.11000061035156,2021-04-06
41.02000045776367,2021-04-07
41.41999816894531,2021-04-08
41.45000076293945,2021-04-09
41.38999938964844,2021-04-12
41.150001525878906,2021-04-13
41.310001373291016,2021-04-14
41.61000061035156,2021-04-15
41.689998626708984,2021-04-16
41.61000061035156,2021-04-19
41.2400016784668,2021-04-20
41.90999984741211,2021-04-21
41.29999923706055,2021-04-22
41.709999084472656,2021-04-23
41.720001220703125,2021-04-26
41.540000915527344,2021-04-27
41.439998626708984,2021-04-28
41.560001373291016,2021-04-29
40.84000015258789,2021-04-30
41.119998931884766,2021-05-03
40.27000045776367,2021-05-04
41.27000045776367,2021-05-05
41.63999938964844,2021-05-06
42.0,2021-05-07
41.349998474121094,2021-05-10
41.20000076293945,2021-05-11
39.95000076293945,2021-05-12
41.470001220703125,2021-05-13
42.349998474121094,2021-05-14
42.2599983215332,2021-05-17
41.880001068115234,2021-05-18
42.189998626708984,2021-05-19
42.2400016784668,2021-05-20
42.15999984741211,2021-05-21
42.58000183105469,2021-05-24
41.970001220703125,2021-05-25
42.0,2021-05-26
42.400001525878906,2021-05-27
42.11000061035156,2021-05-28
42.279998779296875,2021-06-01
42.33000183105469,2021-06-02
42.040000915527344,2021-06-03
42.5099983215332,2021-06-04
42.58000183105469,2021-06-07
42.02000045776367,2021-06-08
41.790000915527344,2021-06-09
41.7599983215332,2021-06-10
42.02000045776367,2021-06-11
40.90999984741211,2021-06-14
40.40999984741211,2021-06-15
40.119998931884766,2021-06-16
40.15999984741211,2021-06-17
38.97999954223633,2021-06-18
38.84000015258789,2021-06-21
38.2599983215332,2021-06-22
38.38999938964844,2021-06-23
39.11000061035156,2021-06-24
38.75,2021-06-25
39.0099983215332,2021-06-28
38.90999984741211,2021-06-29
38.959999084472656,2021-06-30
39.02000045776367,2021-07-01
38.720001220703125,2021-07-02
38.15999984741211,2021-07-06
38.0099983215332,2021-07-07
37.529998779296875,2021-07-08
38.5,2021-07-09
38.439998626708984,2021-07-12
38.2599983215332,2021-07-13
38.349998474121094,2021-07-14
38.09000015258789,2021-07-15
37.09000015258789,2021-07-16
36.2599983215332,2021-07-19
36.86000061035156,2021-07-20
37.900001525878906,2021-07-21
36.47999954223633,2021-07-22
36.79999923706055,2021-07-23
37.099998474121094,2021-07-26
36.880001068115234,2021-07-27
37.63999938964844,2021-07-28
38.04999923706055,2021-07-29
38.41999816894531,2021-07-30
38.099998474121094,2021-08-02
38.16999816894531,2021-08-03
37.959999084472656,2021-08-04
38.22999954223633,2021-08-05
38.56999969482422,2021-08-06
38.290000915527344,2021-08-09
38.2599983215332,2021-08-10
38.560001373291016,2021-08-11
38.650001525878906,2021-08-12
38.47999954223633,2021-08-13
38.16999816894531,2021-08-16
37.880001068115234,2021-08-17
37.619998931884766,2021-08-18
36.720001220703125,2021-08-19
37.150001525878906,2021-08-20
37.40999984741211,2021-08-23
37.790000915527344,2021-08-24
38.09000015258789,2021-08-25
38.09000015258789,2021-08-26
39.869998931884766,2021-08-27
39.83000183105469,2021-08-30
39.47999954223633,2021-08-31
39.439998626708984,2021-09-01
39.5,2021-09-02
39.33000183105469,2021-09-03
39.58000183105469,2021-09-07
39.02000045776367,2021-09-08
39.060001373291016,2021-09-09
39.310001373291016,2021-09-10
39.79999923706055,2021-09-13
39.7599983215332,2021-09-14
39.790000915527344,2021-09-15
39.79999923706055,2021-09-16
38.459999084472656,2021-09-17
37.619998931884766,2021-09-20
37.290000915527344,2021-09-21
38.40999984741211,2021-09-22
39.029998779296875,2021-09-23
39.279998779296875,2021-09-24
39.70000076293945,2021-09-27
39.56999969482422,2021-09-28
39.09000015258789,2021-09-29
38.540000915527344,2021-09-30
39.18000030517578,2021-10-01
38.900001525878906,2021-10-04
39.599998474121094,2021-10-05
39.41999816894531,2021-10-06
39.84000015258789,2021-10-07
39.5099983215332,2021-10-08
39.380001068115234,2021-10-11
39.029998779296875,2021-10-12
38.56999969482422,2021-10-13
39.54999923706055,2021-10-14
39.52000045776367,2021-10-15
39.27000045776367,2021-10-18
38.650001525878906,2021-10-19
38.29999923706055,2021-10-20
38.810001373291016,2021-10-21
37.939998626708984,2021-10-22
38.84000015258789,2021-10-25
38.599998474121094,2021-10-26
37.81999969482422,2021-10-27
37.650001525878906,2021-10-28
37.75,2021-10-29
38.84000015258789,2021-11-01
39.560001373291016,2021-11-02
41.91999816894531,2021-11-03
41.59000015258789,2021-11-04
43.189998626708984,2021-11-05
42.90999984741211,2021-11-08
39.63999938964844,2021-11-09
39.72999954223633,2021-11-10
39.95000076293945,2021-11-11
40.130001068115234,2021-11-12
40.369998931884766,2021-11-15
39.599998474121094,2021-11-16
39.720001220703125,2021-11-17
39.18000030517578,2021-11-18
38.68000030517578,2021-11-19
39.11000061035156,2021-11-22
39.2599983215332,2021-11-23
38.97999954223633,2021-11-24
37.47999954223633,2021-11-26
37.540000915527344,2021-11-29
36.540000915527344,2021-11-30
36.97999954223633,2021-12-01
37.93000030517578,2021-12-02
37.709999084472656,2021-12-03
38.41999816894531,2021-12-06
39.08000183105469,2021-12-07
38.70000076293945,2021-12-08
38.529998779296875,2021-12-09
38.72999954223633,2021-12-10
38.779998779296875,2021-12-13
38.36000061035156,2021-12-14
38.650001525878906,2021-12-15
39.119998931884766,2021-12-16
38.540000915527344,2021-12-17
38.08000183105469,2021-12-20
39.54999923706055,2021-12-21
40.0099983215332,2021-12-22
40.59000015258789,2021-12-23
41.52000045776367,2021-12-27
41.61000061035156,2021-12-28
42.060001373291016,2021-12-29
41.599998474121094,2021-12-30
41.459999084472656,2021-12-31
42.029998779296875,2022-01-03
42.4900016784668,2022-01-04
41.81999969482422,2022-01-05
41.7599983215332,2022-01-06
40.790000915527344,2022-01-07
40.540000915527344,2022-01-10
40.2400016784668,2022-01-11
40.29999923706055,2022-01-12
40.09000015258789,2022-01-13
40.7599983215332,2022-01-14
39.38999938964844,2022-01-18
38.439998626708984,2022-01-19
37.810001373291016,2022-01-20
37.36000061035156,2022-01-21
37.220001220703125,2022-01-24
36.150001525878906,2022-01-25
36.04999923706055,2022-01-26
35.81999969482422,2022-01-27
36.5099983215332,2022-01-28
37.81999969482422,2022-01-31
40.029998779296875,2022-02-01
40.08000183105469,2022-02-02
40.29999923706055,2022-02-03
39.06999969482422,2022-02-04
38.16999816894531,2022-02-07
38.380001068115234,2022-02-08
39.220001220703125,2022-02-09
38.84000015258789,2022-02-10
38.5,2022-02-11
39.40999984741211,2022-02-14
40.27000045776367,2022-02-15
40.52000045776367,2022-02-16
40.029998779296875,2022-02-17
39.95000076293945,2022-02-18
39.54999923706055,2022-02-22
38.06999969482422,2022-02-23
38.52000045776367,2022-02-24
39.65999984741211,2022-02-25
39.779998779296875,2022-02-28
39.34000015258789,2022-03-01
40.29999923706055,2022-03-02
40.43000030517578,2022-03-03
39.880001068115234,2022-03-04
39.060001373291016,2022-03-07
38.97999954223633,2022-03-08
40.0099983215332,2022-03-09
40.029998779296875,2022-03-10
39.93000030517578,2022-03-11
39.689998626708984,2022-03-14
40.0,2022-03-15
41.310001373291016,2022-03-16
41.63999938964844,2022-03-17
41.939998626708984,2022-03-18
42.75,2022-03-21
41.88999938964844,2022-03-22
41.380001068115234,2022-03-23
41.68000030517578,2022-03-24
41.95000076293945,2022-03-25
41.25,2022-03-28
41.65999984741211,2022-03-29
40.61000061035156,2022-03-30
40.41999816894531,2022-03-31
40.810001373291016,2022-04-01
40.40999984741211,2022-04-04
39.47999954223633,2022-04-05
38.58000183105469,2022-04-06
38.5,2022-04-07
38.369998931884766,2022-04-08
38.20000076293945,2022-04-11
38.81999969482422,2022-04-12
39.59000015258789,2022-04-13
39.20000076293945,2022-04-14
39.59000015258789,2022-04-18
40.349998474121094,2022-04-19
40.83000183105469,2022-04-20
40.470001220703125,2022-04-21
39.630001068115234,2022-04-22
40.189998626708984,2022-04-25
39.68000030517578,2022-04-26
39.939998626708984,2022-04-27
41.63999938964844,2022-04-28
40.88999938964844,2022-04-29
40.959999084472656,2022-05-02
43.25,2022-05-03
43.22999954223633,2022-05-04
41.470001220703125,2022-05-05
40.790000915527344,2022-05-06
40.45000076293945,2022-05-09
39.900001525878906,2022-05-10
39.4900016784668,2022-05-11
38.84000015258789,2022-05-12
40.36000061035156,2022-05-13
40.709999084472656,2022-05-16
43.56999969482422,2022-05-17
43.5,2022-05-18
42.79999923706055,2022-05-19
41.18000030517578,2022-05-20
41.86000061035156,2022-05-23
41.529998779296875,2022-05-24
42.119998931884766,2022-05-25
42.95000076293945,2022-05-26
43.90999984741211,2022-05-27
43.88999938964844,2022-05-31
43.70000076293945,2022-06-01
43.95000076293945,2022-06-02
44.709999084472656,2022-06-03
45.20000076293945,2022-06-06
45.439998626708984,2022-06-07
44.470001220703125,2022-06-08
43.959999084472656,2022-06-09
43.209999084472656,2022-06-10
41.52000045776367,2022-06-13
42.65999984741211,2022-06-14
43.220001220703125,2022-06-15
39.189998626708984,2022-06-16
39.459999084472656,2022-06-17
40.029998779296875,2022-06-21
40.20000076293945,2022-06-22
40.61000061035156,2022-06-23
42.380001068115234,2022-06-24
43.18000030517578,2022-06-27
41.599998474121094,2022-06-28
41.040000915527344,2022-06-29
40.72999954223633,2022-06-30
40.65999984741211,2022-07-01
40.29999923706055,2022-07-05
40.130001068115234,2022-07-06
40.400001525878906,2022-07-07
40.900001525878906,2022-07-08
40.900001525878906,2022-07-11
41.06999969482422,2022-07-12
41.279998779296875,2022-07-13
41.060001373291016,2022-07-14
42.130001068115234,2022-07-15
41.59000015258789,2022-07-18
43.33000183105469,2022-07-19
44.06999969482422,2022-07-20
44.36000061035156,2022-07-21
43.279998779296875,2022-07-22
43.40999984741211,2022-07-25
43.900001525878906,2022-07-26
45.18000030517578,2022-07-27
45.75,2022-07-28
46.04999923706055,2022-07-29
45.68000030517578,2022-08-01
48.66999816894531,2022-08-02
50.0,2022-08-03
49.790000915527344,2022-08-04
49.900001525878906,2022-08-05
49.31999969482422,2022-08-08
47.63999938964844,2022-08-09
49.22999954223633,2022-08-10
49.34000015258789,2022-08-11
49.97999954223633,2022-08-12
49.86000061035156,2022-08-15
50.68000030517578,2022-08-16
50.119998931884766,2022-08-17
51.959999084472656,2022-08-18
51.0099983215332,2022-08-19
50.5,2022-08-22
50.33000183105469,2022-08-23
50.2599983215332,2022-08-24
52.08000183105469,2022-08-25
49.9900016784668,2022-08-26
49.72999954223633,2022-08-29
48.959999084472656,2022-08-30
48.52000045776367,2022-08-31
47.31999969482422,2022-09-01
46.97999954223633,2022-09-02
47.02000045776367,2022-09-06
47.790000915527344,2022-09-07
47.779998779296875,2022-09-08
48.70000076293945,2022-09-09
48.91999816894531,2022-09-12
47.2599983215332,2022-09-13
47.33000183105469,2022-09-14
46.970001220703125,2022-09-15
47.27000045776367,2022-09-16
47.59000015258789,2022-09-19
47.13999938964844,2022-09-20
47.099998474121094,2022-09-21
46.630001068115234,2022-09-22
45.34000015258789,2022-09-23
45.599998474121094,2022-09-26
45.599998474121094,2022-09-27
48.22999954223633,2022-09-28
46.459999084472656,2022-09-29
46.08000183105469,2022-09-30
47.290000915527344,2022-10-03
49.18000030517578,2022-10-04
49.65999984741211,2022-10-05
50.45000076293945,2022-10-06
49.70000076293945,2022-10-07
49.58000183105469,2022-10-10
50.18000030517578,2022-10-11
49.47999954223633,2022-10-12
51.540000915527344,2022-10-13
50.22999954223633,2022-10-14
51.66999816894531,2022-10-17
52.84000015258789,2022-10-18
52.52000045776367,2022-10-19
52.75,2022-10-20
55.31999969482422,2022-10-21
56.20000076293945,2022-10-24
56.91999816894531,2022-10-25
56.470001220703125,2022-10-26
56.380001068115234,2022-10-27
57.2400016784668,2022-10-28
56.04999923706055,2022-10-31
57.34000015258789,2022-11-01
55.9900016784668,2022-11-02
56.33000183105469,2022-11-03
57.4900016784668,2022-11-04
58.970001220703125,2022-11-07
65.44999694824219,2022-11-08
64.5,2022-11-09
68.45999908447266,2022-11-10
67.61000061035156,2022-11-11
65.80000305175781,2022-11-14
65.91999816894531,2022-11-15
65.93000030517578,2022-11-16
65.4800033569336,2022-11-17
66.0999984741211,2022-11-18
65.98999786376953,2022-11-21
66.5999984741211,2022-11-22
66.37999725341797,2022-11-23
66.55999755859375,2022-11-25
65.4000015258789,2022-11-28
64.93000030517578,2022-11-29
66.08999633789062,2022-11-30
67.36000061035156,2022-12-01
67.4000015258789,2022-12-02
65.02999877929688,2022-12-05
64.22000122070312,2022-12-06
63.869998931884766,2022-12-07
63.5,2022-12-08
62.47999954223633,2022-12-09
62.65999984741211,2022-12-12
62.43000030517578,2022-12-13
62.22999954223633,2022-12-14
60.290000915527344,2022-12-15
59.18000030517578,2022-12-16
58.58000183105469,2022-12-19
58.70000076293945,2022-12-20
59.4900016784668,2022-12-21
58.08000183105469,2022-12-22
58.349998474121094,2022-12-23
58.34000015258789,2022-12-27
56.130001068115234,2022-12-28
57.790000915527344,2022-12-29
57.290000915527344,2022-12-30
56.77000045776367,2023-01-03
56.15999984741211,2023-01-04
55.31999969482422,2023-01-05
56.66999816894531,2023-01-06
58.939998626708984,2023-01-09
58.79999923706055,2023-01-10
58.61000061035156,2023-01-11
59.380001068115234,2023-01-12
60.95000076293945,2023-01-13
60.939998626708984,2023-01-17
59.58000183105469,2023-01-18
59.65999984741211,2023-01-19
60.59000015258789,2023-01-20
60.119998931884766,2023-01-23
60.630001068115234,2023-01-24
61.09000015258789,2023-01-25
57.70000076293945,2023-01-26
56.279998779296875,2023-01-27
55.540000915527344,2023-01-30
60.93000030517578,2023-01-31
62.70000076293945,2023-02-01
63.540000915527344,2023-02-02
62.77000045776367,2023-02-03
62.720001220703125,2023-02-06
62.90999984741211,2023-02-07
62.060001373291016,2023-02-08
60.95000076293945,2023-02-09
62.400001525878906,2023-02-10
64.80000305175781,2023-02-13
64.36000061035156,2023-02-14
64.37999725341797,2023-02-15
63.91999816894531,2023-02-16
63.529998779296875,2023-02-17
61.209999084472656,2023-02-21
61.15999984741211,2023-02-22
61.31999969482422,2023-02-23
60.90999984741211,2023-02-24
60.959999084472656,2023-02-27
60.459999084472656,2023-02-28
61.0099983215332,2023-03-01
60.0,2023-03-02
60.400001525878906,2023-03-03
60.40999984741211,2023-03-06
59.970001220703125,2023-03-07
60.41999816894531,2023-03-08
59.650001525878906,2023-03-09
58.2400016784668,2023-03-10
57.290000915527344,2023-03-13
58.810001373291016,2023-03-14
57.189998626708984,2023-03-15
57.86000061035156,2023-03-16
56.7400016784668,2023-03-17
58.040000915527344,2023-03-20
58.61000061035156,2023-03-21
57.34000015258789,2023-03-22
57.310001373291016,2023-03-23
57.16999816894531,2023-03-24
58.16999816894531,2023-03-27
58.06999969482422,2023-03-28
58.970001220703125,2023-03-29
59.59000015258789,2023-03-30
60.9900016784668,2023-03-31
60.040000915527344,2023-04-03
59.25,2023-04-04
58.02000045776367,2023-04-05
56.31999969482422,2023-04-06
56.79999923706055,2023-04-10
56.52000045776367,2023-04-11
56.52000045776367,2023-04-12
56.91999816894531,2023-04-13
56.310001373291016,2023-04-14
56.16999816894531,2023-04-17
55.79999923706055,2023-04-18
54.93000030517578,2023-04-19
54.4900016784668,2023-04-20
53.959999084472656,2023-04-21
53.54999923706055,2023-04-24
51.63999938964844,2023-04-25
51.72999954223633,2023-04-26
51.66999816894531,2023-04-27
52.2599983215332,2023-04-28
52.15999984741211,2023-05-01
52.099998474121094,2023-05-02
52.400001525878906,2023-05-03
51.529998779296875,2023-05-04
52.650001525878906,2023-05-05
53.33000183105469,2023-05-08
52.849998474121094,2023-05-09
53.349998474121094,2023-05-10
53.54999923706055,2023-05-11
50.5,2023-05-12
49.720001220703125,2023-05-15
49.470001220703125,2023-05-16
50.849998474121094,2023-05-17
51.45000076293945,2023-05-18
51.220001220703125,2023-05-19
51.369998931884766,2023-05-22
51.93000030517578,2023-05-23
52.439998626708984,2023-05-24
53.7599983215332,2023-05-25
54.81999969482422,2023-05-26
54.31999969482422,2023-05-30
53.040000915527344,2023-05-31
52.45000076293945,2023-06-01
54.15999984741211,2023-06-02
52.959999084472656,2023-06-05
54.06999969482422,2023-06-06
56.130001068115234,2023-06-07
55.33000183105469,2023-06-08
55.40999984741211,2023-06-09
56.4900016784668,2023-06-12
57.52000045776367,2023-06-13
58.0099983215332,2023-06-14
59.189998626708984,2023-06-15
58.5,2023-06-16
58.939998626708984,2023-06-20
58.619998931884766,2023-06-21
57.959999084472656,2023-06-22
56.810001373291016,2023-06-23
57.25,2023-06-26
58.09000015258789,2023-06-27
58.68000030517578,2023-06-28
59.869998931884766,2023-06-29
60.27000045776367,2023-06-30
60.20000076293945,2023-07-03
60.18000030517578,2023-07-05
59.61000061035156,2023-07-06
60.529998779296875,2023-07-07
61.63999938964844,2023-07-10
62.349998474121094,2023-07-11
63.25,2023-07-12
64.36000061035156,2023-07-13
60.66999816894531,2023-07-14
60.56999969482422,2023-07-17
61.13999938964844,2023-07-18
60.33000183105469,2023-07-19
58.040000915527344,2023-07-20
57.779998779296875,2023-07-21
58.900001525878906,2023-07-24
59.86000061035156,2023-07-25
59.470001220703125,2023-07-26
59.880001068115234,2023-07-27
59.88999938964844,2023-07-28
61.459999084472656,2023-07-31
57.66999816894531,2023-08-01
55.22999954223633,2023-08-02
54.880001068115234,2023-08-03
55.209999084472656,2023-08-04
55.220001220703125,2023-08-07
54.880001068115234,2023-08-08
55.369998931884766,2023-08-09
55.11000061035156,2023-08-10
55.13999938964844,2023-08-11
55.150001525878906,2023-08-14
