PSX,Date
89.93562316894531,2023-05-31
91.34930419921875,2023-06-01
95.25655364990234,2023-06-02
94.26500701904297,2023-06-05
95.0503921508789,2023-06-06
99.20308685302734,2023-06-07
97.32799530029297,2023-06-08
96.9549331665039,2023-06-09
95.01112365722656,2023-06-12
95.10929870605469,2023-06-13
93.95085906982422,2023-06-14
95.24673461914062,2023-06-15
95.35472869873047,2023-06-16
91.77144622802734,2023-06-20
91.5750961303711,2023-06-21
89.15023803710938,2023-06-22
89.19932556152344,2023-06-23
89.84725952148438,2023-06-26
90.87806701660156,2023-06-27
91.69290161132812,2023-06-28
92.80224609375,2023-06-29
93.63671112060547,2023-06-30
93.9115982055664,2023-07-03
94.37300109863281,2023-07-05
93.6563491821289,2023-07-06
97.62250518798828,2023-07-07
98.49624633789062,2023-07-10
99.66448974609375,2023-07-11
100.09644317626953,2023-07-12
100.70511627197266,2023-07-13
98.62386322021484,2023-07-14
97.22982025146484,2023-07-17
99.31107330322266,2023-07-18
100.58731079101562,2023-07-19
102.14825439453125,2023-07-20
103.79754638671875,2023-07-21
104.8970718383789,2023-07-24
105.7413558959961,2023-07-25
107.58699035644531,2023-07-26
106.89978790283203,2023-07-27
108.33309936523438,2023-07-28
109.51116943359375,2023-07-31
110.0609359741211,2023-08-01
106.99796295166016,2023-08-02
108.39200592041016,2023-08-03
108.46072387695312,2023-08-04
109.40318298339844,2023-08-07
110.62051391601562,2023-08-08
112.3287124633789,2023-08-09
112.57414245605469,2023-08-10
114.50814056396484,2023-08-11
112.57414245605469,2023-08-14
111.3568115234375,2023-08-15
111.19972229003906,2023-08-16
112.5572738647461,2023-08-17
113.20136260986328,2023-08-18
112.29964447021484,2023-08-21
111.9131851196289,2023-08-22
111.23937225341797,2023-08-23
111.3681869506836,2023-08-24
112.85454559326172,2023-08-25
112.10145568847656,2023-08-28
111.66545867919922,2023-08-29
112.61672973632812,2023-08-30
113.12210083007812,2023-08-31
116.10472869873047,2023-09-01
115.67863464355469,2023-09-05
115.57954406738281,2023-09-06
117.67036437988281,2023-09-07
121.11872863769531,2023-09-08
121.22772216796875,2023-09-11
123.15008544921875,2023-09-12
122.05017852783203,2023-09-13
121.85199737548828,2023-09-14
119.92963409423828,2023-09-15
121.33672332763672,2023-09-18
119.12699890136719,2023-09-19
118.97836303710938,2023-09-20
118.84954833984375,2023-09-21
117.50190734863281,2023-09-22
119.16663360595703,2023-09-25
118.33426666259766,2023-09-26
119.70172882080078,2023-09-27
122.25826263427734,2023-09-28
119.0576400756836,2023-09-29
117.93790435791016,2023-10-02
114.57872772216797,2023-10-03
109.48545837402344,2023-10-04
108.48464965820312,2023-10-05
108.19728088378906,2023-10-06
110.19891357421875,2023-10-09
111.3681869506836,2023-10-10
111.11054992675781,2023-10-11
109.74309539794922,2023-10-12
109.5944595336914,2023-10-13
110.76373291015625,2023-10-16
112.87437438964844,2023-10-17
115.1930923461914,2023-10-18
114.14273071289062,2023-10-19
112.50772857666016,2023-10-20
112.02218627929688,2023-10-23
110.91236877441406,2023-10-24
109.73318481445312,2023-10-25
109.09900665283203,2023-10-26
109.92146301269531,2023-10-27
111.41773223876953,2023-10-30
113.03291320800781,2023-10-31
115.0345458984375,2023-11-01
117.04609680175781,2023-11-02
115.72818756103516,2023-11-03
115.78763580322266,2023-11-06
112.82482147216797,2023-11-07
110.79345703125,2023-11-08
109.62418365478516,2023-11-09
112.40864562988281,2023-11-10
113.11219024658203,2023-11-13
113.97427368164062,2023-11-14
114.44000244140625,2023-11-15
113.52999877929688,2023-11-16
116.37000274658203,2023-11-17
118.11000061035156,2023-11-20
117.41000366210938,2023-11-21
118.01000213623047,2023-11-22
118.62999725341797,2023-11-24
118.33000183105469,2023-11-27
118.0,2023-11-28
122.22000122070312,2023-11-29
128.88999938964844,2023-11-30
129.6999969482422,2023-12-01
128.44000244140625,2023-12-04
127.69999694824219,2023-12-05
125.0,2023-12-06
124.62000274658203,2023-12-07
125.31999969482422,2023-12-08
126.41000366210938,2023-12-11
125.22000122070312,2023-12-12
