CIEN,Date
50.84000015258789,2021-09-21
50.900001525878906,2021-09-22
51.709999084472656,2021-09-23
52.02000045776367,2021-09-24
52.540000915527344,2021-09-27
51.349998474121094,2021-09-28
51.31999969482422,2021-09-29
51.349998474121094,2021-09-30
52.22999954223633,2021-10-01
51.72999954223633,2021-10-04
51.939998626708984,2021-10-05
51.900001525878906,2021-10-06
52.810001373291016,2021-10-07
52.599998474121094,2021-10-08
52.34000015258789,2021-10-11
51.900001525878906,2021-10-12
52.029998779296875,2021-10-13
53.459999084472656,2021-10-14
52.25,2021-10-15
52.22999954223633,2021-10-18
52.720001220703125,2021-10-19
52.95000076293945,2021-10-20
53.459999084472656,2021-10-21
52.66999816894531,2021-10-22
51.75,2021-10-25
52.470001220703125,2021-10-26
53.65999984741211,2021-10-27
54.34000015258789,2021-10-28
54.290000915527344,2021-10-29
55.2599983215332,2021-11-01
59.15999984741211,2021-11-02
60.20000076293945,2021-11-03
60.81999969482422,2021-11-04
60.5,2021-11-05
60.15999984741211,2021-11-08
60.630001068115234,2021-11-09
60.5,2021-11-10
60.86000061035156,2021-11-11
61.40999984741211,2021-11-12
61.54999923706055,2021-11-15
62.029998779296875,2021-11-16
61.75,2021-11-17
61.459999084472656,2021-11-18
60.77000045776367,2021-11-19
60.369998931884766,2021-11-22
60.290000915527344,2021-11-23
61.290000915527344,2021-11-24
60.7400016784668,2021-11-26
61.689998626708984,2021-11-29
60.22999954223633,2021-11-30
59.970001220703125,2021-12-01
61.68000030517578,2021-12-02
61.09000015258789,2021-12-03
61.18000030517578,2021-12-06
62.970001220703125,2021-12-07
62.20000076293945,2021-12-08
71.93000030517578,2021-12-09
73.3499984741211,2021-12-10
74.12000274658203,2021-12-13
73.9800033569336,2021-12-14
74.5,2021-12-15
72.94999694824219,2021-12-16
74.12000274658203,2021-12-17
74.4800033569336,2021-12-20
75.13999938964844,2021-12-21
75.7300033569336,2021-12-22
76.0,2021-12-23
77.23999786376953,2021-12-27
77.33000183105469,2021-12-28
77.5999984741211,2021-12-29
76.9000015258789,2021-12-30
76.97000122070312,2021-12-31
77.37999725341797,2022-01-03
75.87999725341797,2022-01-04
75.37999725341797,2022-01-05
74.37999725341797,2022-01-06
73.05000305175781,2022-01-07
74.87999725341797,2022-01-10
73.91000366210938,2022-01-11
73.31999969482422,2022-01-12
72.16999816894531,2022-01-13
71.41000366210938,2022-01-14
70.0,2022-01-18
68.20999908447266,2022-01-19
65.94999694824219,2022-01-20
64.91000366210938,2022-01-21
65.37999725341797,2022-01-24
64.62999725341797,2022-01-25
64.31999969482422,2022-01-26
63.58000183105469,2022-01-27
64.75,2022-01-28
66.30999755859375,2022-01-31
66.13999938964844,2022-02-01
66.44000244140625,2022-02-02
64.33999633789062,2022-02-03
65.3499984741211,2022-02-04
64.7699966430664,2022-02-07
65.37999725341797,2022-02-08
65.94999694824219,2022-02-09
65.08000183105469,2022-02-10
63.81999969482422,2022-02-11
63.81999969482422,2022-02-14
68.52999877929688,2022-02-15
69.36000061035156,2022-02-16
69.02999877929688,2022-02-17
68.69999694824219,2022-02-18
68.83999633789062,2022-02-22
67.22000122070312,2022-02-23
68.01000213623047,2022-02-24
68.69999694824219,2022-02-25
68.41999816894531,2022-02-28
67.30000305175781,2022-03-01
70.18000030517578,2022-03-02
69.05999755859375,2022-03-03
65.94000244140625,2022-03-04
58.7599983215332,2022-03-07
58.220001220703125,2022-03-08
59.369998931884766,2022-03-09
57.380001068115234,2022-03-10
54.97999954223633,2022-03-11
53.70000076293945,2022-03-14
56.61000061035156,2022-03-15
57.900001525878906,2022-03-16
58.630001068115234,2022-03-17
60.099998474121094,2022-03-18
59.27000045776367,2022-03-21
59.599998474121094,2022-03-22
57.849998474121094,2022-03-23
60.34000015258789,2022-03-24
60.5099983215332,2022-03-25
60.619998931884766,2022-03-28
61.900001525878906,2022-03-29
61.36000061035156,2022-03-30
60.630001068115234,2022-03-31
61.040000915527344,2022-04-01
61.7400016784668,2022-04-04
59.849998474121094,2022-04-05
58.189998626708984,2022-04-06
58.15999984741211,2022-04-07
58.220001220703125,2022-04-08
57.16999816894531,2022-04-11
56.31999969482422,2022-04-12
57.2599983215332,2022-04-13
55.84000015258789,2022-04-14
55.84000015258789,2022-04-18
57.08000183105469,2022-04-19
57.689998626708984,2022-04-20
57.29999923706055,2022-04-21
56.31999969482422,2022-04-22
57.720001220703125,2022-04-25
55.400001525878906,2022-04-26
54.72999954223633,2022-04-27
57.0099983215332,2022-04-28
55.16999816894531,2022-04-29
56.470001220703125,2022-05-02
56.310001373291016,2022-05-03
57.45000076293945,2022-05-04
54.7400016784668,2022-05-05
54.25,2022-05-06
51.849998474121094,2022-05-09
51.959999084472656,2022-05-10
50.79999923706055,2022-05-11
50.459999084472656,2022-05-12
52.36000061035156,2022-05-13
51.369998931884766,2022-05-16
53.650001525878906,2022-05-17
51.16999816894531,2022-05-18
49.81999969482422,2022-05-19
49.84000015258789,2022-05-20
50.189998626708984,2022-05-23
48.869998931884766,2022-05-24
49.58000183105469,2022-05-25
50.56999969482422,2022-05-26
52.33000183105469,2022-05-27
50.81999969482422,2022-05-31
51.349998474121094,2022-06-01
50.68000030517578,2022-06-02
48.7400016784668,2022-06-03
49.36000061035156,2022-06-06
48.650001525878906,2022-06-07
48.470001220703125,2022-06-08
46.7599983215332,2022-06-09
45.220001220703125,2022-06-10
43.560001373291016,2022-06-13
42.599998474121094,2022-06-14
44.4900016784668,2022-06-15
42.040000915527344,2022-06-16
43.560001373291016,2022-06-17
44.560001373291016,2022-06-21
44.18000030517578,2022-06-22
46.13999938964844,2022-06-23
46.939998626708984,2022-06-24
46.630001068115234,2022-06-27
45.91999816894531,2022-06-28
45.599998474121094,2022-06-29
45.70000076293945,2022-06-30
45.63999938964844,2022-07-01
45.52000045776367,2022-07-05
45.95000076293945,2022-07-06
46.5099983215332,2022-07-07
47.4900016784668,2022-07-08
47.0099983215332,2022-07-11
46.47999954223633,2022-07-12
47.11000061035156,2022-07-13
46.61000061035156,2022-07-14
47.5,2022-07-15
47.099998474121094,2022-07-18
49.25,2022-07-19
49.4900016784668,2022-07-20
49.86000061035156,2022-07-21
48.439998626708984,2022-07-22
48.41999816894531,2022-07-25
48.33000183105469,2022-07-26
49.650001525878906,2022-07-27
51.220001220703125,2022-07-28
51.599998474121094,2022-07-29
51.7400016784668,2022-08-01
51.59000015258789,2022-08-02
52.20000076293945,2022-08-03
52.4900016784668,2022-08-04
52.88999938964844,2022-08-05
52.54999923706055,2022-08-08
51.7400016784668,2022-08-09
53.970001220703125,2022-08-10
52.88999938964844,2022-08-11
54.70000076293945,2022-08-12
55.16999816894531,2022-08-15
55.630001068115234,2022-08-16
54.66999816894531,2022-08-17
56.369998931884766,2022-08-18
55.790000915527344,2022-08-19
54.41999816894531,2022-08-22
54.119998931884766,2022-08-23
54.02000045776367,2022-08-24
55.4900016784668,2022-08-25
53.619998931884766,2022-08-26
51.65999984741211,2022-08-29
51.70000076293945,2022-08-30
50.7400016784668,2022-08-31
45.47999954223633,2022-09-01
44.220001220703125,2022-09-02
42.709999084472656,2022-09-06
43.540000915527344,2022-09-07
43.869998931884766,2022-09-08
44.33000183105469,2022-09-09
44.599998474121094,2022-09-12
42.59000015258789,2022-09-13
42.709999084472656,2022-09-14
42.20000076293945,2022-09-15
41.849998474121094,2022-09-16
41.22999954223633,2022-09-19
40.58000183105469,2022-09-20
40.7400016784668,2022-09-21
41.040000915527344,2022-09-22
40.599998474121094,2022-09-23
39.709999084472656,2022-09-26
40.36000061035156,2022-09-27
42.119998931884766,2022-09-28
40.84000015258789,2022-09-29
40.43000030517578,2022-09-30
41.27000045776367,2022-10-03
42.810001373291016,2022-10-04
42.31999969482422,2022-10-05
41.93000030517578,2022-10-06
40.59000015258789,2022-10-07
39.810001373291016,2022-10-10
39.15999984741211,2022-10-11
39.45000076293945,2022-10-12
40.150001525878906,2022-10-13
39.59000015258789,2022-10-14
40.41999816894531,2022-10-17
41.29999923706055,2022-10-18
41.029998779296875,2022-10-19
40.88999938964844,2022-10-20
43.08000183105469,2022-10-21
43.689998626708984,2022-10-24
45.220001220703125,2022-10-25
46.040000915527344,2022-10-26
47.06999969482422,2022-10-27
48.25,2022-10-28
47.900001525878906,2022-10-31
47.959999084472656,2022-11-01
46.2599983215332,2022-11-02
45.689998626708984,2022-11-03
45.95000076293945,2022-11-04
45.7400016784668,2022-11-07
44.41999816894531,2022-11-08
41.15999984741211,2022-11-09
44.09000015258789,2022-11-10
45.0099983215332,2022-11-11
44.689998626708984,2022-11-14
45.720001220703125,2022-11-15
44.130001068115234,2022-11-16
43.72999954223633,2022-11-17
44.79999923706055,2022-11-18
44.34000015258789,2022-11-21
43.72999954223633,2022-11-22
44.04999923706055,2022-11-23
44.11000061035156,2022-11-25
42.619998931884766,2022-11-28
43.2400016784668,2022-11-29
44.959999084472656,2022-11-30
44.689998626708984,2022-12-01
44.77000045776367,2022-12-02
45.02000045776367,2022-12-05
44.33000183105469,2022-12-06
43.2400016784668,2022-12-07
51.869998931884766,2022-12-08
50.7599983215332,2022-12-09
51.040000915527344,2022-12-12
50.599998474121094,2022-12-13
50.77000045776367,2022-12-14
48.529998779296875,2022-12-15
48.41999816894531,2022-12-16
48.56999969482422,2022-12-19
49.27000045776367,2022-12-20
49.439998626708984,2022-12-21
49.0099983215332,2022-12-22
49.33000183105469,2022-12-23
49.650001525878906,2022-12-27
49.119998931884766,2022-12-28
50.72999954223633,2022-12-29
50.97999954223633,2022-12-30
50.7400016784668,2023-01-03
49.41999816894531,2023-01-04
49.40999984741211,2023-01-05
51.41999816894531,2023-01-06
51.93000030517578,2023-01-09
51.880001068115234,2023-01-10
51.22999954223633,2023-01-11
50.91999816894531,2023-01-12
51.09000015258789,2023-01-13
51.11000061035156,2023-01-17
51.02000045776367,2023-01-18
50.13999938964844,2023-01-19
50.290000915527344,2023-01-20
51.2599983215332,2023-01-23
50.2599983215332,2023-01-24
49.9900016784668,2023-01-25
51.06999969482422,2023-01-26
51.029998779296875,2023-01-27
50.709999084472656,2023-01-30
52.02000045776367,2023-01-31
52.029998779296875,2023-02-01
51.470001220703125,2023-02-02
50.31999969482422,2023-02-03
49.5,2023-02-06
50.209999084472656,2023-02-07
49.349998474121094,2023-02-08
48.709999084472656,2023-02-09
48.540000915527344,2023-02-10
49.459999084472656,2023-02-13
48.9900016784668,2023-02-14
48.900001525878906,2023-02-15
47.970001220703125,2023-02-16
47.75,2023-02-17
47.720001220703125,2023-02-21
47.869998931884766,2023-02-22
48.02000045776367,2023-02-23
46.18000030517578,2023-02-24
46.470001220703125,2023-02-27
48.220001220703125,2023-02-28
48.54999923706055,2023-03-01
48.810001373291016,2023-03-02
49.09000015258789,2023-03-03
50.88999938964844,2023-03-06
49.4900016784668,2023-03-07
51.02000045776367,2023-03-08
49.63999938964844,2023-03-09
49.529998779296875,2023-03-10
49.68000030517578,2023-03-13
50.70000076293945,2023-03-14
49.779998779296875,2023-03-15
50.880001068115234,2023-03-16
49.439998626708984,2023-03-17
50.20000076293945,2023-03-20
50.099998474121094,2023-03-21
48.790000915527344,2023-03-22
49.099998474121094,2023-03-23
49.22999954223633,2023-03-24
48.61000061035156,2023-03-27
50.869998931884766,2023-03-28
51.31999969482422,2023-03-29
51.95000076293945,2023-03-30
52.52000045776367,2023-03-31
52.27000045776367,2023-04-03
52.20000076293945,2023-04-04
51.86000061035156,2023-04-05
50.47999954223633,2023-04-06
52.130001068115234,2023-04-10
51.529998779296875,2023-04-11
51.349998474121094,2023-04-12
51.79999923706055,2023-04-13
51.13999938964844,2023-04-14
49.63999938964844,2023-04-17
48.150001525878906,2023-04-18
47.0099983215332,2023-04-19
46.58000183105469,2023-04-20
46.88999938964844,2023-04-21
46.56999969482422,2023-04-24
45.310001373291016,2023-04-25
45.09000015258789,2023-04-26
45.59000015258789,2023-04-27
46.040000915527344,2023-04-28
46.189998626708984,2023-05-01
44.70000076293945,2023-05-02
44.31999969482422,2023-05-03
43.81999969482422,2023-05-04
44.08000183105469,2023-05-05
43.84000015258789,2023-05-08
43.150001525878906,2023-05-09
43.619998931884766,2023-05-10
43.34000015258789,2023-05-11
43.40999984741211,2023-05-12
44.41999816894531,2023-05-15
43.400001525878906,2023-05-16
44.5,2023-05-17
44.65999984741211,2023-05-18
44.91999816894531,2023-05-19
45.58000183105469,2023-05-22
45.5,2023-05-23
44.310001373291016,2023-05-24
45.13999938964844,2023-05-25
47.9900016784668,2023-05-26
47.970001220703125,2023-05-30
46.7400016784668,2023-05-31
47.029998779296875,2023-06-01
48.130001068115234,2023-06-02
47.5,2023-06-05
42.38999938964844,2023-06-06
43.279998779296875,2023-06-07
42.529998779296875,2023-06-08
41.349998474121094,2023-06-09
41.540000915527344,2023-06-12
42.400001525878906,2023-06-13
44.369998931884766,2023-06-14
44.279998779296875,2023-06-15
44.310001373291016,2023-06-16
43.04999923706055,2023-06-20
41.869998931884766,2023-06-21
41.52000045776367,2023-06-22
41.02000045776367,2023-06-23
41.16999816894531,2023-06-26
41.75,2023-06-27
41.65999984741211,2023-06-28
42.560001373291016,2023-06-29
42.4900016784668,2023-06-30
42.29999923706055,2023-07-03
42.91999816894531,2023-07-05
42.38999938964844,2023-07-06
43.189998626708984,2023-07-07
43.18000030517578,2023-07-10
44.040000915527344,2023-07-11
43.66999816894531,2023-07-12
43.79999923706055,2023-07-13
41.459999084472656,2023-07-14
41.41999816894531,2023-07-17
41.58000183105469,2023-07-18
42.150001525878906,2023-07-19
42.2400016784668,2023-07-20
42.400001525878906,2023-07-21
42.33000183105469,2023-07-24
43.060001373291016,2023-07-25
42.869998931884766,2023-07-26
43.25,2023-07-27
41.58000183105469,2023-07-28
42.20000076293945,2023-07-31
41.970001220703125,2023-08-01
41.81999969482422,2023-08-02
41.119998931884766,2023-08-03
41.599998474121094,2023-08-04
41.84000015258789,2023-08-07
41.66999816894531,2023-08-08
41.150001525878906,2023-08-09
41.65999984741211,2023-08-10
41.77000045776367,2023-08-11
42.060001373291016,2023-08-14
42.040000915527344,2023-08-15
40.43000030517578,2023-08-16
40.970001220703125,2023-08-17
41.25,2023-08-18
41.18000030517578,2023-08-21
41.61000061035156,2023-08-22
42.0099983215332,2023-08-23
41.11000061035156,2023-08-24
41.4900016784668,2023-08-25
42.040000915527344,2023-08-28
42.83000183105469,2023-08-29
43.15999984741211,2023-08-30
49.97999954223633,2023-08-31
48.470001220703125,2023-09-01
47.93000030517578,2023-09-05
48.7400016784668,2023-09-06
48.13999938964844,2023-09-07
48.220001220703125,2023-09-08
48.83000183105469,2023-09-11
48.810001373291016,2023-09-12
48.63999938964844,2023-09-13
49.08000183105469,2023-09-14
48.810001373291016,2023-09-15
48.86000061035156,2023-09-18
47.970001220703125,2023-09-19
47.959999084472656,2023-09-20
46.88999938964844,2023-09-21
47.13999938964844,2023-09-22
47.119998931884766,2023-09-25
45.970001220703125,2023-09-26
46.04999923706055,2023-09-27
47.33000183105469,2023-09-28
47.2599983215332,2023-09-29
47.15999984741211,2023-10-02
46.459999084472656,2023-10-03
45.47999954223633,2023-10-04
43.75,2023-10-05
44.75,2023-10-06
44.65999984741211,2023-10-09
44.689998626708984,2023-10-10
44.40999984741211,2023-10-11
43.529998779296875,2023-10-12
42.0,2023-10-13
43.5099983215332,2023-10-16
43.900001525878906,2023-10-17
42.41999816894531,2023-10-18
42.119998931884766,2023-10-19
41.63999938964844,2023-10-20
41.04999923706055,2023-10-23
41.560001373291016,2023-10-24
40.849998474121094,2023-10-25
40.599998474121094,2023-10-26
41.02000045776367,2023-10-27
41.060001373291016,2023-10-30
42.20000076293945,2023-10-31
42.33000183105469,2023-11-01
42.81999969482422,2023-11-02
43.900001525878906,2023-11-03
43.220001220703125,2023-11-06
43.040000915527344,2023-11-07
43.15999984741211,2023-11-08
43.2599983215332,2023-11-09
44.130001068115234,2023-11-10
43.900001525878906,2023-11-13
45.66999816894531,2023-11-14
46.38999938964844,2023-11-15
44.220001220703125,2023-11-16
45.189998626708984,2023-11-17
44.970001220703125,2023-11-20
45.52000045776367,2023-11-21
45.7400016784668,2023-11-22
46.04999923706055,2023-11-24
45.18000030517578,2023-11-27
45.220001220703125,2023-11-28
45.310001373291016,2023-11-29
45.849998474121094,2023-11-30
46.75,2023-12-01
46.95000076293945,2023-12-04
45.75,2023-12-05
45.7599983215332,2023-12-06
46.310001373291016,2023-12-07
44.349998474121094,2023-12-08
44.95000076293945,2023-12-11
43.58000183105469,2023-12-12
44.31999969482422,2023-12-13
44.56999969482422,2023-12-14
43.4900016784668,2023-12-15
43.11000061035156,2023-12-18
43.70000076293945,2023-12-19
43.58000183105469,2023-12-20
43.7599983215332,2023-12-21
44.16999816894531,2023-12-22
44.099998474121094,2023-12-26
44.25,2023-12-27
45.099998474121094,2023-12-28
45.0099983215332,2023-12-29
45.13999938964844,2024-01-02
44.58000183105469,2024-01-03
45.59000015258789,2024-01-04
46.43000030517578,2024-01-05
47.38999938964844,2024-01-08
47.900001525878906,2024-01-09
48.5,2024-01-10
48.380001068115234,2024-01-11
49.720001220703125,2024-01-12
50.58000183105469,2024-01-16
50.689998626708984,2024-01-17
51.33000183105469,2024-01-18
52.5099983215332,2024-01-19
51.90999984741211,2024-01-22
50.66999816894531,2024-01-23
51.43000030517578,2024-01-24
51.689998626708984,2024-01-25
51.41999816894531,2024-01-26
52.77000045776367,2024-01-29
52.880001068115234,2024-01-30
53.0,2024-01-31
54.09000015258789,2024-02-01
54.619998931884766,2024-02-02
54.77000045776367,2024-02-05
54.90999984741211,2024-02-06
55.790000915527344,2024-02-07
55.47999954223633,2024-02-08
56.7400016784668,2024-02-09
56.880001068115234,2024-02-12
54.68000030517578,2024-02-13
57.380001068115234,2024-02-14
57.04999923706055,2024-02-15
55.90999984741211,2024-02-16
54.45000076293945,2024-02-20
54.45000076293945,2024-02-21
56.31999969482422,2024-02-22
55.33000183105469,2024-02-23
56.15999984741211,2024-02-26
56.13999938964844,2024-02-27
56.619998931884766,2024-02-28
56.97999954223633,2024-02-29
60.84000015258789,2024-03-01
62.47999954223633,2024-03-04
61.11000061035156,2024-03-05
61.959999084472656,2024-03-06
52.84000015258789,2024-03-07
54.279998779296875,2024-03-08
