AGNC,Date
9.722084999084473,2020-05-05
9.50147533416748,2020-05-06
9.562334060668945,2020-05-07
9.668832778930664,2020-05-08
9.364543914794922,2020-05-11
9.159148216247559,2020-05-12
8.923320770263672,2020-05-13
9.4406156539917,2020-05-14
9.463436126708984,2020-05-15
9.813369750976562,2020-05-18
9.881836891174316,2020-05-19
10.079625129699707,2020-05-20
9.927481651306152,2020-05-21
10.018766403198242,2020-05-22
10.20895004272461,2020-05-26
10.262202262878418,2020-05-27
10.047284126281738,2020-05-28
9.932151794433594,2020-05-29
10.10101318359375,2020-06-01
9.978205680847168,2020-06-02
10.223822593688965,2020-06-03
10.661327362060547,2020-06-04
10.3543062210083,2020-06-05
10.93764591217041,2020-06-08
10.676679611206055,2020-06-09
10.300577163696289,2020-06-10
9.947501182556152,2020-06-11
10.44641399383545,2020-06-12
10.3543062210083,2020-06-15
10.338956832885742,2020-06-16
10.246848106384277,2020-06-17
10.124041557312012,2020-06-18
9.893771171569824,2020-06-19
9.970529556274414,2020-06-22
10.008906364440918,2020-06-23
9.840044021606445,2020-06-24
10.124041557312012,2020-06-25
9.793991088867188,2020-06-26
10.018694877624512,2020-06-29
9.995450019836426,2020-06-30
9.956709861755371,2020-07-01
9.855976104736328,2020-07-02
10.018694877624512,2020-07-06
9.933462142944336,2020-07-07
10.065185546875,2020-07-08
9.817235946655273,2020-07-09
9.848230361938477,2020-07-10
9.832734107971191,2020-07-13
10.057435989379883,2020-07-14
10.382871627807617,2020-07-15
10.406115531921387,2020-07-16
10.359627723693848,2020-07-17
10.406115531921387,2020-07-20
10.52234172821045,2020-07-21
10.545588493347168,2020-07-22
10.452606201171875,2020-07-23
10.475850105285645,2020-07-24
10.623072624206543,2020-07-27
10.514592170715332,2020-07-28
10.669563293457031,2020-07-29
10.646112442016602,2020-07-30
10.630478858947754,2020-07-31
10.739910125732422,2020-08-03
10.599213600158691,2020-08-04
10.739910125732422,2020-08-05
10.646112442016602,2020-08-06
10.65392780303955,2020-08-07
10.857158660888672,2020-08-10
10.763361930847168,2020-08-11
10.669562339782715,2020-08-12
10.72427749633789,2020-08-13
10.84934139251709,2020-08-14
10.786809921264648,2020-08-17
10.84934139251709,2020-08-18
10.896241188049316,2020-08-19
10.896241188049316,2020-08-20
10.950957298278809,2020-08-21
11.13855266571045,2020-08-24
11.07602310180664,2020-08-25
10.982223510742188,2020-08-26
11.013487815856934,2020-08-27
11.14751148223877,2020-08-28
11.123861312866211,2020-08-31
11.100208282470703,2020-09-01
11.029254913330078,2020-09-02
10.903116226196289,2020-09-03
10.91100025177002,2020-09-04
11.16327953338623,2020-09-08
11.194812774658203,2020-09-09
11.202698707580566,2020-09-10
11.123861312866211,2020-09-11
11.4865083694458,2020-09-14
11.431324005126953,2020-09-15
11.518043518066406,2020-09-16
11.510161399841309,2020-09-17
11.439208030700684,2020-09-18
11.265766143798828,2020-09-21
11.250000953674316,2020-09-22
11.021373748779297,2020-09-23
10.926767349243164,2020-09-24
11.037141799926758,2020-09-25
11.250000953674316,2020-09-28
11.067139625549316,2020-09-29
11.059185981750488,2020-09-30
11.051238059997559,2020-10-01
11.083038330078125,2020-10-02
11.130743026733398,2020-10-05
11.083038330078125,2020-10-06
11.122788429260254,2020-10-07
11.30565357208252,2020-10-08
11.186394691467285,2020-10-09
11.2818021774292,2020-10-12
11.154592514038086,2020-10-13
11.22614860534668,2020-10-14
11.27385139465332,2020-10-15
11.2181978225708,2020-10-16
11.154592514038086,2020-10-19
11.154592514038086,2020-10-20
11.027382850646973,2020-10-21
11.122788429260254,2020-10-22
11.2818021774292,2020-10-23
11.202296257019043,2020-10-26
11.329503059387207,2020-10-27
11.154592514038086,2020-10-28
11.306955337524414,2020-10-29
11.202707290649414,2020-10-30
11.218744277954102,2020-11-02
11.17864990234375,2020-11-03
11.28289794921875,2020-11-04
11.419224739074707,2020-11-05
11.31497573852539,2020-11-06
11.347053527832031,2020-11-09
11.916407585144043,2020-11-10
11.643758773803711,2020-11-11
11.651779174804688,2020-11-12
11.924428939819336,2020-11-13
12.076793670654297,2020-11-16
12.205097198486328,2020-11-17
12.229156494140625,2020-11-18
12.100850105285645,2020-11-19
12.1970796585083,2020-11-20
12.38953685760498,2020-11-23
12.590015411376953,2020-11-24
12.549920082092285,2020-11-25
12.582242965698242,2020-11-27
12.347892761230469,2020-11-30
12.396377563476562,2020-12-01
12.380215644836426,2020-12-02
12.4529447555542,2020-12-03
12.557999610900879,2020-12-04
12.509512901306152,2020-12-07
12.598404884338379,2020-12-08
12.606486320495605,2020-12-09
12.525674819946289,2020-12-10
12.380215644836426,2020-12-11
12.364055633544922,2020-12-14
12.469110488891602,2020-12-15
12.469110488891602,2020-12-16
12.493352890014648,2020-12-17
12.461027145385742,2020-12-18
12.469110488891602,2020-12-21
12.469110488891602,2020-12-22
12.663054466247559,2020-12-23
12.582242965698242,2020-12-24
12.638813018798828,2020-12-28
12.590323448181152,2020-12-29
12.679905891418457,2020-12-30
12.704339027404785,2020-12-31
12.533316612243652,2021-01-04
12.468167304992676,2021-01-05
12.517030715942383,2021-01-06
12.565895080566406,2021-01-07
12.655476570129395,2021-01-08
12.525174140930176,2021-01-11
12.671761512756348,2021-01-12
12.639188766479492,2021-01-13
12.720626831054688,2021-01-14
12.745057106018066,2021-01-15
12.85906982421875,2021-01-19
12.948652267456055,2021-01-20
13.103384017944336,2021-01-21
13.14410400390625,2021-01-22
13.23369026184082,2021-01-25
13.160391807556152,2021-01-26
12.85906982421875,2021-01-27
12.982162475585938,2021-01-28
12.801628112792969,2021-01-29
13.039605140686035,2021-02-01
13.195524215698242,2021-02-02
13.211935997009277,2021-02-03
13.269379615783691,2021-02-04
13.376058578491211,2021-02-05
13.359644889831543,2021-02-08
13.367852210998535,2021-02-09
13.441707611083984,2021-02-10
13.43350601196289,2021-02-11
13.41709041595459,2021-02-12
13.48273754119873,2021-02-16
13.384264945983887,2021-02-17
13.211935997009277,2021-02-18
13.507356643676758,2021-02-19
13.548388481140137,2021-02-22
13.400676727294922,2021-02-23
13.605830192565918,2021-02-24
13.217329978942871,2021-02-25
13.250395774841309,2021-02-26
13.192535400390625,2021-03-01
13.34131908416748,2021-03-02
13.217329978942871,2021-03-03
13.159468650817871,2021-03-04
13.142935752868652,2021-03-05
13.498373985290527,2021-03-08
13.51490592956543,2021-03-09
13.556236267089844,2021-03-10
13.481839179992676,2021-03-11
13.614096641540527,2021-03-12
13.655428886413574,2021-03-15
13.622361183166504,2021-03-16
13.787684440612793,2021-03-17
13.638895034790039,2021-03-18
13.713292121887207,2021-03-19
13.779420852661133,2021-03-22
13.688491821289062,2021-03-23
13.680225372314453,2021-03-24
13.878608703613281,2021-03-25
14.06872844696045,2021-03-26
13.853812217712402,2021-03-29
14.061951637268066,2021-03-30
13.953721046447754,2021-03-31
14.170185089111328,2021-04-01
14.153532028198242,2021-04-05
14.161858558654785,2021-04-06
14.2451171875,2021-04-07
14.2867431640625,2021-04-08
14.203487396240234,2021-04-09
14.295065879821777,2021-04-12
14.336697578430176,2021-04-13
14.453253746032715,2021-04-14
14.428278923034668,2021-04-15
14.553162574768066,2021-04-16
14.436604499816895,2021-04-19
14.419957160949707,2021-04-20
14.51986026763916,2021-04-21
14.478229522705078,2021-04-22
14.54483699798584,2021-04-23
14.453253746032715,2021-04-26
14.777955055236816,2021-04-27
14.952792167663574,2021-04-28
15.044990539550781,2021-04-29
15.028227806091309,2021-04-30
15.078516960144043,2021-05-03
14.994699478149414,2021-05-04
15.195859909057617,2021-05-05
15.262910842895508,2021-05-06
15.355107307434082,2021-05-07
15.321582794189453,2021-05-10
15.153949737548828,2021-05-11
14.600768089294434,2021-05-12
14.952792167663574,2021-05-13
15.23776626586914,2021-05-14
15.262910842895508,2021-05-17
15.397015571594238,2021-05-18
15.447308540344238,2021-05-19
15.447308540344238,2021-05-20
15.50597858428955,2021-05-21
15.573034286499023,2021-05-24
15.531126022338867,2021-05-25
15.573034286499023,2021-05-26
15.615217208862305,2021-05-27
15.640522003173828,2021-05-28
15.716442108154297,2021-06-01
15.741751670837402,2021-06-02
15.69113826751709,2021-06-03
15.733314514160156,2021-06-04
15.758624076843262,2021-06-07
15.775497436523438,2021-06-08
15.741751670837402,2021-06-09
15.70801067352295,2021-06-10
14.940324783325195,2021-06-11
14.872833251953125,2021-06-14
14.653499603271484,2021-06-15
14.729424476623535,2021-06-16
14.332924842834473,2021-06-17
14.088282585144043,2021-06-18
14.40041446685791,2021-06-21
14.341361999511719,2021-06-22
14.40041446685791,2021-06-23
14.467901229858398,2021-06-24
14.526954650878906,2021-06-25
14.510083198547363,2021-06-28
14.272211074829102,2021-06-29
14.348669052124023,2021-06-30
14.450613021850586,2021-07-01
14.391149520874023,2021-07-02
14.323185920715332,2021-07-06
14.153277397155762,2021-07-07
14.042840003967285,2021-07-08
14.348669052124023,2021-07-09
14.331680297851562,2021-07-12
13.898416519165039,2021-07-13
13.694526672363281,2021-07-14
13.728511810302734,2021-07-15
13.703022956848145,2021-07-16
13.456659317016602,2021-07-19
13.804967880249023,2021-07-20
13.9578857421875,2021-07-21
13.762492179870605,2021-07-22
13.694526672363281,2021-07-23
13.745498657226562,2021-07-26
13.745498657226562,2021-07-27
13.703022956848145,2021-07-28
13.848525047302246,2021-07-29
13.583198547363281,2021-07-30
13.60887336730957,2021-08-02
13.54040241241455,2021-08-03
13.471928596496582,2021-08-04
13.600313186645508,2021-08-05
13.703024864196777,2021-08-06
13.72014045715332,2021-08-09
13.797171592712402,2021-08-10
13.925558090209961,2021-08-11
13.99403190612793,2021-08-12
13.985469818115234,2021-08-13
13.925558090209961,2021-08-16
13.942678451538086,2021-08-17
13.874201774597168,2021-08-18
13.60887336730957,2021-08-19
13.771495819091797,2021-08-20
13.934118270874023,2021-08-23
14.053942680358887,2021-08-24
14.071063041687012,2021-08-25
13.942678451538086,2021-08-26
14.14809513092041,2021-08-27
13.992902755737305,2021-08-30
14.061875343322754,2021-08-31
14.070499420166016,2021-09-01
13.984281539916992,2021-09-02
13.94979476928711,2021-09-03
13.777361869812012,2021-09-07
13.682527542114258,2021-09-08
13.811850547790527,2021-09-09
13.803230285644531,2021-09-10
13.863578796386719,2021-09-13
13.734254837036133,2021-09-14
13.760120391845703,2021-09-15
13.760120391845703,2021-09-16
13.777361869812012,2021-09-17
13.717011451721191,2021-09-20
13.811850547790527,2021-09-21
13.975659370422363,2021-09-22
13.984281539916992,2021-09-23
13.9325532913208,2021-09-24
14.001527786254883,2021-09-27
13.906688690185547,2021-09-28
13.871944427490234,2021-09-29
13.698217391967773,2021-09-30
13.811140060424805,2021-10-01
13.958805084228516,2021-10-04
13.941431999206543,2021-10-05
13.854571342468262,2021-10-06
13.915373802185059,2021-10-07
14.002236366271973,2021-10-08
14.045668601989746,2021-10-11
14.07172966003418,2021-10-12
14.019608497619629,2021-10-13
14.063040733337402,2021-10-14
14.089098930358887,2021-10-15
14.193336486816406,2021-10-18
14.332314491271973,2021-10-19
14.410490036010742,2021-10-20
14.419179916381836,2021-10-21
14.37574577331543,2021-10-22
14.367059707641602,2021-10-25
14.3410005569458,2021-10-26
14.219393730163574,2021-10-27
13.825626373291016,2021-10-28
13.93062973022461,2021-10-29
14.158140182495117,2021-11-01
13.939380645751953,2021-11-02
13.99188232421875,2021-11-03
14.009385108947754,2021-11-04
14.193140983581543,2021-11-05
14.10563850402832,2021-11-08
14.061884880065918,2021-11-09
14.018134117126465,2021-11-10
14.000633239746094,2021-11-11
14.035635948181152,2021-11-12
14.018134117126465,2021-11-15
14.035635948181152,2021-11-16
13.948129653930664,2021-11-17
13.95688247680664,2021-11-18
13.983132362365723,2021-11-19
14.035635948181152,2021-11-22
14.018134117126465,2021-11-23
14.026885986328125,2021-11-24
13.921879768371582,2021-11-26
13.957146644592285,2021-11-29
13.481035232543945,2021-11-30
13.313514709472656,2021-12-01
13.630921363830566,2021-12-02
13.516303062438965,2021-12-03
13.798442840576172,2021-12-06
13.974781036376953,2021-12-07
14.010048866271973,2021-12-08
13.974781036376953,2021-12-09
13.763174057006836,2021-12-10
13.525120735168457,2021-12-13
13.392865180969238,2021-12-14
13.37523365020752,2021-12-15
13.331146240234375,2021-12-16
13.216527938842773,2021-12-17
13.013739585876465,2021-12-20
13.366414070129395,2021-12-21
13.43695068359375,2021-12-22
13.569205284118652,2021-12-23
13.639740943908691,2021-12-27
13.657374382019043,2021-12-28
13.569205284118652,2021-12-29
13.515886306762695,2021-12-30
13.364819526672363,2021-12-31
13.729154586791992,2022-01-03
13.826903343200684,2022-01-04
13.471454620361328,2022-01-05
13.506999015808105,2022-01-06
13.595861434936523,2022-01-07
13.631407737731934,2022-01-10
13.826903343200684,2022-01-11
13.826903343200684,2022-01-12
13.693610191345215,2022-01-13
13.604748725891113,2022-01-14
13.480342864990234,2022-01-18
13.382594108581543,2022-01-19
13.284847259521484,2022-01-20
13.089348793029785,2022-01-21
13.089348793029785,2022-01-24
13.329276084899902,2022-01-25
13.222641944885254,2022-01-26
13.160440444946289,2022-01-27
13.223151206970215,2022-01-28
13.339613914489746,2022-01-31
13.151479721069336,2022-02-01
12.963345527648926,2022-02-02
12.73041820526123,2022-02-03
12.757293701171875,2022-02-04
12.828964233398438,2022-02-07
12.918553352355957,2022-02-08
12.927513122558594,2022-02-09
12.775211334228516,2022-02-10
12.587077140808105,2022-02-11
12.282479286193848,2022-02-14
12.407903671264648,2022-02-15
12.398942947387695,2022-02-16
12.103303909301758,2022-02-17
12.040593147277832,2022-02-18
11.735994338989258,2022-02-22
11.422436714172363,2022-02-23
11.583696365356445,2022-02-24
11.773591995239258,2022-02-25
11.674121856689453,2022-02-28
11.746463775634766,2022-03-01
11.927316665649414,2022-03-02
11.873061180114746,2022-03-03
11.809761047363281,2022-03-04
11.746463775634766,2022-03-07
11.990617752075195,2022-03-08
12.053915023803711,2022-03-09
11.981574058532715,2022-03-10
11.737420082092285,2022-03-11
11.547524452209473,2022-03-14
11.665079116821289,2022-03-15
11.719335556030273,2022-03-16
11.791677474975586,2022-03-17
11.945403099060059,2022-03-18
11.764548301696777,2022-03-21
11.927316665649414,2022-03-22
11.818805694580078,2022-03-23
11.800719261169434,2022-03-24
11.999659538269043,2022-03-25
12.099128723144531,2022-03-28
12.2618989944458,2022-03-29
12.079428672790527,2022-03-30
11.951701164245605,2022-03-31
12.015565872192383,2022-04-01
11.942577362060547,2022-04-04
11.714491844177246,2022-04-05
11.477282524108887,2022-04-06
11.440788269042969,2022-04-07
11.495530128479004,2022-04-08
11.395170211791992,2022-04-11
11.431663513183594,2022-04-12
11.440788269042969,2022-04-13
11.386048316955566,2022-04-14
11.203579902648926,2022-04-18
10.820394515991211,2022-04-19
10.938998222351074,2022-04-20
10.829519271850586,2022-04-21
10.57406234741211,2022-04-22
10.647048950195312,2022-04-25
10.09964370727539,2022-04-26
10.117890357971191,2022-04-27
10.579052925109863,2022-04-28
10.127113342285156,2022-04-29
10.330024719238281,2022-05-02
11.058659553527832,2022-05-03
11.17856216430664,2022-05-04
11.197010040283203,2022-05-05
11.446036338806152,2022-05-06
11.307687759399414,2022-05-09
11.280017852783203,2022-05-10
11.197010040283203,2022-05-11
11.169339179992676,2022-05-12
11.427590370178223,2022-05-13
11.335357666015625,2022-05-16
11.169339179992676,2022-05-17
10.966428756713867,2022-05-18
10.809632301330566,2022-05-19
10.846526145935059,2022-05-20
11.067882537841797,2022-05-23
10.994096755981445,2022-05-24
10.957204818725586,2022-05-25
11.169339179992676,2022-05-26
11.374279975891113,2022-05-27
11.392912864685059,2022-05-31
11.337019920349121,2022-06-01
11.3556489944458,2022-06-02
11.23454761505127,2022-06-03
11.215916633605957,2022-06-06
11.327702522277832,2022-06-07
11.169339179992676,2022-06-08
11.3556489944458,2022-06-09
11.132076263427734,2022-06-10
10.265731811523438,2022-06-13
10.01421070098877,2022-06-14
9.939687728881836,2022-06-15
9.34349250793457,2022-06-16
9.69748306274414,2022-06-17
9.986265182495117,2022-06-21
10.098051071166992,2022-06-22
10.405465126037598,2022-06-23
10.80603313446045,2022-06-24
10.778085708618164,2022-06-27
10.619722366333008,2022-06-28
10.497330665588379,2022-06-29
10.422014236450195,2022-06-30
10.808013916015625,2022-07-01
10.930403709411621,2022-07-05
10.695038795471191,2022-07-06
10.817428588867188,2022-07-07
10.751526832580566,2022-07-08
10.676210403442383,2022-07-11
10.751526832580566,2022-07-12
10.920990943908691,2022-07-13
10.760942459106445,2022-07-14
11.005722999572754,2022-07-15
10.930403709411621,2022-07-18
11.297575950622559,2022-07-19
11.410552024841309,2022-07-20
11.504698753356934,2022-07-21
11.438796043395996,2022-07-22
11.551773071289062,2022-07-25
11.410552024841309,2022-07-26
11.674162864685059,2022-07-27
11.949854850769043,2022-07-28
11.987881660461426,2022-07-29
12.044921875,2022-08-01
11.693174362182617,2022-08-02
11.7692289352417,2022-08-03
11.702682495117188,2022-08-04
11.645642280578613,2022-08-05
11.797747611999512,2022-08-08
11.826268196105957,2022-08-09
11.921335220336914,2022-08-10
12.054428100585938,2022-08-11
12.149494171142578,2022-08-12
12.159001350402832,2022-08-15
12.16850757598877,2022-08-16
12.09245491027832,2022-08-17
12.054428100585938,2022-08-18
11.892814636230469,2022-08-19
11.617122650146484,2022-08-22
11.712187767028809,2022-08-23
11.788241386413574,2022-08-24
11.911827087402344,2022-08-25
11.759721755981445,2022-08-26
11.702682495117188,2022-08-29
11.462676048278809,2022-08-30
11.47227668762207,2022-08-31
11.357072830200195,2022-09-01
11.29947280883789,2022-09-02
11.280272483825684,2022-09-06
11.443476676940918,2022-09-07
11.53947925567627,2022-09-08
11.43387508392334,2022-09-09
11.376275062561035,2022-09-12
11.088266372680664,2022-09-13
11.088266372680664,2022-09-14
10.742658615112305,2022-09-15
10.79065990447998,2022-09-16
10.819461822509766,2022-09-19
10.742658615112305,2022-09-20
10.589054107666016,2022-09-21
10.339449882507324,2022-09-22
10.003440856933594,2022-09-23
9.235422134399414,2022-09-26
8.717010498046875,2022-09-27
8.851412773132324,2022-09-28
8.442887306213379,2022-09-29
8.18998908996582,2022-09-30
8.28725814819336,2022-10-03
8.861139297485352,2022-10-04
8.267804145812988,2022-10-05
7.975998878479004,2022-10-06
7.655013084411621,2022-10-07
7.16867208480835,2022-10-10
7.9468183517456055,2022-10-11
7.7814621925354,2022-10-12
7.820369720458984,2022-10-13
7.674467086791992,2022-10-14
7.742555141448975,2022-10-17
7.869003772735596,2022-10-18
7.693921089172363,2022-10-19
7.616106033325195,2022-10-20
7.528564453125,2022-10-21
7.411842346191406,2022-10-24
7.693921089172363,2022-10-25
7.703648090362549,2022-10-26
7.674467086791992,2022-10-27
8.079426765441895,2022-10-28
8.118934631347656,2022-10-31
8.118934631347656,2022-11-01
8.059672355651855,2022-11-02
7.951025009155273,2022-11-03
8.247336387634277,2022-11-04
8.33622932434082,2022-11-07
8.454754829406738,2022-11-08
8.514016151428223,2022-11-09
9.33381175994873,2022-11-10
9.511598587036133,2022-11-11
9.244917869567871,2022-11-14
9.472090721130371,2022-11-15
9.34368896484375,2022-11-16
9.106639862060547,2022-11-17
9.017745971679688,2022-11-18
9.284425735473633,2022-11-21
9.383196830749512,2022-11-22
9.728894233703613,2022-11-23
9.896803855895996,2022-11-25
9.640000343322754,2022-11-28
9.710000038146973,2022-11-29
9.989999771118164,2022-11-30
10.069999694824219,2022-12-01
10.010000228881836,2022-12-02
9.819999694824219,2022-12-05
9.6899995803833,2022-12-06
9.829999923706055,2022-12-07
9.920000076293945,2022-12-08
9.899999618530273,2022-12-09
9.90999984741211,2022-12-12
10.170000076293945,2022-12-13
10.140000343322754,2022-12-14
10.239999771118164,2022-12-15
10.140000343322754,2022-12-16
10.180000305175781,2022-12-19
