SRCL,Date
131.07000732421875,2015-02-13
131.91000366210938,2015-02-17
134.64999389648438,2015-02-18
134.08999633789062,2015-02-19
134.61000061035156,2015-02-20
134.86000061035156,2015-02-23
134.57000732421875,2015-02-24
135.39999389648438,2015-02-25
135.0,2015-02-26
134.97000122070312,2015-02-27
137.14999389648438,2015-03-02
136.2899932861328,2015-03-03
135.11000061035156,2015-03-04
136.2899932861328,2015-03-05
136.19000244140625,2015-03-06
137.5399932861328,2015-03-09
136.05999755859375,2015-03-10
135.6699981689453,2015-03-11
136.8800048828125,2015-03-12
136.41000366210938,2015-03-13
138.67999267578125,2015-03-16
138.80999755859375,2015-03-17
140.50999450683594,2015-03-18
140.0,2015-03-19
139.7899932861328,2015-03-20
140.52999877929688,2015-03-23
140.33999633789062,2015-03-24
138.60000610351562,2015-03-25
138.2899932861328,2015-03-26
138.9600067138672,2015-03-27
140.86000061035156,2015-03-30
140.42999267578125,2015-03-31
138.8000030517578,2015-04-01
140.13999938964844,2015-04-02
141.2899932861328,2015-04-06
139.9199981689453,2015-04-07
140.66000366210938,2015-04-08
141.5399932861328,2015-04-09
141.92999267578125,2015-04-10
141.55999755859375,2015-04-13
140.80999755859375,2015-04-14
141.19000244140625,2015-04-15
140.8300018310547,2015-04-16
138.05999755859375,2015-04-17
138.9199981689453,2015-04-20
139.3800048828125,2015-04-21
139.66000366210938,2015-04-22
140.5,2015-04-23
136.94000244140625,2015-04-24
135.05999755859375,2015-04-27
135.2899932861328,2015-04-28
134.07000732421875,2015-04-29
133.42999267578125,2015-04-30
134.17999267578125,2015-05-01
135.24000549316406,2015-05-04
132.75999450683594,2015-05-05
132.8000030517578,2015-05-06
133.10000610351562,2015-05-07
134.00999450683594,2015-05-08
133.57000732421875,2015-05-11
134.33999633789062,2015-05-12
134.4199981689453,2015-05-13
136.7100067138672,2015-05-14
136.8000030517578,2015-05-15
138.1999969482422,2015-05-18
138.4600067138672,2015-05-19
137.8000030517578,2015-05-20
138.25,2015-05-21
138.24000549316406,2015-05-22
137.36000061035156,2015-05-26
138.4499969482422,2015-05-27
138.1699981689453,2015-05-28
137.3000030517578,2015-05-29
137.5800018310547,2015-06-01
136.8800048828125,2015-06-02
137.52999877929688,2015-06-03
136.72000122070312,2015-06-04
136.39999389648438,2015-06-05
136.39999389648438,2015-06-08
135.33999633789062,2015-06-09
136.61000061035156,2015-06-10
137.08999633789062,2015-06-11
135.82000732421875,2015-06-12
134.75,2015-06-15
135.4600067138672,2015-06-16
135.61000061035156,2015-06-17
137.47999572753906,2015-06-18
137.08999633789062,2015-06-19
137.52000427246094,2015-06-22
137.38999938964844,2015-06-23
135.7100067138672,2015-06-24
135.00999450683594,2015-06-25
135.72999572753906,2015-06-26
133.27000427246094,2015-06-29
133.91000366210938,2015-06-30
134.85000610351562,2015-07-01
134.63999938964844,2015-07-02
136.92999267578125,2015-07-06
136.35000610351562,2015-07-07
133.7899932861328,2015-07-08
133.85000610351562,2015-07-09
134.77000427246094,2015-07-10
135.52000427246094,2015-07-13
135.16000366210938,2015-07-14
134.55999755859375,2015-07-15
138.9199981689453,2015-07-16
136.4199981689453,2015-07-17
135.17999267578125,2015-07-20
133.4199981689453,2015-07-21
133.24000549316406,2015-07-22
132.6300048828125,2015-07-23
132.9199981689453,2015-07-24
132.3300018310547,2015-07-27
134.61000061035156,2015-07-28
140.25999450683594,2015-07-29
140.41000366210938,2015-07-30
140.97000122070312,2015-07-31
140.92999267578125,2015-08-03
141.6300048828125,2015-08-04
143.3000030517578,2015-08-05
141.86000061035156,2015-08-06
142.9499969482422,2015-08-07
144.3000030517578,2015-08-10
144.27999877929688,2015-08-11
144.77999877929688,2015-08-12
144.97000122070312,2015-08-13
145.52999877929688,2015-08-14
146.6199951171875,2015-08-17
148.25,2015-08-18
148.25999450683594,2015-08-19
146.6199951171875,2015-08-20
143.42999267578125,2015-08-21
138.02999877929688,2015-08-24
135.67999267578125,2015-08-25
139.25,2015-08-26
141.83999633789062,2015-08-27
142.0,2015-08-28
141.13999938964844,2015-08-31
139.07000732421875,2015-09-01
141.22000122070312,2015-09-02
142.10000610351562,2015-09-03
141.55999755859375,2015-09-04
145.61000061035156,2015-09-08
136.25,2015-09-09
138.50999450683594,2015-09-10
140.02000427246094,2015-09-11
137.05999755859375,2015-09-14
138.33999633789062,2015-09-15
137.14999389648438,2015-09-16
138.17999267578125,2015-09-17
137.0500030517578,2015-09-18
139.07000732421875,2015-09-21
138.2899932861328,2015-09-22
138.5,2015-09-23
138.88999938964844,2015-09-24
140.0500030517578,2015-09-25
138.25999450683594,2015-09-28
138.2100067138672,2015-09-29
139.30999755859375,2015-09-30
140.47999572753906,2015-10-01
141.8699951171875,2015-10-02
144.1300048828125,2015-10-05
143.27999877929688,2015-10-06
144.6999969482422,2015-10-07
146.8300018310547,2015-10-08
148.6300048828125,2015-10-09
149.6199951171875,2015-10-12
149.27999877929688,2015-10-13
147.50999450683594,2015-10-14
148.52000427246094,2015-10-15
149.47999572753906,2015-10-16
150.83999633789062,2015-10-19
149.92999267578125,2015-10-20
148.91000366210938,2015-10-21
149.0399932861328,2015-10-22
120.30999755859375,2015-10-23
123.08999633789062,2015-10-26
121.91999816894531,2015-10-27
121.5,2015-10-28
122.44999694824219,2015-10-29
121.37000274658203,2015-10-30
124.31999969482422,2015-11-02
125.0,2015-11-03
123.91999816894531,2015-11-04
124.08999633789062,2015-11-05
125.87999725341797,2015-11-06
123.94000244140625,2015-11-09
124.52999877929688,2015-11-10
123.97000122070312,2015-11-11
122.98999786376953,2015-11-12
122.7699966430664,2015-11-13
122.80999755859375,2015-11-16
122.30999755859375,2015-11-17
122.20999908447266,2015-11-18
120.81999969482422,2015-11-19
121.91000366210938,2015-11-20
123.30000305175781,2015-11-23
123.5999984741211,2015-11-24
122.41000366210938,2015-11-25
120.69000244140625,2015-11-27
120.72000122070312,2015-11-30
120.62999725341797,2015-12-01
118.7699966430664,2015-12-02
113.63999938964844,2015-12-03
116.63999938964844,2015-12-04
115.98999786376953,2015-12-07
115.95999908447266,2015-12-08
116.55000305175781,2015-12-09
117.58000183105469,2015-12-10
116.19999694824219,2015-12-11
117.08999633789062,2015-12-14
118.52999877929688,2015-12-15
118.61000061035156,2015-12-16
118.66000366210938,2015-12-17
116.75,2015-12-18
118.29000091552734,2015-12-21
119.66000366210938,2015-12-22
121.18000030517578,2015-12-23
120.98999786376953,2015-12-24
121.63999938964844,2015-12-28
123.1500015258789,2015-12-29
121.77999877929688,2015-12-30
120.5999984741211,2015-12-31
117.87000274658203,2016-01-04
120.52999877929688,2016-01-05
120.01000213623047,2016-01-06
119.51000213623047,2016-01-07
118.23999786376953,2016-01-08
119.41999816894531,2016-01-11
121.0199966430664,2016-01-12
116.30999755859375,2016-01-13
116.41000366210938,2016-01-14
115.16000366210938,2016-01-15
115.81999969482422,2016-01-19
115.12000274658203,2016-01-20
114.98999786376953,2016-01-21
117.94999694824219,2016-01-22
116.91000366210938,2016-01-25
118.16999816894531,2016-01-26
117.87000274658203,2016-01-27
116.93000030517578,2016-01-28
120.3499984741211,2016-01-29
120.6500015258789,2016-02-01
118.31999969482422,2016-02-02
117.19999694824219,2016-02-03
115.94000244140625,2016-02-04
111.12000274658203,2016-02-05
105.98999786376953,2016-02-08
106.02999877929688,2016-02-09
107.91000366210938,2016-02-10
106.05000305175781,2016-02-11
106.91999816894531,2016-02-12
109.47000122070312,2016-02-16
111.41000366210938,2016-02-17
111.54000091552734,2016-02-18
109.66000366210938,2016-02-19
111.23999786376953,2016-02-22
112.30000305175781,2016-02-23
113.13999938964844,2016-02-24
114.5199966430664,2016-02-25
115.54000091552734,2016-02-26
113.93000030517578,2016-02-29
117.94999694824219,2016-03-01
114.6500015258789,2016-03-02
115.55000305175781,2016-03-03
114.87000274658203,2016-03-04
114.70999908447266,2016-03-07
113.72000122070312,2016-03-08
114.08999633789062,2016-03-09
113.5199966430664,2016-03-10
116.01000213623047,2016-03-11
115.94999694824219,2016-03-14
118.45999908447266,2016-03-15
118.87999725341797,2016-03-16
120.69000244140625,2016-03-17
122.0999984741211,2016-03-18
123.0,2016-03-21
123.62000274658203,2016-03-22
123.80999755859375,2016-03-23
124.11000061035156,2016-03-24
124.33999633789062,2016-03-28
125.33000183105469,2016-03-29
125.68000030517578,2016-03-30
126.19000244140625,2016-03-31
127.62999725341797,2016-04-01
127.4800033569336,2016-04-04
126.80000305175781,2016-04-05
127.25,2016-04-06
127.23999786376953,2016-04-07
128.1999969482422,2016-04-08
126.0999984741211,2016-04-11
125.52999877929688,2016-04-12
126.33999633789062,2016-04-13
125.37000274658203,2016-04-14
125.41999816894531,2016-04-15
125.8499984741211,2016-04-18
125.37000274658203,2016-04-19
125.44000244140625,2016-04-20
123.70999908447266,2016-04-21
123.9800033569336,2016-04-22
122.80000305175781,2016-04-25
122.5999984741211,2016-04-26
122.98999786376953,2016-04-27
121.73999786376953,2016-04-28
95.55999755859375,2016-04-29
95.73999786376953,2016-05-02
94.55000305175781,2016-05-03
97.58999633789062,2016-05-04
95.0999984741211,2016-05-05
95.16000366210938,2016-05-06
96.01000213623047,2016-05-09
96.04000091552734,2016-05-10
94.51000213623047,2016-05-11
93.2699966430664,2016-05-12
93.69999694824219,2016-05-13
95.47000122070312,2016-05-16
97.66999816894531,2016-05-17
98.37000274658203,2016-05-18
97.30000305175781,2016-05-19
96.41000366210938,2016-05-20
96.11000061035156,2016-05-23
97.9800033569336,2016-05-24
97.47000122070312,2016-05-25
98.33999633789062,2016-05-26
97.56999969482422,2016-05-27
97.98999786376953,2016-05-31
98.55999755859375,2016-06-01
98.7300033569336,2016-06-02
98.55000305175781,2016-06-03
99.36000061035156,2016-06-06
102.0,2016-06-07
102.13999938964844,2016-06-08
100.86000061035156,2016-06-09
100.08000183105469,2016-06-10
100.37000274658203,2016-06-13
100.56999969482422,2016-06-14
101.20999908447266,2016-06-15
102.88999938964844,2016-06-16
101.4800033569336,2016-06-17
101.97000122070312,2016-06-20
101.41000366210938,2016-06-21
101.87999725341797,2016-06-22
103.37999725341797,2016-06-23
100.72000122070312,2016-06-24
99.16999816894531,2016-06-27
99.94999694824219,2016-06-28
101.9800033569336,2016-06-29
104.12000274658203,2016-06-30
104.33000183105469,2016-07-01
102.55000305175781,2016-07-05
102.81999969482422,2016-07-06
102.05999755859375,2016-07-07
104.69999694824219,2016-07-08
104.41999816894531,2016-07-11
105.20999908447266,2016-07-12
104.9000015258789,2016-07-13
106.19000244140625,2016-07-14
105.91000366210938,2016-07-15
105.86000061035156,2016-07-18
106.37000274658203,2016-07-19
106.5199966430664,2016-07-20
106.2699966430664,2016-07-21
107.25,2016-07-22
106.41000366210938,2016-07-25
107.08000183105469,2016-07-26
106.4800033569336,2016-07-27
105.93000030517578,2016-07-28
90.2699966430664,2016-07-29
89.37000274658203,2016-08-01
87.69000244140625,2016-08-02
87.98999786376953,2016-08-03
88.19000244140625,2016-08-04
89.94000244140625,2016-08-05
89.48999786376953,2016-08-08
87.66999816894531,2016-08-09
87.8499984741211,2016-08-10
86.95999908447266,2016-08-11
87.0199966430664,2016-08-12
87.04000091552734,2016-08-15
85.87999725341797,2016-08-16
85.55999755859375,2016-08-17
84.98999786376953,2016-08-18
85.12999725341797,2016-08-19
85.79000091552734,2016-08-22
85.3499984741211,2016-08-23
84.94000244140625,2016-08-24
84.70999908447266,2016-08-25
83.6500015258789,2016-08-26
84.68000030517578,2016-08-29
84.83999633789062,2016-08-30
85.9800033569336,2016-08-31
85.36000061035156,2016-09-01
84.1500015258789,2016-09-02
83.48999786376953,2016-09-06
82.79000091552734,2016-09-07
82.63999938964844,2016-09-08
82.06999969482422,2016-09-09
82.88999938964844,2016-09-12
82.13999938964844,2016-09-13
81.5999984741211,2016-09-14
81.76000213623047,2016-09-15
81.23999786376953,2016-09-16
78.0,2016-09-19
77.01000213623047,2016-09-20
78.0,2016-09-21
79.26000213623047,2016-09-22
79.54000091552734,2016-09-23
79.73999786376953,2016-09-26
80.26000213623047,2016-09-27
81.52999877929688,2016-09-28
80.5,2016-09-29
80.13999938964844,2016-09-30
79.76000213623047,2016-10-03
77.33999633789062,2016-10-04
76.58000183105469,2016-10-05
76.4000015258789,2016-10-06
75.0999984741211,2016-10-07
76.86000061035156,2016-10-10
76.16000366210938,2016-10-11
75.12999725341797,2016-10-12
74.37999725341797,2016-10-13
75.47000122070312,2016-10-14
74.19000244140625,2016-10-17
74.8499984741211,2016-10-18
75.05000305175781,2016-10-19
74.68000030517578,2016-10-20
74.77999877929688,2016-10-21
74.47000122070312,2016-10-24
75.9000015258789,2016-10-25
76.56999969482422,2016-10-26
73.95999908447266,2016-10-27
79.7300033569336,2016-10-28
80.08999633789062,2016-10-31
77.87000274658203,2016-11-01
76.02999877929688,2016-11-02
73.05000305175781,2016-11-03
72.63999938964844,2016-11-04
73.91000366210938,2016-11-07
74.2300033569336,2016-11-08
74.08000183105469,2016-11-09
74.72000122070312,2016-11-10
75.0,2016-11-11
74.87999725341797,2016-11-14
75.20999908447266,2016-11-15
74.88999938964844,2016-11-16
75.2699966430664,2016-11-17
76.08999633789062,2016-11-18
75.80999755859375,2016-11-21
75.62999725341797,2016-11-22
75.58999633789062,2016-11-23
76.7699966430664,2016-11-25
76.06999969482422,2016-11-28
75.83000183105469,2016-11-29
72.97000122070312,2016-11-30
73.44000244140625,2016-12-01
72.48999786376953,2016-12-02
71.61000061035156,2016-12-05
71.81999969482422,2016-12-06
72.0,2016-12-07
73.48999786376953,2016-12-08
74.37000274658203,2016-12-09
74.91999816894531,2016-12-12
76.27999877929688,2016-12-13
75.43000030517578,2016-12-14
77.5,2016-12-15
77.16000366210938,2016-12-16
77.12000274658203,2016-12-19
76.87999725341797,2016-12-20
76.51000213623047,2016-12-21
77.27999877929688,2016-12-22
77.45999908447266,2016-12-23
77.16999816894531,2016-12-27
76.11000061035156,2016-12-28
76.86000061035156,2016-12-29
77.04000091552734,2016-12-30
75.83999633789062,2017-01-03
77.83999633789062,2017-01-04
77.6500015258789,2017-01-05
79.37999725341797,2017-01-06
78.83999633789062,2017-01-09
78.04000091552734,2017-01-10
80.16000366210938,2017-01-11
79.52999877929688,2017-01-12
79.66000366210938,2017-01-13
80.62999725341797,2017-01-17
80.51000213623047,2017-01-18
79.95999908447266,2017-01-19
80.3499984741211,2017-01-20
79.91999816894531,2017-01-23
80.9000015258789,2017-01-24
81.51000213623047,2017-01-25
80.98999786376953,2017-01-26
77.58000183105469,2017-01-27
76.30000305175781,2017-01-30
77.13999938964844,2017-01-31
76.4800033569336,2017-02-01
76.80000305175781,2017-02-02
73.70999908447266,2017-02-03
75.30999755859375,2017-02-06
74.83999633789062,2017-02-07
75.44999694824219,2017-02-08
76.18000030517578,2017-02-09
76.7699966430664,2017-02-10
78.19000244140625,2017-02-13
77.55999755859375,2017-02-14
77.38999938964844,2017-02-15
83.3499984741211,2017-02-16
85.1500015258789,2017-02-17
85.76000213623047,2017-02-21
85.41000366210938,2017-02-22
84.69000244140625,2017-02-23
82.93000030517578,2017-02-24
83.41999816894531,2017-02-27
82.87999725341797,2017-02-28
82.63999938964844,2017-03-01
82.12999725341797,2017-03-02
80.7300033569336,2017-03-03
79.8499984741211,2017-03-06
80.86000061035156,2017-03-07
81.63999938964844,2017-03-08
81.76000213623047,2017-03-09
81.81999969482422,2017-03-10
82.2300033569336,2017-03-13
82.30999755859375,2017-03-14
83.02999877929688,2017-03-15
83.27999877929688,2017-03-16
84.1500015258789,2017-03-17
83.51000213623047,2017-03-20
82.37999725341797,2017-03-21
82.08999633789062,2017-03-22
82.04000091552734,2017-03-23
82.05000305175781,2017-03-24
81.61000061035156,2017-03-27
81.12999725341797,2017-03-28
80.6500015258789,2017-03-29
81.36000061035156,2017-03-30
82.88999938964844,2017-03-31
81.8499984741211,2017-04-03
81.06999969482422,2017-04-04
82.30000305175781,2017-04-05
82.51000213623047,2017-04-06
81.87000274658203,2017-04-07
82.56999969482422,2017-04-10
81.81999969482422,2017-04-11
81.2699966430664,2017-04-12
81.91999816894531,2017-04-13
82.94999694824219,2017-04-17
83.26000213623047,2017-04-18
83.81999969482422,2017-04-19
85.12000274658203,2017-04-20
85.55999755859375,2017-04-21
86.19999694824219,2017-04-24
86.79000091552734,2017-04-25
86.54000091552734,2017-04-26
85.62999725341797,2017-04-27
85.33999633789062,2017-04-28
85.9800033569336,2017-05-01
86.2699966430664,2017-05-02
85.58999633789062,2017-05-03
85.7300033569336,2017-05-04
87.0,2017-05-05
85.75,2017-05-08
86.2699966430664,2017-05-09
85.75,2017-05-10
84.9800033569336,2017-05-11
84.47000122070312,2017-05-12
84.13999938964844,2017-05-15
83.75,2017-05-16
83.31999969482422,2017-05-17
83.76000213623047,2017-05-18
83.55999755859375,2017-05-19
84.18000030517578,2017-05-22
83.05000305175781,2017-05-23
82.98999786376953,2017-05-24
83.3499984741211,2017-05-25
82.4000015258789,2017-05-26
81.4800033569336,2017-05-30
81.7699966430664,2017-05-31
84.19000244140625,2017-06-01
82.31999969482422,2017-06-02
81.16000366210938,2017-06-05
79.2300033569336,2017-06-06
80.4800033569336,2017-06-07
78.9800033569336,2017-06-08
79.01000213623047,2017-06-09
79.1500015258789,2017-06-12
78.69999694824219,2017-06-13
78.23999786376953,2017-06-14
78.16999816894531,2017-06-15
78.43000030517578,2017-06-16
79.06999969482422,2017-06-19
78.12999725341797,2017-06-20
76.33999633789062,2017-06-21
77.20999908447266,2017-06-22
76.87999725341797,2017-06-23
78.25,2017-06-26
77.23999786376953,2017-06-27
77.72000122070312,2017-06-28
77.22000122070312,2017-06-29
76.31999969482422,2017-06-30
76.37000274658203,2017-07-03
75.6500015258789,2017-07-05
75.2300033569336,2017-07-06
76.4800033569336,2017-07-07
75.38999938964844,2017-07-10
75.7300033569336,2017-07-11
75.6500015258789,2017-07-12
75.97000122070312,2017-07-13
76.30000305175781,2017-07-14
75.4800033569336,2017-07-17
75.88999938964844,2017-07-18
76.19999694824219,2017-07-19
76.6500015258789,2017-07-20
77.54000091552734,2017-07-21
76.41000366210938,2017-07-24
77.45999908447266,2017-07-25
76.55000305175781,2017-07-26
76.55999755859375,2017-07-27
75.93000030517578,2017-07-28
77.08000183105469,2017-07-31
77.05999755859375,2017-08-01
