FANG,Date
37.21736145019531,2020-11-27
34.17292404174805,2020-11-30
34.078857421875,2020-12-01
34.651824951171875,2020-12-02
35.84052276611328,2020-12-03
40.381526947021484,2020-12-04
39.030338287353516,2020-12-07
39.457923889160156,2020-12-08
40.4755973815918,2020-12-09
42.70760726928711,2020-12-10
42.85298538208008,2020-12-11
40.1506233215332,2020-12-14
41.18539047241211,2020-12-15
40.74924850463867,2020-12-16
40.52690505981445,2020-12-17
39.201377868652344,2020-12-18
38.50012969970703,2020-12-21
37.67060089111328,2020-12-22
40.87752151489258,2020-12-23
41.262359619140625,2020-12-24
40.73214340209961,2020-12-28
40.19338607788086,2020-12-29
42.134639739990234,2020-12-30
41.390628814697266,2020-12-31
41.85242462158203,2021-01-04
45.89741897583008,2021-01-05
48.16364288330078,2021-01-06
48.56557846069336,2021-01-07
48.53992462158203,2021-01-08
49.85689163208008,2021-01-11
53.76506423950195,2021-01-12
52.627681732177734,2021-01-13
52.9611930847168,2021-01-14
50.660770416259766,2021-01-15
51.32780456542969,2021-01-19
51.84091567993164,2021-01-20
51.97774124145508,2021-01-21
54.50906753540039,2021-01-22
52.44808578491211,2021-01-25
50.97718811035156,2021-01-26
48.39454650878906,2021-01-27
51.575801849365234,2021-01-28
48.48006057739258,2021-01-29
49.58323669433594,2021-02-01
49.95951843261719,2021-02-02
54.37223815917969,2021-02-03
55.88590621948242,2021-02-04
55.116241455078125,2021-02-05
58.947444915771484,2021-02-08
57.271297454833984,2021-02-09
58.90467834472656,2021-02-10
57.9554443359375,2021-02-11
59.10993194580078,2021-02-12
58.98165512084961,2021-02-16
58.87046432495117,2021-02-17
55.706321716308594,2021-02-18
56.07404708862305,2021-02-19
58.49419403076172,2021-02-22
60.72621154785156,2021-02-23
63.11216354370117,2021-02-24
59.05862808227539,2021-02-25
59.24675369262695,2021-02-26
62.992427825927734,2021-03-01
60.72621154785156,2021-03-02
64.02009582519531,2021-03-03
69.88546752929688,2021-03-04
73.33416748046875,2021-03-05
72.38811492919922,2021-03-08
69.6876449584961,2021-03-09
69.61024475097656,2021-03-10
72.27631378173828,2021-03-11
70.53047180175781,2021-03-12
72.4913330078125,2021-03-15
70.59928131103516,2021-03-16
70.01445007324219,2021-03-17
64.64791107177734,2021-03-18
65.19832611083984,2021-03-19
64.76832580566406,2021-03-22
62.03343963623047,2021-03-23
63.97710418701172,2021-03-24
63.469688415527344,2021-03-25
65.18112182617188,2021-03-26
63.84809494018555,2021-03-29
64.05450439453125,2021-03-30
63.203086853027344,2021-03-31
69.85105895996094,2021-04-01
64.84571838378906,2021-04-05
64.89732360839844,2021-04-06
65.62833404541016,2021-04-07
64.67371368408203,2021-04-08
64.32971954345703,2021-04-09
63.53849411010742,2021-04-12
65.15533447265625,2021-04-13
69.09423828125,2021-04-14
68.0105972290039,2021-04-15
66.68617248535156,2021-04-16
66.79796600341797,2021-04-19
63.873897552490234,2021-04-20
64.7253189086914,2021-04-21
64.74251556396484,2021-04-22
65.4735336303711,2021-04-23
66.61737060546875,2021-04-26
68.21701049804688,2021-04-27
71.96671295166016,2021-04-28
72.5343246459961,2021-04-29
70.28965759277344,2021-04-30
72.1731185913086,2021-05-03
68.11380004882812,2021-05-04
71.48509979248047,2021-05-05
70.73687744140625,2021-05-06
72.42253112792969,2021-05-07
71.17549133300781,2021-05-10
68.62982940673828,2021-05-11
68.69896697998047,2021-05-12
65.8638916015625,2021-05-13
68.02477264404297,2021-05-14
69.45960998535156,2021-05-17
69.1484375,2021-05-18
67.3505630493164,2021-05-19
66.14912414550781,2021-05-20
65.9589614868164,2021-05-21
66.81468200683594,2021-05-24
65.24154663085938,2021-05-25
67.6703872680664,2021-05-26
68.57794952392578,2021-05-27
69.20893859863281,2021-05-28
74.86183166503906,2021-06-01
74.71489715576172,2021-06-02
74.78402709960938,2021-06-03
74.17898559570312,2021-06-04
75.36314392089844,2021-06-07
77.48082733154297,2021-06-08
76.30530548095703,2021-06-09
75.19026947021484,2021-06-10
75.43228912353516,2021-06-11
74.71489715576172,2021-06-14
78.52670288085938,2021-06-15
78.11180114746094,2021-06-16
75.10383605957031,2021-06-17
74.49015045166016,2021-06-18
79.0885238647461,2021-06-21
78.94158172607422,2021-06-22
79.44291687011719,2021-06-23
81.46549224853516,2021-06-24
83.2460708618164,2021-06-25
79.92694091796875,2021-06-28
80.05661010742188,2021-06-29
81.15433502197266,2021-06-30
86.08979797363281,2021-07-01
84.75869750976562,2021-07-02
78.80329132080078,2021-07-06
76.05464935302734,2021-07-07
76.2275161743164,2021-07-08
77.2906494140625,2021-07-09
77.64505004882812,2021-07-12
77.8265609741211,2021-07-13
73.107177734375,2021-07-14
70.65241241455078,2021-07-15
67.73087310791016,2021-07-16
63.262176513671875,2021-07-19
64.75750732421875,2021-07-20
68.57794952392578,2021-07-21
67.99883270263672,2021-07-22
67.62716674804688,2021-07-23
69.36450958251953,2021-07-26
67.89511108398438,2021-07-27
68.78540802001953,2021-07-28
68.7508316040039,2021-07-29
66.66773223876953,2021-07-30
66.33927154541016,2021-08-02
69.6065444946289,2021-08-03
66.05403900146484,2021-08-04
69.00150299072266,2021-08-05
69.191650390625,2021-08-06
66.7541732788086,2021-08-09
67.52344512939453,2021-08-10
68.68840789794922,2021-08-11
69.0013656616211,2021-08-12
65.75863647460938,2021-08-13
63.063602447509766,2021-08-16
62.48983383178711,2021-08-17
60.69024658203125,2021-08-18
59.01237869262695,2021-08-19
59.27318572998047,2021-08-20
62.76802062988281,2021-08-23
64.50675201416016,2021-08-24
65.21095275878906,2021-08-25
63.533077239990234,2021-08-26
66.63670349121094,2021-08-27
66.31502532958984,2021-08-30
67.06269073486328,2021-08-31
64.47198486328125,2021-09-01
66.56715393066406,2021-09-02
65.6890869140625,2021-09-03
65.14138793945312,2021-09-07
64.94143676757812,2021-09-08
65.7760238647461,2021-09-09
65.23703002929688,2021-09-10
67.63646697998047,2021-09-13
65.79342651367188,2021-09-14
70.92266845703125,2021-09-15
69.60991668701172,2021-09-16
71.82678985595703,2021-09-17
68.77533721923828,2021-09-20
69.5838394165039,2021-09-21
73.35687255859375,2021-09-22
76.38225555419922,2021-09-23
77.12991333007812,2021-09-24
83.00679016113281,2021-09-27
82.57212829589844,2021-09-28
83.5023422241211,2021-09-29
82.30261993408203,2021-09-30
85.94525909423828,2021-10-01
89.8747787475586,2021-10-04
90.55289459228516,2021-10-05
90.50940704345703,2021-10-06
91.3874740600586,2021-10-07
95.54302978515625,2021-10-08
96.26459503173828,2021-10-11
95.62996673583984,2021-10-12
94.0564193725586,2021-10-13
94.6128158569336,2021-10-14
94.13465881347656,2021-10-15
94.98664093017578,2021-10-18
96.4471664428711,2021-10-19
96.6297378540039,2021-10-20
94.69974517822266,2021-10-21
95.04749298095703,2021-10-22
95.1170425415039,2021-10-25
97.09918212890625,2021-10-26
93.52610778808594,2021-10-27
94.76929473876953,2021-10-28
93.18705749511719,2021-10-29
97.02963256835938,2021-11-01
99.4986343383789,2021-11-02
97.20349884033203,2021-11-03
98.0294189453125,2021-11-04
98.92484283447266,2021-11-05
100.59403991699219,2021-11-08
98.65567016601562,2021-11-09
93.5652847290039,2021-11-10
94.97103881835938,2021-11-11
96.00132751464844,2021-11-12
97.0665512084961,2021-11-15
96.20215606689453,2021-11-16
93.6351318359375,2021-11-17
94.26378631591797,2021-11-18
89.20832061767578,2021-11-19
92.08968353271484,2021-11-22
96.21087646484375,2021-11-23
99.71216583251953,2021-11-24
93.84468841552734,2021-11-26
95.98387145996094,2021-11-29
93.1898422241211,2021-11-30
89.93303680419922,2021-12-01
92.92789459228516,2021-12-02
92.55243682861328,2021-12-03
94.4995346069336,2021-12-06
100.92582702636719,2021-12-07
99.21446990966797,2021-12-08
96.33312225341797,2021-12-09
97.07527923583984,2021-12-10
93.0850601196289,2021-12-13
90.8672866821289,2021-12-14
90.58789825439453,2021-12-15
91.9412612915039,2021-12-16
89.43534851074219,2021-12-17
86.54525756835938,2021-12-20
91.59200286865234,2021-12-21
92.28177642822266,2021-12-22
92.50006866455078,2021-12-23
97.04036712646484,2021-12-27
96.18470001220703,2021-12-28
94.91864013671875,2021-12-29
93.69624328613281,2021-12-30
94.1677474975586,2021-12-31
97.65155029296875,2022-01-03
104.07784271240234,2022-01-04
103.12611389160156,2022-01-05
107.96331024169922,2022-01-06
106.103515625,2022-01-07
105.95508575439453,2022-01-10
108.58322143554688,2022-01-11
108.76657104492188,2022-01-12
108.33876037597656,2022-01-13
112.81793212890625,2022-01-14
109.96277618408203,2022-01-18
109.76195526123047,2022-01-19
106.44403839111328,2022-01-20
103.02135467529297,2022-01-21
104.26992797851562,2022-01-24
110.87084197998047,2022-01-25
111.237548828125,2022-01-26
112.32025146484375,2022-01-27
112.39009094238281,2022-01-28
110.15486907958984,2022-01-31
113.6910629272461,2022-02-01
114.35464477539062,2022-02-02
112.97509765625,2022-02-03
115.30636596679688,2022-02-04
113.66487121582031,2022-02-07
108.59195709228516,2022-02-08
112.52980041503906,2022-02-09
113.87442016601562,2022-02-10
118.37108612060547,2022-02-11
113.91808319091797,2022-02-14
111.65666198730469,2022-02-15
113.35055541992188,2022-02-16
113.23704528808594,2022-02-17
114.79122161865234,2022-02-18
111.78762817382812,2022-02-22
113.12352752685547,2022-02-23
111.6654052734375,2022-02-24
116.36286926269531,2022-02-25
120.58013153076172,2022-02-28
119.47122955322266,2022-03-01
119.33152770996094,2022-03-02
117.62138366699219,2022-03-03
120.84870910644531,2022-03-04
117.90203094482422,2022-03-07
117.90203094482422,2022-03-08
114.05207824707031,2022-03-09
117.57756805419922,2022-03-10
113.71881866455078,2022-03-11
110.66691589355469,2022-03-14
109.23741149902344,2022-03-15
110.17578887939453,2022-03-16
117.41094207763672,2022-03-17
115.27984619140625,2022-03-18
122.6728515625,2022-03-21
120.45407104492188,2022-03-22
125.09332275390625,2022-03-23
125.57568359375,2022-03-24
128.4872589111328,2022-03-25
123.3919677734375,2022-03-28
121.66432189941406,2022-03-29
122.03265380859375,2022-03-30
120.21727752685547,2022-03-31
121.40998077392578,2022-04-01
122.41852569580078,2022-04-04
118.8140869140625,2022-04-05
118.44577026367188,2022-04-06
120.10327911376953,2022-04-07
124.52330017089844,2022-04-08
118.48961639404297,2022-04-11
122.05894470214844,2022-04-12
123.0762710571289,2022-04-13
121.40998077392578,2022-04-14
122.77809143066406,2022-04-18
120.95394897460938,2022-04-19
124.44435119628906,2022-04-20
120.45407104492188,2022-04-21
114.0959243774414,2022-04-22
110.34241485595703,2022-04-25
109.96532440185547,2022-04-26
111.0615463256836,2022-04-27
113.54341888427734,2022-04-28
110.70198822021484,2022-04-29
111.81575775146484,2022-05-02
119.3666000366211,2022-05-03
124.96178436279297,2022-05-04
121.54153442382812,2022-05-05
125.34765625,2022-05-06
113.56096649169922,2022-05-09
113.8678970336914,2022-05-10
112.50281524658203,2022-05-11
114.0924301147461,2022-05-12
119.8311538696289,2022-05-13
117.91825866699219,2022-05-16
118.0529556274414,2022-05-17
115.27789306640625,2022-05-18
116.5890884399414,2022-05-19
117.00220489501953,2022-05-20
122.23802947998047,2022-05-23
121.94165802001953,2022-05-24
127.3031997680664,2022-05-25
131.50625610351562,2022-05-26
137.10130310058594,2022-05-27
136.52651977539062,2022-05-31
137.307861328125,2022-06-01
138.21493530273438,2022-06-02
138.8974609375,2022-06-03
139.9302520751953,2022-06-06
144.05245971679688,2022-06-07
143.9716339111328,2022-06-08
141.74441528320312,2022-06-09
139.6428680419922,2022-06-10
132.73663330078125,2022-06-13
134.38009643554688,2022-06-14
131.8026123046875,2022-06-15
120.05569458007812,2022-06-16
109.8265380859375,2022-06-17
118.79837799072266,2022-06-21
113.24822235107422,2022-06-22
107.0873794555664,2022-06-23
107.50049591064453,2022-06-24
111.7125015258789,2022-06-27
116.57113647460938,2022-06-28
109.844482421875,2022-06-29
108.80271911621094,2022-06-30
108.85660552978516,2022-07-01
102.50715637207031,2022-07-05
99.04055786132812,2022-07-06
104.44701385498047,2022-07-07
104.47395324707031,2022-07-08
102.7316665649414,2022-07-11
99.15731048583984,2022-07-12
99.31896209716797,2022-07-13
95.83439636230469,2022-07-14
98.0167465209961,2022-07-15
101.05225372314453,2022-07-18
104.66255187988281,2022-07-19
106.66527557373047,2022-07-20
104.15064239501953,2022-07-21
101.8695068359375,2022-07-22
107.76094055175781,2022-07-25
106.2252197265625,2022-07-26
110.72461700439453,2022-07-27
111.01200103759766,2022-07-28
114.97254180908203,2022-07-29
113.08657836914062,2022-08-01
114.54146575927734,2022-08-02
109.00927734375,2022-08-03
104.58172607421875,2022-08-04
109.00029754638672,2022-08-05
110.58990478515625,2022-08-08
111.84722137451172,2022-08-09
113.19434356689453,2022-08-10
119.24740600585938,2022-08-11
119.56175994873047,2022-08-12
117.58560180664062,2022-08-15
115.4347915649414,2022-08-16
115.60025024414062,2022-08-17
119.55254364013672,2022-08-18
119.84668731689453,2022-08-19
120.57279968261719,2022-08-22
124.19420623779297,2022-08-23
125.60050964355469,2022-08-24
125.26040649414062,2022-08-25
123.1004409790039,2022-08-26
127.99944305419922,2022-08-29
123.2291259765625,2022-08-30
122.50299072265625,2022-08-31
119.76396942138672,2022-09-01
123.04528045654297,2022-09-02
123.17398071289062,2022-09-06
120.9312744140625,2022-09-07
121.50113677978516,2022-09-08
124.10231018066406,2022-09-09
126.26228332519531,2022-09-12
123.8173828125,2022-09-13
128.83584594726562,2022-09-14
123.74384307861328,2022-09-15
121.89635467529297,2022-09-16
120.343017578125,2022-09-19
120.21434020996094,2022-09-20
118.38524627685547,2022-09-21
116.30799102783203,2022-09-22
105.88494110107422,2022-09-23
102.21757507324219,2022-09-26
104.31321716308594,2022-09-27
109.74532318115234,2022-09-28
111.13323211669922,2022-09-29
110.71961975097656,2022-09-30
119.04702758789062,2022-10-03
125.27879333496094,2022-10-04
128.10057067871094,2022-10-05
130.82119750976562,2022-10-06
130.91311645507812,2022-10-07
128.96453857421875,2022-10-10
128.10057067871094,2022-10-11
129.7550048828125,2022-10-12
133.5326690673828,2022-10-13
128.0913848876953,2022-10-14
128.1833038330078,2022-10-17
130.38003540039062,2022-10-18
134.2220458984375,2022-10-19
134.7367401123047,2022-10-20
140.00344848632812,2022-10-21
140.86741638183594,2022-10-24
140.95932006835938,2022-10-25
142.81600952148438,2022-10-26
140.9501190185547,2022-10-27
141.38214111328125,2022-10-28
144.40609741210938,2022-10-31
145.80319213867188,2022-11-01
142.3104705810547,2022-11-02
145.71128845214844,2022-11-03
148.32164001464844,2022-11-04
150.27023315429688,2022-11-07
150.32537841796875,2022-11-08
144.81053161621094,2022-11-09
147.31976318359375,2022-11-10
151.0606689453125,2022-11-11
150.34375,2022-11-14
153.52398681640625,2022-11-15
148.12913513183594,2022-11-16
150.738037109375,2022-11-17
145.5575408935547,2022-11-18
139.7527618408203,2022-11-21
141.10377502441406,2022-11-22
139.7527618408203,2022-11-23
139.1284942626953,2022-11-25
133.9199981689453,2022-11-28
136.72457885742188,2022-11-29
137.91720581054688,2022-11-30
134.8238067626953,2022-12-01
135.53195190429688,2022-12-02
132.30809020996094,2022-12-05
128.77676391601562,2022-12-06
127.23939514160156,2022-12-07
123.810546875,2022-12-08
120.75444030761719,2022-12-09
125.04978942871094,2022-12-12
127.01577758789062,2022-12-13
127.50027465820312,2022-12-14
128.00343322753906,2022-12-15
125.15225982666016,2022-12-16
124.46278381347656,2022-12-19
125.72994995117188,2022-12-20
127.64936065673828,2022-12-21
123.810546875,2022-12-22
127.67729949951172,2022-12-23
128.1897735595703,2022-12-27
125.29203796386719,2022-12-28
126.97850036621094,2022-12-29
127.44435119628906,2022-12-30
122.4129409790039,2023-01-03
121.70480346679688,2023-01-04
124.89136505126953,2023-01-05
128.7115478515625,2023-01-06
131.83291625976562,2023-01-09
132.26148986816406,2023-01-10
132.5316925048828,2023-01-11
135.4108123779297,2023-01-12
135.3269500732422,2023-01-13
135.78350830078125,2023-01-17
134.26475524902344,2023-01-18
136.43572998046875,2023-01-19
137.4792938232422,2023-01-20
139.1564483642578,2023-01-23
137.19044494628906,2023-01-24
137.04136657714844,2023-01-25
139.65957641601562,2023-01-26
140.65655517578125,2023-01-27
135.4201202392578,2023-01-30
136.14688110351562,2023-01-31
133.56594848632812,2023-02-01
128.1804656982422,2023-02-02
128.9538116455078,2023-02-03
127.76116180419922,2023-02-06
133.76161193847656,2023-02-07
134.44178771972656,2023-02-08
131.81427001953125,2023-02-09
139.10052490234375,2023-02-10
138.1128692626953,2023-02-13
139.6409454345703,2023-02-14
135.69964599609375,2023-02-15
132.08447265625,2023-02-16
125.4876937866211,2023-02-17
125.04978942871094,2023-02-21
127.9195556640625,2023-02-22
131.93539428710938,2023-02-23
132.66213989257812,2023-02-24
134.50701904296875,2023-02-27
130.98501586914062,2023-02-28
134.749267578125,2023-03-01
137.1176300048828,2023-03-02
139.59060668945312,2023-03-03
136.5374298095703,2023-03-06
135.76699829101562,2023-03-07
135.52923583984375,2023-03-08
133.10377502441406,2023-03-09
129.2706298828125,2023-03-10
125.11412811279297,2023-03-13
126.16038513183594,2023-03-14
116.7440185546875,2023-03-15
119.39772033691406,2023-03-16
117.10545349121094,2023-03-17
119.47381591796875,2023-03-20
124.23905944824219,2023-03-21
121.70901489257812,2023-03-22
120.44398498535156,2023-03-23
119.2930908203125,2023-03-24
122.27970123291016,2023-03-27
124.3246841430664,2023-03-28
126.30305480957031,2023-03-29
126.78814697265625,2023-03-30
128.56680297851562,2023-03-31
137.3744354248047,2023-04-03
134.730224609375,2023-04-04
135.99526977539062,2023-04-05
133.68397521972656,2023-04-06
136.19500732421875,2023-04-10
138.0782928466797,2023-04-11
137.9261016845703,2023-04-12
138.6204376220703,2023-04-13
139.57159423828125,2023-04-14
137.5361328125,2023-04-17
137.61221313476562,2023-04-18
136.65155029296875,2023-04-19
135.00607299804688,2023-04-20
134.1975860595703,2023-04-21
136.48036193847656,2023-04-24
132.52359008789062,2023-04-25
130.24081420898438,2023-04-26
131.3155975341797,2023-04-27
135.2533721923828,2023-04-28
134.99656677246094,2023-05-01
128.45265197753906,2023-05-02
122.48895263671875,2023-05-03
119.83524322509766,2023-05-04
126.31258392333984,2023-05-05
126.11283874511719,2023-05-08
126.41719818115234,2023-05-09
124.89537048339844,2023-05-10
122.18670654296875,2023-05-11
122.51213073730469,2023-05-12
123.43097686767578,2023-05-15
119.50675201416016,2023-05-16
122.11013793945312,2023-05-17
123.22040557861328,2023-05-18
124.63695526123047,2023-05-19
126.77133178710938,2023-05-22
127.23075103759766,2023-05-23
128.61859130859375,2023-05-24
125.38350677490234,2023-05-25
125.37394714355469,2023-05-26
123.93824768066406,2023-05-30
121.69857025146484,2023-05-31
122.60784149169922,2023-06-01
125.718505859375,2023-06-02
124.73267364501953,2023-06-05
125.34523010253906,2023-06-06
128.42715454101562,2023-06-07
127.62317657470703,2023-06-08
126.60862731933594,2023-06-09
124.17752838134766,2023-06-12
124.48380279541016,2023-06-13
121.34442901611328,2023-06-14
121.22958374023438,2023-06-15
123.22040557861328,2023-06-16
121.52628326416016,2023-06-20
122.19628143310547,2023-06-21
120.45430755615234,2023-06-22
120.02360534667969,2023-06-23
121.76557159423828,2023-06-26
121.86128997802734,2023-06-27
123.09597778320312,2023-06-28
124.4359359741211,2023-06-29
125.72807312011719,2023-06-30
126.29277801513672,2023-07-03
125.00066375732422,2023-07-05
121.71771240234375,2023-07-06
126.72348022460938,2023-07-07
128.3410186767578,2023-07-10
131.26026916503906,2023-07-11
133.5286407470703,2023-07-12
133.4329376220703,2023-07-13
129.84371948242188,2023-07-14
129.661865234375,2023-07-17
132.85865783691406,2023-07-18
132.9447784423828,2023-07-19
134.01678466796875,2023-07-20
135.1844940185547,2023-07-21
138.2568359375,2023-07-24
139.77867126464844,2023-07-25
138.77369689941406,2023-07-26
138.1611328125,2023-07-27
139.39581298828125,2023-07-28
141.00381469726562,2023-07-31
141.53981018066406,2023-08-01
140.49652099609375,2023-08-02
142.04705810546875,2023-08-03
142.20022583007812,2023-08-04
142.21934509277344,2023-08-07
142.80319213867188,2023-08-08
144.795654296875,2023-08-09
144.09300231933594,2023-08-10
144.05450439453125,2023-08-11
143.36146545410156,2023-08-14
141.88877868652344,2023-08-15
141.41712951660156,2023-08-16
141.9850311279297,2023-08-17
142.49517822265625,2023-08-18
142.8898162841797,2023-08-21
142.7454376220703,2023-08-22
142.66844177246094,2023-08-23
143.42884826660156,2023-08-24
143.94862365722656,2023-08-25
145.0363006591797,2023-08-28
145.52720642089844,2023-08-29
145.6427001953125,2023-08-30
146.09510803222656,2023-08-31
148.8672332763672,2023-09-01
148.4148406982422,2023-09-05
150.25331115722656,2023-09-06
149.06936645507812,2023-09-07
150.1859130859375,2023-09-08
146.84588623046875,2023-09-11
150.45542907714844,2023-09-12
149.95489501953125,2023-09-13
152.005126953125,2023-09-14
149.91641235351562,2023-09-15
150.4073028564453,2023-09-18
149.56988525390625,2023-09-19
147.1635284423828,2023-09-20
145.69082641601562,2023-09-21
144.93043518066406,2023-09-22
146.92288208007812,2023-09-25
147.3271484375,2023-09-26
151.34097290039062,2023-09-27
151.2543487548828,2023-09-28
149.07899475097656,2023-09-29
144.57427978515625,2023-10-02
145.23843383789062,2023-10-03
140.0599365234375,2023-10-04
139.68453979492188,2023-10-05
145.56570434570312,2023-10-06
150.60943603515625,2023-10-09
150.52281188964844,2023-10-10
152.90029907226562,2023-10-11
156.27882385253906,2023-10-12
160.33114624023438,2023-10-13
161.1396942138672,2023-10-16
162.1599884033203,2023-10-17
163.55567932128906,2023-10-18
162.59312438964844,2023-10-19
160.2445068359375,2023-10-20
159.1279754638672,2023-10-23
157.14511108398438,2023-10-24
158.51193237304688,2023-10-25
155.6627960205078,2023-10-26
154.05535888671875,2023-10-27
152.4960174560547,2023-10-30
154.31524658203125,2023-10-31
153.4393310546875,2023-11-01
157.12586975097656,2023-11-02
156.02857971191406,2023-11-03
154.14198303222656,2023-11-06
152.842529296875,2023-11-07
150.12815856933594,2023-11-08
149.7527618408203,2023-11-09
151.80300903320312,2023-11-10
152.25538635253906,2023-11-13
153.19869995117188,2023-11-14
153.1986846923828,2023-11-15
149.96340942382812,2023-11-16
153.5526885986328,2023-11-17
153.5526885986328,2023-11-20
152.5103302001953,2023-11-21
151.59579467773438,2023-11-22
152.0579833984375,2023-11-24
151.4581298828125,2023-11-27
151.4286346435547,2023-11-28
151.23194885253906,2023-11-29
151.84164428710938,2023-11-30
151.70396423339844,2023-12-01
151.30078125,2023-12-04
147.65249633789062,2023-12-05
144.0435333251953,2023-12-06
145.13507080078125,2023-12-07
146.25611877441406,2023-12-08
147.05264282226562,2023-12-11
145.42025756835938,2023-12-12
146.97398376464844,2023-12-13
150.8877716064453,2023-12-14
150.56326293945312,2023-12-15
153.04135131835938,2023-12-18
154.5360565185547,2023-12-19
153.23802185058594,2023-12-20
153.66085815429688,2023-12-21
153.7886962890625,2023-12-22
156.35528564453125,2023-12-26
155.46041870117188,2023-12-27
152.746337890625,2023-12-28
152.50048828125,2023-12-29
154.3983917236328,2024-01-02
157.50582885742188,2024-01-03
153.2281951904297,2024-01-04
153.35601806640625,2024-01-05
153.16917419433594,2024-01-08
150.2190704345703,2024-01-09
148.84237670898438,2024-01-10
148.8718719482422,2024-01-11
151.28111267089844,2024-01-12
148.6457061767578,2024-01-16
147.2886505126953,2024-01-17
147.24932861328125,2024-01-18
148.54736328125,2024-01-19
149.4127197265625,2024-01-22
148.95054626464844,2024-01-23
150.65176391601562,2024-01-24
153.71987915039062,2024-01-25
153.64120483398438,2024-01-26
152.28414916992188,2024-01-29
154.31971740722656,2024-01-30
151.1827850341797,2024-01-31
150.17974853515625,2024-02-01
147.72132873535156,2024-02-02
147.1313018798828,2024-02-05
149.46189880371094,2024-02-06
148.9308624267578,2024-02-07
150.92710876464844,2024-02-08
149.21604919433594,2024-02-09
163.2191925048828,2024-02-12
162.84552001953125,2024-02-13
167.03465270996094,2024-02-14
175.5506134033203,2024-02-15
176.43563842773438,2024-02-16
175.09825134277344,2024-02-20
176.76014709472656,2024-02-21
173.79037475585938,2024-02-22
173.42652893066406,2024-02-23
174.1640625,2024-02-26
174.99008178710938,2024-02-27
176.7699737548828,2024-02-28
179.4840850830078,2024-02-29
182.08999633789062,2024-03-01
178.88999938964844,2024-03-04
180.05999755859375,2024-03-05
181.17999267578125,2024-03-06
182.80999755859375,2024-03-07
183.2899932861328,2024-03-08
184.5,2024-03-11
184.52000427246094,2024-03-12
187.55999755859375,2024-03-13
189.5,2024-03-14
189.94000244140625,2024-03-15
190.05999755859375,2024-03-18
192.6199951171875,2024-03-19
192.89999389648438,2024-03-20
194.39999389648438,2024-03-21
194.6999969482422,2024-03-22
196.58999633789062,2024-03-25
194.25,2024-03-26
196.52999877929688,2024-03-27
198.1699981689453,2024-03-28
199.4499969482422,2024-04-01
200.3699951171875,2024-04-02
203.22000122070312,2024-04-03
201.0500030517578,2024-04-04
204.32000732421875,2024-04-05
206.57000732421875,2024-04-08
205.52999877929688,2024-04-09
