WDAY,Date
288.6300048828125,2024-02-06
294.4200134277344,2024-02-07
298.6499938964844,2024-02-08
304.8900146484375,2024-02-09
299.0899963378906,2024-02-12
296.75,2024-02-13
302.239990234375,2024-02-14
305.0899963378906,2024-02-15
302.6700134277344,2024-02-16
301.9800109863281,2024-02-20
298.9599914550781,2024-02-21
306.6199951171875,2024-02-22
305.8800048828125,2024-02-23
307.2099914550781,2024-02-26
295.04998779296875,2024-02-27
295.1600036621094,2024-02-28
294.6600036621094,2024-02-29
291.9200134277344,2024-03-01
273.0199890136719,2024-03-04
266.739990234375,2024-03-05
266.92999267578125,2024-03-06
264.739990234375,2024-03-07
264.32000732421875,2024-03-08
266.7200012207031,2024-03-11
271.2099914550781,2024-03-12
269.7300109863281,2024-03-13
272.0400085449219,2024-03-14
268.2699890136719,2024-03-15
272.6000061035156,2024-03-18
273.239990234375,2024-03-19
276.4100036621094,2024-03-20
276.489990234375,2024-03-21
277.5,2024-03-22
275.67999267578125,2024-03-25
277.3800048828125,2024-03-26
273.6199951171875,2024-03-27
272.75,2024-03-28
272.44000244140625,2024-04-01
271.6600036621094,2024-04-02
268.8299865722656,2024-04-03
269.0799865722656,2024-04-04
268.32000732421875,2024-04-05
268.6099853515625,2024-04-08
271.1000061035156,2024-04-09
