GF,Date
3.4677486419677734,2010-02-04
3.377363920211792,2010-02-05
3.33217191696167,2010-02-08
3.4225564002990723,2010-02-09
3.419544219970703,2010-02-10
3.437620162963867,2010-02-11
3.398454427719116,2010-02-12
3.458710193634033,2010-02-16
3.473773956298828,2010-02-17
3.5219788551330566,2010-02-18
3.5370430946350098,2010-02-19
3.515953779220581,2010-02-22
3.464735746383667,2010-02-23
3.494863986968994,2010-02-24
3.3894155025482178,2010-02-25
3.4165303707122803,2010-02-26
3.47979998588562,2010-03-01
3.5340304374694824,2010-03-02
3.5882606506347656,2010-03-03
3.5912740230560303,2010-03-04
3.678645133972168,2010-03-05
3.678645133972168,2010-03-08
3.672619104385376,2010-03-09
3.699734687805176,2010-03-10
3.735888957977295,2010-03-11
3.7479398250579834,2010-03-12
3.7268500328063965,2010-03-15
3.76300311088562,2010-03-16
3.7780683040618896,2010-03-17
3.750952959060669,2010-03-18
3.6967225074768066,2010-03-19
3.699734687805176,2010-03-22
3.7268500328063965,2010-03-23
3.7027480602264404,2010-03-24
3.732876777648926,2010-03-25
3.7871060371398926,2010-03-26
3.8232600688934326,2010-03-29
3.8051843643188477,2010-03-30
3.8051843643188477,2010-03-31
3.874478340148926,2010-04-01
3.898581027984619,2010-04-05
3.904606580734253,2010-04-06
3.901592969894409,2010-04-07
3.889542818069458,2010-04-08
3.9377474784851074,2010-04-09
3.970888376235962,2010-04-12
3.979926586151123,2010-04-13
4.034158229827881,2010-04-14
4.025119781494141,2010-04-15
3.9377474784851074,2010-04-16
3.928708791732788,2010-04-19
3.9407596588134766,2010-04-20
3.9467859268188477,2010-04-21
3.928708791732788,2010-04-22
3.9377474784851074,2010-04-23
3.9980034828186035,2010-04-26
3.901592969894409,2010-04-27
3.9270074367523193,2010-04-28
3.939108371734619,2010-04-29
3.8967528343200684,2010-04-30
3.905829668045044,2010-05-03
3.775735855102539,2010-05-04
3.666820526123047,2010-05-05
3.566981077194214,2010-05-06
3.4883196353912354,2010-05-07
3.6002612113952637,2010-05-10
3.594210386276245,2010-05-11
3.6758968830108643,2010-05-12
3.687997341156006,2010-05-13
3.5609304904937744,2010-05-14
3.579082727432251,2010-05-17
3.464116334915161,2010-05-18
3.4187350273132324,2010-05-19
3.206955671310425,2010-05-20
3.2886409759521484,2010-05-21
3.2886409759521484,2010-05-24
3.26141357421875,2010-05-25
3.2583870887756348,2010-05-26
3.409658908843994,2010-05-27
3.355201244354248,2010-05-28
3.3491499423980713,2010-06-01
3.415710210800171,2010-06-02
3.424786329269409,2010-06-03
3.312844753265381,2010-06-04
3.285615921020508,2010-06-07
3.309819221496582,2010-06-08
3.285615921020508,2010-06-09
3.4187350273132324,2010-06-10
3.4278106689453125,2010-06-11
3.4731929302215576,2010-06-14
3.5760581493377686,2010-06-15
3.5548791885375977,2010-06-16
3.5730321407318115,2010-06-17
3.585134267807007,2010-06-18
3.6395912170410156,2010-06-21
3.621438980102539,2010-06-22
3.6577444076538086,2010-06-23
3.6153876781463623,2010-06-24
3.5972349643707275,2010-06-25
3.6002612113952637,2010-06-28
3.5004220008850098,2010-06-29
3.4671413898468018,2010-06-30
3.4792439937591553,2010-07-01
3.5004220008850098,2010-07-02
3.609337329864502,2010-07-06
3.648667335510254,2010-07-07
3.6456422805786133,2010-07-08
3.6758968830108643,2010-07-09
3.681947946548462,2010-07-12
3.7575836181640625,2010-07-13
3.766659736633301,2010-07-14
3.824143171310425,2010-07-15
3.733379602432251,2010-07-16
3.7636334896087646,2010-07-19
3.733379602432251,2010-07-20
3.706150531768799,2010-07-21
3.8362443447113037,2010-07-22
3.8483452796936035,2010-07-23
3.8816256523132324,2010-07-26
3.9239819049835205,2010-07-27
3.8846511840820312,2010-07-28
3.908855676651001,2010-07-29
3.8816256523132324,2010-07-30
3.9754140377044678,2010-08-02
4.00264310836792,2010-08-03
4.029872417449951,2010-08-04
4.008693695068359,2010-08-05
3.987515687942505,2010-08-06
4.044998645782471,2010-08-09
4.026845932006836,2010-08-10
3.8422956466674805,2010-08-11
3.8271677494049072,2010-08-12
3.805990219116211,2010-08-13
3.818091630935669,2010-08-16
3.8695244789123535,2010-08-17
3.905829668045044,2010-08-18
3.8271677494049072,2010-08-19
3.79691481590271,2010-08-20
3.730353593826294,2010-08-23
3.6910245418548584,2010-08-24
3.663794994354248,2010-08-25
3.6365654468536377,2010-08-26
3.7001006603240967,2010-08-27
3.6698460578918457,2010-08-30
3.6910245418548584,2010-08-31
3.8271677494049072,2010-09-01
3.8543970584869385,2010-09-02
3.9239819049835205,2010-09-03
3.908855676651001,2010-09-07
3.920956611633301,2010-09-08
3.9693636894226074,2010-09-09
3.9663379192352295,2010-09-10
4.0207953453063965,2010-09-13
4.054074764251709,2010-09-14
4.072227954864502,2010-09-15
4.072227954864502,2010-09-16
4.0661773681640625,2010-09-17
4.12063455581665,2010-09-20
4.156939506530762,2010-09-21
4.147862911224365,2010-09-22
4.147862911224365,2010-09-23
4.253753185272217,2010-09-24
4.259803771972656,2010-09-27
4.317287921905518,2010-09-28
4.293084621429443,2010-09-29
4.359643936157227,2010-09-30
4.432253837585449,2010-10-01
4.423177719116211,2010-10-04
4.501838684082031,2010-10-05
4.41712760925293,2010-10-06
4.462508201599121,2010-10-07
4.504863739013672,2010-10-08
4.462508201599121,2010-10-11
4.4836859703063965,2010-10-12
4.556295871734619,2010-10-13
4.595627307891846,2010-10-14
4.6047043800354,2010-10-15
4.637982368469238,2010-10-18
4.544195652008057,2010-10-19
4.595627307891846,2010-10-20
4.650084018707275,2010-10-21
4.7105937004089355,2010-10-22
4.768076419830322,2010-10-25
4.762025833129883,2010-10-26
4.731771469116211,2010-10-27
4.74387264251709,2010-10-28
4.698490619659424,2010-10-29
4.719668865203857,2010-11-01
4.77412748336792,2010-11-02
4.783204555511475,2010-11-03
4.85883903503418,2010-11-04
4.855813980102539,2010-11-05
4.813457489013672,2010-11-08
4.771101474761963,2010-11-09
4.777153491973877,2010-11-10
4.698490619659424,2010-11-11
4.595627307891846,2010-11-12
4.634957313537598,2010-11-15
4.462508201599121,2010-11-16
4.501838684082031,2010-11-17
4.577474117279053,2010-11-18
4.598653793334961,2010-11-19
4.580501556396484,2010-11-22
4.489737510681152,2010-11-23
4.53511905670166,2010-11-24
4.474610805511475,2010-11-26
4.423177719116211,2010-11-29
4.36871862411499,2010-11-30
4.450407028198242,2010-12-01
4.492762088775635,2010-12-02
4.538143157958984,2010-12-03
4.57444953918457,2010-12-06
4.57444953918457,2010-12-07
4.589576244354248,2010-12-08
4.498812675476074,2010-12-09
4.529067039489746,2010-12-10
4.5714240074157715,2010-12-13
4.598653793334961,2010-12-14
4.580501556396484,2010-12-15
4.598653793334961,2010-12-16
4.586551189422607,2010-12-17
4.58352518081665,2010-12-20
4.641008377075195,2010-12-21
4.665211200714111,2010-12-22
4.668238162994385,2010-12-23
4.7105937004089355,2010-12-27
4.719668865203857,2010-12-28
4.736379146575928,2010-12-29
4.748530864715576,2010-12-30
4.775874614715576,2010-12-31
4.848789215087891,2011-01-03
4.885245323181152,2011-01-04
4.827521324157715,2011-01-05
4.815369606018066,2011-01-06
4.791065216064453,2011-01-07
4.7120747566223145,2011-01-10
4.7090373039245605,2011-01-11
4.800178050994873,2011-01-12
4.857903003692627,2011-01-13
4.891321182250977,2011-01-14
4.94296932220459,2011-01-18
4.915626525878906,2011-01-19
4.915626525878906,2011-01-20
4.894360542297363,2011-01-21
4.906512260437012,2011-01-24
4.87916898727417,2011-01-25
5.012845516204834,2011-01-26
5.08575963973999,2011-01-27
5.049302577972412,2011-01-28
5.049302577972412,2011-01-31
5.125253677368164,2011-02-01
5.091836929321289,2011-02-02
5.103987216949463,2011-02-03
5.088797569274902,2011-02-04
5.125253677368164,2011-02-07
5.1647491455078125,2011-02-08
5.134368896484375,2011-02-09
5.119177341461182,2011-02-10
5.140444755554199,2011-02-11
5.116140842437744,2011-02-14
5.125253677368164,2011-02-15
5.170825004577637,2011-02-16
5.167788982391357,2011-02-17
5.128292083740234,2011-02-18
5.034111976623535,2011-02-22
5.015883445739746,2011-02-23
4.970312595367432,2011-02-24
4.988540172576904,2011-02-25
5.113101959228516,2011-02-28
5.082721710205078,2011-03-01
5.15563440322876,2011-03-02
5.192092418670654,2011-03-03
5.158672332763672,2011-03-04
5.158672332763672,2011-03-07
5.158672332763672,2011-03-08
5.15563440322876,2011-03-09
5.012845516204834,2011-03-10
4.982463836669922,2011-03-11
4.927779674530029,2011-03-14
4.794102668762207,2011-03-15
4.7120747566223145,2011-03-16
4.888284206390381,2011-03-17
4.964235305786133,2011-03-18
5.131330490112305,2011-03-21
5.119177341461182,2011-03-22
5.0979132652282715,2011-03-23
5.186016082763672,2011-03-24
5.192092418670654,2011-03-25
5.1647491455078125,2011-03-28
5.161711692810059,2011-03-29
5.258930683135986,2011-03-30
5.268044948577881,2011-03-31
5.356148719787598,2011-04-01
5.371339797973633,2011-04-04
5.398683071136475,2011-04-05
5.444253921508789,2011-04-06
5.426024913787842,2011-04-07
5.465519428253174,2011-04-08
5.450329303741455,2011-04-11
5.35918664932251,2011-04-12
5.426024913787842,2011-04-13
5.413872241973877,2011-04-14
5.386529922485352,2011-04-15
5.1981682777404785,2011-04-18
5.237664222717285,2011-04-19
5.404758930206299,2011-04-20
5.471595764160156,2011-04-21
5.520205020904541,2011-04-25
5.565776348114014,2011-04-26
5.629578113555908,2011-04-27
5.64172887802124,2011-04-28
5.690338611602783,2011-04-29
5.729835033416748,2011-05-02
5.702491760253906,2011-05-03
5.687300205230713,2011-05-04
5.587043762207031,2011-05-05
5.590081214904785,2011-05-06
5.59312105178833,2011-05-09
5.614386558532715,2011-05-10
5.517166614532471,2011-05-11
5.517166614532471,2011-05-12
5.426024913787842,2011-05-13
5.453367233276367,2011-05-16
5.419872283935547,2011-05-17
5.413785934448242,2011-05-18
5.447278022766113,2011-05-19
5.368111610412598,2011-05-20
5.285900592803955,2011-05-23
5.291989803314209,2011-05-24
5.331573963165283,2011-05-25
5.322439193725586,2011-05-26
5.377246379852295,2011-05-27
5.529489994049072,2011-05-31
5.474682331085205,2011-06-01
5.529489994049072,2011-06-02
5.526445388793945,2011-06-03
5.477726459503174,2011-06-06
5.553848743438721,2011-06-07
5.486861228942871,2011-06-08
5.529489994049072,2011-06-09
5.380290508270264,2011-06-10
5.337664604187012,2011-06-13
5.438143730163574,2011-06-14
5.316349506378174,2011-06-15
5.325483798980713,2011-06-16
5.331573963165283,2011-06-17
5.2980804443359375,2011-06-20
5.39246940612793,2011-06-21
5.34679651260376,2011-06-22
5.337664604187012,2011-06-23
5.2310919761657715,2011-06-24
5.285900592803955,2011-06-27
5.304169178009033,2011-06-28
5.386381149291992,2011-06-29
5.499040603637695,2011-06-30
5.5842976570129395,2011-07-01
5.5568928718566895,2011-07-05
5.5508036613464355,2011-07-06
5.599522590637207,2011-07-07
5.544713020324707,2011-07-08
5.3528876304626465,2011-07-11
5.295034408569336,2011-07-12
5.368111610412598,2011-07-13
5.358977317810059,2011-07-14
5.3528876304626465,2011-07-15
5.18541955947876,2011-07-18
5.203689098358154,2011-07-19
5.252406597137451,2011-07-20
5.349842548370361,2011-07-21
5.3528876304626465,2011-07-22
5.3528876304626465,2011-07-25
5.3620219230651855,2011-07-26
5.182374000549316,2011-07-27
5.154970645904541,2011-07-28
5.069714546203613,2011-07-29
5.103208065032959,2011-08-01
4.902245998382568,2011-08-02
4.835258960723877,2011-08-03
4.5125017166137695,2011-08-04
4.466828346252441,2011-08-05
4.16538667678833,2011-08-08
4.372438430786133,2011-08-09
4.116668224334717,2011-08-10
4.323720455169678,2011-08-11
4.51859188079834,2011-08-12
4.612983703613281,2011-08-15
4.555129528045654,2011-08-16
4.5673089027404785,2011-08-17
4.326765060424805,2011-08-18
4.16538667678833,2011-08-19
4.141027927398682,2011-08-22
4.296316623687744,2011-08-23
4.308495044708252,2011-08-24
4.201925277709961,2011-08-25
4.293271064758301,2011-08-26
4.402886867523193,2011-08-29
4.412021160125732,2011-08-30
4.51859188079834,2011-08-31
4.51859188079834,2011-09-01
4.375483512878418,2011-09-02
4.156251907348633,2011-09-06
4.262821674346924,2011-09-07
4.1806111335754395,2011-09-08
4.034457683563232,2011-09-09
3.9918291568756104,2011-09-12
4.010098934173584,2011-09-13
4.125803470611572,2011-09-14
4.256733417510986,2011-09-15
4.235418796539307,2011-09-16
4.122758388519287,2011-09-19
4.156251907348633,2011-09-20
4.019232749938965,2011-09-21
3.9096176624298096,2011-09-22
3.888303279876709,2011-09-23
3.943110704421997,2011-09-26
4.077085971832275,2011-09-27
4.025321960449219,2011-09-28
4.089264869689941,2011-09-29
3.891348123550415,2011-09-30
3.781733274459839,2011-10-03
3.781733274459839,2011-10-04
3.836540699005127,2011-10-05
3.9918291568756104,2011-10-06
3.988784074783325,2011-10-07
4.177567005157471,2011-10-10
4.192790508270264,2011-10-11
4.241508960723877,2011-10-12
4.238463878631592,2011-10-13
4.308495044708252,2011-10-14
4.211060047149658,2011-10-17
4.293271064758301,2011-10-18
4.195835590362549,2011-10-19
4.2171502113342285,2011-10-20
4.290226459503174,2011-10-21
4.345034599304199,2011-10-24
4.354168891906738,2011-10-25
4.372438430786133,2011-10-26
4.652565956115723,2011-10-27
4.5429511070251465,2011-10-28
4.351125240325928,2011-10-31
4.189746379852295,2011-11-01
4.229328632354736,2011-11-02
4.3633036613464355,2011-11-03
4.268912315368652,2011-11-04
4.253688335418701,2011-11-07
4.348078727722168,2011-11-08
4.137983322143555,2011-11-09
4.183656215667725,2011-11-10
4.281092166900635,2011-11-11
4.189746379852295,2011-11-14
4.177567005157471,2011-11-15
4.110578536987305,2011-11-16
4.022278308868408,2011-11-17
3.9979188442230225,2011-11-18
3.8730783462524414,2011-11-21
3.830451011657715,2011-11-22
3.7482383251190186,2011-11-23
3.7421486377716064,2011-11-25
3.9126622676849365,2011-11-28
3.930931329727173,2011-11-29
4.153207302093506,2011-11-30
4.116668224334717,2011-12-01
4.131893634796143,2011-12-02
4.1806111335754395,2011-12-05
4.11971378326416,2011-12-06
4.0953545570373535,2011-12-07
3.9613800048828125,2011-12-08
4.052725791931152,2011-12-09
3.888303279876709,2011-12-12
3.842630386352539,2011-12-13
3.7786877155303955,2011-12-14
3.7695531845092773,2011-12-15
3.757373809814453,2011-12-16
3.7269251346588135,2011-12-19
3.8730783462524414,2011-12-20
3.8608992099761963,2011-12-21
3.9035277366638184,2011-12-22
3.9187519550323486,2011-12-23
3.9492008686065674,2011-12-27
3.871328830718994,2011-12-28
3.887220621109009,2011-12-29
3.890399694442749,2011-12-30
4.058856964111328,2012-01-03
4.030250072479248,2012-01-04
4.011180400848389,2012-01-05
3.9921092987060547,2012-01-06
4.014358043670654,2012-01-09
4.0683913230896,2012-01-10
4.055677890777588,2012-01-11
4.090641021728516,2012-01-12
4.04296350479126,2012-01-13
4.106534004211426,2012-01-17
4.195528507232666,2012-01-18
4.2368483543396,2012-01-19
4.2368483543396,2012-01-20
4.274989604949951,2012-01-23
4.278168201446533,2012-01-24
4.3258442878723145,2012-01-25
4.357629299163818,2012-01-26
4.402127265930176,2012-01-27
4.341736793518066,2012-01-30
4.383056163787842,2012-01-31
4.522907733917236,2012-02-01
4.567405700683594,2012-02-02
4.643688678741455,2012-02-03
4.634151935577393,2012-02-06
4.650043964385986,2012-02-07
4.662757396697998,2012-02-08
4.691364288330078,2012-02-09
4.608724117279053,2012-02-10
4.646865367889404,2012-02-13
4.615081787109375,2012-02-14
4.605546474456787,2012-02-15
4.643688678741455,2012-02-16
4.66911506652832,2012-02-17
4.723147869110107,2012-02-21
4.707255840301514,2012-02-22
4.716791152954102,2012-02-23
4.774003505706787,2012-02-24
4.754931926727295,2012-02-27
4.761289596557617,2012-02-28
4.723147869110107,2012-02-29
4.783538818359375,2012-03-01
4.735860824584961,2012-03-02
4.691364288330078,2012-03-05
4.484766483306885,2012-03-06
4.487945556640625,2012-03-07
4.637331008911133,2012-03-08
4.640509605407715,2012-03-09
4.643688678741455,2012-03-12
4.704078197479248,2012-03-13
4.688185214996338,2012-03-14
4.726327419281006,2012-03-15
4.748575210571289,2012-03-16
4.751754283905029,2012-03-19
4.688185214996338,2012-03-20
4.713613510131836,2012-03-21
4.653223991394043,2012-03-22
4.697721004486084,2012-03-23
4.783538818359375,2012-03-26
4.783538818359375,2012-03-27
4.748575210571289,2012-03-28
4.735860824584961,2012-03-29
4.793073654174805,2012-03-30
4.850285530090332,2012-04-02
4.802608966827393,2012-04-03
4.719969272613525,2012-04-04
4.659579277038574,2012-04-05
4.650043964385986,2012-04-09
4.5737624168396,2012-04-10
4.643688678741455,2012-04-11
4.704078197479248,2012-04-12
4.621438503265381,2012-04-13
4.675471305847168,2012-04-16
4.723147869110107,2012-04-17
4.69454288482666,2012-04-18
4.656401634216309,2012-04-19
4.713613510131836,2012-04-20
4.605546474456787,2012-04-23
4.599189758300781,2012-04-24
4.675471305847168,2012-04-25
4.704078197479248,2012-04-26
4.748575210571289,2012-04-27
4.748575210571289,2012-04-30
4.767645835876465,2012-05-01
4.713613510131836,2012-05-02
4.713613510131836,2012-05-03
4.634151935577393,2012-05-04
4.634151935577393,2012-05-07
4.545156955718994,2012-05-08
4.494301795959473,2012-05-09
4.526086330413818,2012-05-10
4.548335552215576,2012-05-11
4.4784088134765625,2012-05-14
4.402127265930176,2012-05-15
4.421197891235352,2012-05-16
4.319488048553467,2012-05-17
4.274989604949951,2012-05-18
4.316309928894043,2012-05-21
4.306774616241455,2012-05-22
4.309952259063721,2012-05-23
4.287703514099121,2012-05-24
4.278168201446533,2012-05-25
4.309952259063721,2012-05-29
4.240027904510498,2012-05-30
4.227313995361328,2012-05-31
4.096996784210205,2012-06-01
4.07157039642334,2012-06-04
4.030250072479248,2012-06-05
4.131960391998291,2012-06-06
4.182815074920654,2012-06-07
4.201885223388672,2012-06-08
4.163744926452637,2012-06-11
4.211421966552734,2012-06-12
4.1605658531188965,2012-06-13
4.17645788192749,2012-06-14
4.208243370056152,2012-06-15
4.1987080574035645,2012-06-18
4.2654547691345215,2012-06-19
4.3322014808654785,2012-06-20
4.2654547691345215,2012-06-21
4.284524440765381,2012-06-22
4.151031494140625,2012-06-25
4.170101165771484,2012-06-26
4.163744926452637,2012-06-27
4.119246959686279,2012-06-28
4.271811008453369,2012-06-29
4.344915866851807,2012-07-02
4.39259147644043,2012-07-03
4.354450702667236,2012-07-05
4.284524440765381,2012-07-06
4.274989604949951,2012-07-09
4.259097099304199,2012-07-10
4.306774616241455,2012-07-11
4.271811008453369,2012-07-12
4.319488048553467,2012-07-13
4.322666168212891,2012-07-16
4.367164134979248,2012-07-17
4.383056163787842,2012-07-18
4.402127265930176,2012-07-19
4.319488048553467,2012-07-20
4.1987080574035645,2012-07-23
4.157387733459473,2012-07-24
4.205064296722412,2012-07-25
4.360808372497559,2012-07-26
4.497479438781738,2012-07-27
4.472053050994873,2012-07-30
4.481587886810303,2012-07-31
4.456160545349121,2012-08-01
4.4148406982421875,2012-08-02
