META,Date
315.6750793457031,2023-07-19
302.1993408203125,2023-07-20
293.9481201171875,2023-07-21
291.3009033203125,2023-07-24
294.15789794921875,2023-07-25
298.2535705566406,2023-07-26
311.3796081542969,2023-07-27
325.1350402832031,2023-07-28
318.2623291015625,2023-07-31
322.3679504394531,2023-08-01
313.97686767578125,2023-08-02
312.8580627441406,2023-08-03
310.4006652832031,2023-08-04
316.2244873046875,2023-08-07
312.30865478515625,2023-08-08
304.8865051269531,2023-08-09
305.41595458984375,2023-08-10
301.3203125,2023-08-11
305.865478515625,2023-08-14
301.6299743652344,2023-08-15
293.97808837890625,2023-08-16
284.787841796875,2023-08-17
282.9497985839844,2023-08-18
289.5927429199219,2023-08-21
287.2951965332031,2023-08-22
293.9281311035156,2023-08-23
286.4460754394531,2023-08-24
285.1973876953125,2023-08-25
289.9523620605469,2023-08-28
297.6741638183594,2023-08-29
294.7872314453125,2023-08-30
295.576416015625,2023-08-31
296.0658874511719,2023-09-01
299.8318786621094,2023-09-05
298.8529357910156,2023-09-06
298.35345458984375,2023-09-07
297.57427978515625,2023-09-08
307.2340087890625,2023-09-11
301.34027099609375,2023-09-12
304.7366638183594,2023-09-13
311.3896179199219,2023-09-14
299.99169921875,2023-09-15
302.22930908203125,2023-09-18
304.7466735839844,2023-09-19
299.3523864746094,2023-09-20
295.41656494140625,2023-09-21
298.76300048828125,2023-09-22
300.5111389160156,2023-09-25
298.64312744140625,2023-09-26
297.4244079589844,2023-09-27
303.6378173828125,2023-09-28
299.8918151855469,2023-09-29
306.49481201171875,2023-10-02
300.62103271484375,2023-10-03
305.256103515625,2023-10-04
304.46697998046875,2023-10-05
315.0956726074219,2023-10-06
318.0225524902344,2023-10-09
321.4988708496094,2023-10-10
327.4725646972656,2023-10-11
323.8164367675781,2023-10-12
314.3564758300781,2023-10-13
320.8096008300781,2023-10-16
323.6565856933594,2023-10-17
316.634033203125,2023-10-18
312.47845458984375,2023-10-19
308.3228454589844,2023-10-20
313.67718505859375,2023-10-23
312.2187194824219,2023-10-24
299.2125244140625,2023-10-25
288.04437255859375,2023-10-26
296.4154968261719,2023-10-27
302.3392028808594,2023-10-30
300.95068359375,2023-10-31
311.51947021484375,2023-11-01
310.5404968261719,2023-11-02
314.2665710449219,2023-11-03
315.46527099609375,2023-11-06
318.4820861816406,2023-11-07
319.4410705566406,2023-11-08
320.2102355957031,2023-11-09
328.4215393066406,2023-11-10
328.8410949707031,2023-11-13
335.95355224609375,2023-11-14
332.35736083984375,2023-11-15
333.8357849121094,2023-11-16
334.6849060058594,2023-11-17
339.60968017578125,2023-11-20
336.62286376953125,2023-11-21
341.1280517578125,2023-11-22
337.87152099609375,2023-11-24
334.34527587890625,2023-11-27
338.6307067871094,2023-11-28
331.8479309082031,2023-11-29
326.8032531738281,2023-11-30
324.4757385253906,2023-12-01
319.6808166503906,2023-12-04
317.9526672363281,2023-12-05
317.1135559082031,2023-12-06
326.24383544921875,2023-12-07
332.3973083496094,2023-12-08
324.93524169921875,2023-12-11
333.8657531738281,2023-12-12
334.38519287109375,2023-12-13
332.81689453125,2023-12-14
334.5650329589844,2023-12-15
344.2547302246094,2023-12-18
349.9886474609375,2023-12-19
348.9097900390625,2023-12-20
353.7146911621094,2023-12-21
353.0154724121094,2023-12-22
354.45391845703125,2023-12-26
357.4507141113281,2023-12-27
357.9402160644531,2023-12-28
353.5848388671875,2023-12-29
345.9229736328125,2024-01-02
344.1048889160156,2024-01-03
346.7520751953125,2024-01-04
351.5769958496094,2024-01-05
358.2798767089844,2024-01-08
357.0511474609375,2024-01-09
370.07733154296875,2024-01-10
369.2781982421875,2024-01-11
374.09307861328125,2024-01-12
367.0705261230469,2024-01-16
367.97955322265625,2024-01-17
375.7313537597656,2024-01-18
383.0436096191406,2024-01-19
381.3753662109375,2024-01-22
384.791748046875,2024-01-23
390.2859191894531,2024-01-24
392.7632751464844,2024-01-25
393.7222595214844,2024-01-26
400.5949401855469,2024-01-29
399.635986328125,2024-01-30
389.72650146484375,2024-01-31
394.361572265625,2024-02-01
474.4865417480469,2024-02-02
458.9230651855469,2024-02-05
454.238037109375,2024-02-06
469.09228515625,2024-02-07
469.5018615722656,2024-02-08
467.61383056640625,2024-02-09
468.40301513671875,2024-02-12
459.63232421875,2024-02-13
472.77838134765625,2024-02-14
483.5169677734375,2024-02-15
472.8183288574219,2024-02-16
471.25,2024-02-20
468.0299987792969,2024-02-21
486.1300048828125,2024-02-22
484.0299987792969,2024-02-23
481.739990234375,2024-02-26
487.04998779296875,2024-02-27
484.0199890136719,2024-02-28
490.1300048828125,2024-02-29
502.29998779296875,2024-03-01
498.19000244140625,2024-03-04
490.2200012207031,2024-03-05
496.0899963378906,2024-03-06
512.1900024414062,2024-03-07
505.95001220703125,2024-03-08
483.5899963378906,2024-03-11
499.75,2024-03-12
495.57000732421875,2024-03-13
491.8299865722656,2024-03-14
484.1000061035156,2024-03-15
496.9800109863281,2024-03-18
496.239990234375,2024-03-19
505.5199890136719,2024-03-20
507.760009765625,2024-03-21
509.5799865722656,2024-03-22
503.0199890136719,2024-03-25
495.8900146484375,2024-03-26
493.8599853515625,2024-03-27
485.5799865722656,2024-03-28
491.3500061035156,2024-04-01
497.3699951171875,2024-04-02
506.739990234375,2024-04-03
510.9200134277344,2024-04-04
527.3400268554688,2024-04-05
519.25,2024-04-08
516.9000244140625,2024-04-09
