FLT,Date
257.0899963378906,2022-04-13
258.6700134277344,2022-04-14
255.6999969482422,2022-04-18
261.1099853515625,2022-04-19
261.69000244140625,2022-04-20
258.69000244140625,2022-04-21
252.24000549316406,2022-04-22
251.8800048828125,2022-04-25
246.50999450683594,2022-04-26
251.6999969482422,2022-04-27
259.07000732421875,2022-04-28
249.52000427246094,2022-04-29
248.3800048828125,2022-05-02
248.83999633789062,2022-05-03
254.10000610351562,2022-05-04
243.67999267578125,2022-05-05
224.25999450683594,2022-05-06
216.61000061035156,2022-05-09
223.60000610351562,2022-05-10
227.19000244140625,2022-05-11
225.02000427246094,2022-05-12
233.58999633789062,2022-05-13
226.9600067138672,2022-05-16
229.27000427246094,2022-05-17
221.52000427246094,2022-05-18
225.8000030517578,2022-05-19
231.0800018310547,2022-05-20
238.75999450683594,2022-05-23
232.52000427246094,2022-05-24
233.30999755859375,2022-05-25
240.3699951171875,2022-05-26
249.47999572753906,2022-05-27
248.80999755859375,2022-05-31
242.72000122070312,2022-06-01
245.25999450683594,2022-06-02
243.6699981689453,2022-06-03
247.4499969482422,2022-06-06
248.35000610351562,2022-06-07
247.3000030517578,2022-06-08
241.42999267578125,2022-06-09
237.17999267578125,2022-06-10
223.9600067138672,2022-06-13
227.0399932861328,2022-06-14
229.52000427246094,2022-06-15
212.05999755859375,2022-06-16
212.50999450683594,2022-06-17
216.17999267578125,2022-06-21
212.27999877929688,2022-06-22
210.0399932861328,2022-06-23
217.5,2022-06-24
218.75,2022-06-27
211.39999389648438,2022-06-28
209.50999450683594,2022-06-29
210.11000061035156,2022-06-30
213.88999938964844,2022-07-01
213.67999267578125,2022-07-05
214.9600067138672,2022-07-06
217.63999938964844,2022-07-07
218.4499969482422,2022-07-08
214.80999755859375,2022-07-11
211.3699951171875,2022-07-12
207.9199981689453,2022-07-13
205.4199981689453,2022-07-14
209.6699981689453,2022-07-15
212.38999938964844,2022-07-18
219.14999389648438,2022-07-19
220.6300048828125,2022-07-20
220.91000366210938,2022-07-21
218.7899932861328,2022-07-22
220.1300048828125,2022-07-25
217.6300048828125,2022-07-26
221.32000732421875,2022-07-27
219.7899932861328,2022-07-28
220.08999633789062,2022-07-29
222.50999450683594,2022-08-01
223.02000427246094,2022-08-02
225.7899932861328,2022-08-03
223.00999450683594,2022-08-04
226.6300048828125,2022-08-05
227.3800048828125,2022-08-08
225.1199951171875,2022-08-09
224.49000549316406,2022-08-10
226.75999450683594,2022-08-11
227.66000366210938,2022-08-12
227.52999877929688,2022-08-15
231.82000732421875,2022-08-16
232.0,2022-08-17
236.30999755859375,2022-08-18
235.0800018310547,2022-08-19
229.22999572753906,2022-08-22
228.27000427246094,2022-08-23
229.41000366210938,2022-08-24
232.94000244140625,2022-08-25
221.3800048828125,2022-08-26
218.3000030517578,2022-08-29
215.41000366210938,2022-08-30
212.52999877929688,2022-08-31
211.61000061035156,2022-09-01
209.1199951171875,2022-09-02
209.0399932861328,2022-09-06
212.3699951171875,2022-09-07
213.8000030517578,2022-09-08
220.4600067138672,2022-09-09
223.0,2022-09-12
212.0399932861328,2022-09-13
209.8699951171875,2022-09-14
205.4199981689453,2022-09-15
202.55999755859375,2022-09-16
203.0,2022-09-19
198.74000549316406,2022-09-20
196.24000549316406,2022-09-21
189.86000061035156,2022-09-22
184.1999969482422,2022-09-23
180.49000549316406,2022-09-26
174.35000610351562,2022-09-27
179.72999572753906,2022-09-28
181.08999633789062,2022-09-29
176.1699981689453,2022-09-30
182.3000030517578,2022-10-03
188.42999267578125,2022-10-04
187.0500030517578,2022-10-05
182.24000549316406,2022-10-06
179.58999633789062,2022-10-07
175.69000244140625,2022-10-10
171.17999267578125,2022-10-11
169.25999450683594,2022-10-12
170.4600067138672,2022-10-13
167.25999450683594,2022-10-14
171.72000122070312,2022-10-17
172.0500030517578,2022-10-18
167.47999572753906,2022-10-19
164.0,2022-10-20
170.47000122070312,2022-10-21
173.7899932861328,2022-10-24
177.99000549316406,2022-10-25
180.33999633789062,2022-10-26
183.6699981689453,2022-10-27
189.13999938964844,2022-10-28
186.1199951171875,2022-10-31
186.63999938964844,2022-11-01
178.27999877929688,2022-11-02
174.1999969482422,2022-11-03
177.1699981689453,2022-11-04
180.3300018310547,2022-11-07
182.38999938964844,2022-11-08
178.9600067138672,2022-11-09
194.60000610351562,2022-11-10
199.8000030517578,2022-11-11
192.80999755859375,2022-11-14
195.60000610351562,2022-11-15
192.24000549316406,2022-11-16
187.74000549316406,2022-11-17
188.4499969482422,2022-11-18
188.8699951171875,2022-11-21
191.39999389648438,2022-11-22
189.8300018310547,2022-11-23
191.67999267578125,2022-11-25
187.30999755859375,2022-11-28
190.1999969482422,2022-11-29
196.1999969482422,2022-11-30
196.27999877929688,2022-12-01
193.60000610351562,2022-12-02
191.25,2022-12-05
185.3800048828125,2022-12-06
186.44000244140625,2022-12-07
184.3699951171875,2022-12-08
183.4499969482422,2022-12-09
189.5399932861328,2022-12-12
191.22000122070312,2022-12-13
190.89999389648438,2022-12-14
182.57000732421875,2022-12-15
181.25,2022-12-16
178.9600067138672,2022-12-19
179.02999877929688,2022-12-20
181.85000610351562,2022-12-21
177.83999633789062,2022-12-22
181.22000122070312,2022-12-23
181.74000549316406,2022-12-27
179.49000549316406,2022-12-28
185.75999450683594,2022-12-29
183.67999267578125,2022-12-30
183.19000244140625,2023-01-03
184.67999267578125,2023-01-04
180.25999450683594,2023-01-05
187.2100067138672,2023-01-06
190.6999969482422,2023-01-09
191.92999267578125,2023-01-10
194.67999267578125,2023-01-11
194.52000427246094,2023-01-12
194.6999969482422,2023-01-13
194.6999969482422,2023-01-17
191.8300018310547,2023-01-18
192.58999633789062,2023-01-19
198.7100067138672,2023-01-20
200.41000366210938,2023-01-23
199.57000732421875,2023-01-24
200.3000030517578,2023-01-25
202.2100067138672,2023-01-26
204.35000610351562,2023-01-27
201.00999450683594,2023-01-30
208.80999755859375,2023-01-31
214.3800048828125,2023-02-01
221.67999267578125,2023-02-02
218.1999969482422,2023-02-03
210.74000549316406,2023-02-06
213.3699951171875,2023-02-07
208.94000244140625,2023-02-08
203.99000549316406,2023-02-09
207.05999755859375,2023-02-10
210.33999633789062,2023-02-13
210.0,2023-02-14
211.17999267578125,2023-02-15
214.3300018310547,2023-02-16
213.5800018310547,2023-02-17
209.67999267578125,2023-02-21
209.4199981689453,2023-02-22
209.36000061035156,2023-02-23
206.77000427246094,2023-02-24
209.97999572753906,2023-02-27
214.7899932861328,2023-02-28
213.5,2023-03-01
212.5,2023-03-02
214.72000122070312,2023-03-03
211.77999877929688,2023-03-06
209.1699981689453,2023-03-07
208.9499969482422,2023-03-08
204.67999267578125,2023-03-09
195.8800048828125,2023-03-10
190.35000610351562,2023-03-13
194.0800018310547,2023-03-14
189.22000122070312,2023-03-15
191.9600067138672,2023-03-16
187.1999969482422,2023-03-17
199.0800018310547,2023-03-20
210.6300048828125,2023-03-21
202.16000366210938,2023-03-22
199.75999450683594,2023-03-23
200.82000732421875,2023-03-24
203.5800018310547,2023-03-27
202.24000549316406,2023-03-28
207.42999267578125,2023-03-29
205.55999755859375,2023-03-30
210.85000610351562,2023-03-31
211.57000732421875,2023-04-03
206.77999877929688,2023-04-04
207.47000122070312,2023-04-05
207.67999267578125,2023-04-06
210.4199981689453,2023-04-10
215.8800048828125,2023-04-11
213.99000549316406,2023-04-12
219.52999877929688,2023-04-13
221.1999969482422,2023-04-14
222.08999633789062,2023-04-17
222.11000061035156,2023-04-18
219.74000549316406,2023-04-19
216.0500030517578,2023-04-20
216.8300018310547,2023-04-21
216.25,2023-04-24
209.30999755859375,2023-04-25
209.5500030517578,2023-04-26
212.14999389648438,2023-04-27
213.9199981689453,2023-04-28
213.88999938964844,2023-05-01
207.08999633789062,2023-05-02
207.33999633789062,2023-05-03
223.60000610351562,2023-05-04
231.19000244140625,2023-05-05
229.82000732421875,2023-05-08
230.92999267578125,2023-05-09
228.2100067138672,2023-05-10
227.1699981689453,2023-05-11
227.0399932861328,2023-05-12
230.14999389648438,2023-05-15
226.52000427246094,2023-05-16
232.11000061035156,2023-05-17
234.85000610351562,2023-05-18
233.64999389648438,2023-05-19
237.6999969482422,2023-05-22
236.5800018310547,2023-05-23
232.4600067138672,2023-05-24
232.82000732421875,2023-05-25
233.75,2023-05-26
230.94000244140625,2023-05-30
226.5500030517578,2023-05-31
228.0,2023-06-01
234.83999633789062,2023-06-02
232.6699981689453,2023-06-05
238.24000549316406,2023-06-06
237.58999633789062,2023-06-07
238.3000030517578,2023-06-08
239.3699951171875,2023-06-09
239.27000427246094,2023-06-12
240.3000030517578,2023-06-13
239.7899932861328,2023-06-14
244.4499969482422,2023-06-15
243.6300048828125,2023-06-16
242.47999572753906,2023-06-20
243.02999877929688,2023-06-21
240.99000549316406,2023-06-22
238.55999755859375,2023-06-23
239.22999572753906,2023-06-26
245.6699981689453,2023-06-27
245.8800048828125,2023-06-28
248.0500030517578,2023-06-29
251.0800018310547,2023-06-30
253.47000122070312,2023-07-03
250.99000549316406,2023-07-05
250.05999755859375,2023-07-06
253.49000549316406,2023-07-07
256.30999755859375,2023-07-10
258.7300109863281,2023-07-11
257.8800048828125,2023-07-12
260.5,2023-07-13
258.989990234375,2023-07-14
258.4800109863281,2023-07-17
259.7300109863281,2023-07-18
255.25999450683594,2023-07-19
253.16000366210938,2023-07-20
252.44000244140625,2023-07-21
251.7100067138672,2023-07-24
252.41000366210938,2023-07-25
250.97000122070312,2023-07-26
245.19000244140625,2023-07-27
247.17999267578125,2023-07-28
248.91000366210938,2023-07-31
251.05999755859375,2023-08-01
244.86000061035156,2023-08-02
247.0,2023-08-03
245.72000122070312,2023-08-04
246.77999877929688,2023-08-07
244.5399932861328,2023-08-08
260.0400085449219,2023-08-09
268.6099853515625,2023-08-10
265.5400085449219,2023-08-11
266.8999938964844,2023-08-14
264.510009765625,2023-08-15
264.3399963378906,2023-08-16
262.010009765625,2023-08-17
262.2300109863281,2023-08-18
258.04998779296875,2023-08-21
262.239990234375,2023-08-22
264.510009765625,2023-08-23
262.0299987792969,2023-08-24
265.239990234375,2023-08-25
270.8399963378906,2023-08-28
271.69000244140625,2023-08-29
273.239990234375,2023-08-30
271.7300109863281,2023-08-31
272.8599853515625,2023-09-01
273.17999267578125,2023-09-05
275.4800109863281,2023-09-06
272.07000732421875,2023-09-07
271.8399963378906,2023-09-08
272.6499938964844,2023-09-11
272.07000732421875,2023-09-12
272.2900085449219,2023-09-13
273.6700134277344,2023-09-14
272.8599853515625,2023-09-15
275.0899963378906,2023-09-18
274.32000732421875,2023-09-19
275.17999267578125,2023-09-20
269.95001220703125,2023-09-21
269.9800109863281,2023-09-22
271.2699890136719,2023-09-25
261.54998779296875,2023-09-26
258.8599853515625,2023-09-27
258.5299987792969,2023-09-28
255.33999633789062,2023-09-29
255.8800048828125,2023-10-02
249.77000427246094,2023-10-03
251.32000732421875,2023-10-04
252.07000732421875,2023-10-05
254.5399932861328,2023-10-06
259.6300048828125,2023-10-09
261.45001220703125,2023-10-10
256.239990234375,2023-10-11
248.89999389648438,2023-10-12
249.4199981689453,2023-10-13
249.94000244140625,2023-10-16
251.64999389648438,2023-10-17
247.75999450683594,2023-10-18
241.97000122070312,2023-10-19
239.0,2023-10-20
238.32000732421875,2023-10-23
240.7899932861328,2023-10-24
230.88999938964844,2023-10-25
228.57000732421875,2023-10-26
221.89999389648438,2023-10-27
222.55999755859375,2023-10-30
225.1699981689453,2023-10-31
228.60000610351562,2023-11-01
236.66000366210938,2023-11-02
236.66000366210938,2023-11-03
233.41000366210938,2023-11-06
233.42999267578125,2023-11-07
235.5399932861328,2023-11-08
228.75,2023-11-09
231.2100067138672,2023-11-10
229.13999938964844,2023-11-13
234.00999450683594,2023-11-14
235.86000061035156,2023-11-15
231.99000549316406,2023-11-16
232.80999755859375,2023-11-17
235.3000030517578,2023-11-20
232.5800018310547,2023-11-21
233.6699981689453,2023-11-22
234.00999450683594,2023-11-24
231.66000366210938,2023-11-27
235.1199951171875,2023-11-28
237.22999572753906,2023-11-29
240.5,2023-11-30
251.6300048828125,2023-12-01
251.60000610351562,2023-12-04
250.94000244140625,2023-12-05
251.22999572753906,2023-12-06
256.05999755859375,2023-12-07
256.0899963378906,2023-12-08
258.42999267578125,2023-12-11
258.2200012207031,2023-12-12
