NOW,Date
593.47998046875,2023-11-01
599.4299926757812,2023-11-02
606.760009765625,2023-11-03
609.25,2023-11-06
613.9099731445312,2023-11-07
625.3300170898438,2023-11-08
619.760009765625,2023-11-09
634.760009765625,2023-11-10
638.4099731445312,2023-11-13
654.1699829101562,2023-11-14
650.9000244140625,2023-11-15
652.280029296875,2023-11-16
654.3599853515625,2023-11-17
666.9199829101562,2023-11-20
668.4000244140625,2023-11-21
669.6599731445312,2023-11-22
673.9000244140625,2023-11-24
670.5499877929688,2023-11-27
665.239990234375,2023-11-28
678.9299926757812,2023-11-29
685.739990234375,2023-11-30
690.7899780273438,2023-12-01
687.6199951171875,2023-12-04
688.219970703125,2023-12-05
686.22998046875,2023-12-06
687.6799926757812,2023-12-07
699.0800170898438,2023-12-08
705.1199951171875,2023-12-11
716.47998046875,2023-12-12
