SPLK,Date
83.80999755859375,2022-10-28
83.11000061035156,2022-10-31
82.8499984741211,2022-11-01
76.76000213623047,2022-11-02
74.61000061035156,2022-11-03
72.02999877929688,2022-11-04
73.58000183105469,2022-11-07
75.04000091552734,2022-11-08
71.88999938964844,2022-11-09
81.55000305175781,2022-11-10
85.66999816894531,2022-11-11
84.08000183105469,2022-11-14
85.0,2022-11-15
81.19000244140625,2022-11-16
78.25,2022-11-17
77.30000305175781,2022-11-18
77.27999877929688,2022-11-21
77.33999633789062,2022-11-22
78.33999633789062,2022-11-23
78.29000091552734,2022-11-25
76.4800033569336,2022-11-28
75.88999938964844,2022-11-29
77.68000030517578,2022-11-30
91.48999786376953,2022-12-01
88.63999938964844,2022-12-02
85.43000030517578,2022-12-05
84.5999984741211,2022-12-06
83.72000122070312,2022-12-07
87.02999877929688,2022-12-08
87.54000091552734,2022-12-09
92.16000366210938,2022-12-12
91.80999755859375,2022-12-13
91.5999984741211,2022-12-14
87.5199966430664,2022-12-15
87.4000015258789,2022-12-16
82.80000305175781,2022-12-19
84.54000091552734,2022-12-20
86.0,2022-12-21
85.06999969482422,2022-12-22
84.5999984741211,2022-12-23
83.55999755859375,2022-12-27
83.0,2022-12-28
86.54000091552734,2022-12-29
86.08999633789062,2022-12-30
86.81999969482422,2023-01-03
89.6500015258789,2023-01-04
84.87999725341797,2023-01-05
83.36000061035156,2023-01-06
87.0,2023-01-09
86.5199966430664,2023-01-10
88.01000213623047,2023-01-11
88.86000061035156,2023-01-12
88.80000305175781,2023-01-13
89.70999908447266,2023-01-17
87.5999984741211,2023-01-18
87.55000305175781,2023-01-19
90.61000061035156,2023-01-20
93.0999984741211,2023-01-23
92.31999969482422,2023-01-24
92.33999633789062,2023-01-25
95.55999755859375,2023-01-26
95.27999877929688,2023-01-27
93.6500015258789,2023-01-30
95.7699966430664,2023-01-31
99.80000305175781,2023-02-01
106.98999786376953,2023-02-02
104.56999969482422,2023-02-03
103.80999755859375,2023-02-06
106.16000366210938,2023-02-07
105.66000366210938,2023-02-08
107.62000274658203,2023-02-09
104.68000030517578,2023-02-10
106.87000274658203,2023-02-13
106.58000183105469,2023-02-14
109.62000274658203,2023-02-15
107.08999633789062,2023-02-16
105.0,2023-02-17
101.63999938964844,2023-02-21
103.30000305175781,2023-02-22
103.81999969482422,2023-02-23
101.9000015258789,2023-02-24
101.77999877929688,2023-02-27
102.5,2023-02-28
102.4800033569336,2023-03-01
102.18000030517578,2023-03-02
100.75,2023-03-03
103.29000091552734,2023-03-06
101.11000061035156,2023-03-07
99.62999725341797,2023-03-08
94.45999908447266,2023-03-09
90.62000274658203,2023-03-10
89.41999816894531,2023-03-13
89.69999694824219,2023-03-14
87.86000061035156,2023-03-15
89.75,2023-03-16
89.1500015258789,2023-03-17
89.7699966430664,2023-03-20
94.43000030517578,2023-03-21
90.58000183105469,2023-03-22
91.25,2023-03-23
90.58000183105469,2023-03-24
90.86000061035156,2023-03-27
89.26000213623047,2023-03-28
91.47000122070312,2023-03-29
92.26000213623047,2023-03-30
95.87999725341797,2023-03-31
95.0,2023-04-03
94.94999694824219,2023-04-04
93.55999755859375,2023-04-05
93.81999969482422,2023-04-06
93.13999938964844,2023-04-10
90.80000305175781,2023-04-11
90.05999755859375,2023-04-12
91.6500015258789,2023-04-13
91.0,2023-04-14
93.19000244140625,2023-04-17
92.56999969482422,2023-04-18
92.51000213623047,2023-04-19
91.33000183105469,2023-04-20
91.12000274658203,2023-04-21
90.0,2023-04-24
84.72000122070312,2023-04-25
86.4000015258789,2023-04-26
86.08000183105469,2023-04-27
86.23999786376953,2023-04-28
84.95999908447266,2023-05-01
82.94000244140625,2023-05-02
82.83000183105469,2023-05-03
82.52999877929688,2023-05-04
85.25,2023-05-05
85.80000305175781,2023-05-08
84.87999725341797,2023-05-09
85.79000091552734,2023-05-10
85.61000061035156,2023-05-11
84.83999633789062,2023-05-12
88.75,2023-05-15
88.47000122070312,2023-05-16
93.55999755859375,2023-05-17
96.70999908447266,2023-05-18
96.2300033569336,2023-05-19
98.12000274658203,2023-05-22
96.5199966430664,2023-05-23
96.69000244140625,2023-05-24
95.69999694824219,2023-05-25
99.58000183105469,2023-05-26
99.1500015258789,2023-05-30
99.29000091552734,2023-05-31
103.0,2023-06-01
102.87999725341797,2023-06-02
101.86000061035156,2023-06-05
103.5199966430664,2023-06-06
98.4000015258789,2023-06-07
98.8499984741211,2023-06-08
98.88999938964844,2023-06-09
101.68000030517578,2023-06-12
101.5999984741211,2023-06-13
104.16000366210938,2023-06-14
110.4800033569336,2023-06-15
108.0199966430664,2023-06-16
107.70999908447266,2023-06-20
104.44000244140625,2023-06-21
104.45999908447266,2023-06-22
100.9800033569336,2023-06-23
99.61000061035156,2023-06-26
102.37999725341797,2023-06-27
104.3499984741211,2023-06-28
105.25,2023-06-29
106.08999633789062,2023-06-30
105.54000091552734,2023-07-03
106.2699966430664,2023-07-05
104.38999938964844,2023-07-06
104.41000366210938,2023-07-07
104.4800033569336,2023-07-10
104.91999816894531,2023-07-11
103.63999938964844,2023-07-12
108.16000366210938,2023-07-13
108.94999694824219,2023-07-14
111.06999969482422,2023-07-17
109.27999877929688,2023-07-18
108.66999816894531,2023-07-19
104.79000091552734,2023-07-20
104.45999908447266,2023-07-21
103.58000183105469,2023-07-24
104.30000305175781,2023-07-25
105.37000274658203,2023-07-26
102.29000091552734,2023-07-27
104.44999694824219,2023-07-28
108.33000183105469,2023-07-31
107.19999694824219,2023-08-01
103.80000305175781,2023-08-02
104.41999816894531,2023-08-03
102.80999755859375,2023-08-04
102.33999633789062,2023-08-07
100.19999694824219,2023-08-08
99.2699966430664,2023-08-09
98.83000183105469,2023-08-10
98.43000030517578,2023-08-11
98.5999984741211,2023-08-14
98.04000091552734,2023-08-15
97.0199966430664,2023-08-16
97.1500015258789,2023-08-17
97.48999786376953,2023-08-18
98.5999984741211,2023-08-21
98.16000366210938,2023-08-22
99.93000030517578,2023-08-23
112.83000183105469,2023-08-24
115.94000244140625,2023-08-25
117.1500015258789,2023-08-28
118.41999816894531,2023-08-29
120.27999877929688,2023-08-30
121.26000213623047,2023-08-31
122.8499984741211,2023-09-01
124.20999908447266,2023-09-05
124.55999755859375,2023-09-06
124.80000305175781,2023-09-07
124.27999877929688,2023-09-08
124.13999938964844,2023-09-11
122.5999984741211,2023-09-12
123.44999694824219,2023-09-13
122.1500015258789,2023-09-14
120.83000183105469,2023-09-15
119.25,2023-09-18
119.2699966430664,2023-09-19
119.58999633789062,2023-09-20
144.42999267578125,2023-09-21
145.07000732421875,2023-09-22
144.8000030517578,2023-09-25
145.64999389648438,2023-09-26
146.57000732421875,2023-09-27
146.50999450683594,2023-09-28
146.25,2023-09-29
146.1999969482422,2023-10-02
146.0,2023-10-03
146.66000366210938,2023-10-04
146.97999572753906,2023-10-05
146.6999969482422,2023-10-06
147.10000610351562,2023-10-09
146.52999877929688,2023-10-10
147.17999267578125,2023-10-11
147.72000122070312,2023-10-12
147.94000244140625,2023-10-13
148.25,2023-10-16
147.80999755859375,2023-10-17
148.00999450683594,2023-10-18
147.89999389648438,2023-10-19
147.52999877929688,2023-10-20
148.02000427246094,2023-10-23
147.6699981689453,2023-10-24
147.49000549316406,2023-10-25
147.1300048828125,2023-10-26
147.13999938964844,2023-10-27
147.1999969482422,2023-10-30
147.16000366210938,2023-10-31
146.8800048828125,2023-11-01
146.7899932861328,2023-11-02
146.47999572753906,2023-11-03
146.6199951171875,2023-11-06
147.1699981689453,2023-11-07
146.7100067138672,2023-11-08
146.5500030517578,2023-11-09
147.0,2023-11-10
146.8000030517578,2023-11-13
151.13999938964844,2023-11-14
151.05999755859375,2023-11-15
150.8800048828125,2023-11-16
151.00999450683594,2023-11-17
151.2899932861328,2023-11-20
151.80999755859375,2023-11-21
151.5399932861328,2023-11-22
151.92999267578125,2023-11-24
151.58999633789062,2023-11-27
151.2100067138672,2023-11-28
150.60000610351562,2023-11-29
151.5399932861328,2023-11-30
151.3300018310547,2023-12-01
150.97000122070312,2023-12-04
151.3800048828125,2023-12-05
151.10000610351562,2023-12-06
151.00999450683594,2023-12-07
150.9499969482422,2023-12-08
151.49000549316406,2023-12-11
151.6699981689453,2023-12-12
152.0399932861328,2023-12-13
151.8699951171875,2023-12-14
152.55999755859375,2023-12-15
151.88999938964844,2023-12-18
151.97000122070312,2023-12-19
151.9199981689453,2023-12-20
151.8000030517578,2023-12-21
152.10000610351562,2023-12-22
152.25,2023-12-26
152.0800018310547,2023-12-27
152.05999755859375,2023-12-28
152.35000610351562,2023-12-29
152.27999877929688,2024-01-02
152.14999389648438,2024-01-03
152.16000366210938,2024-01-04
152.22000122070312,2024-01-05
152.25999450683594,2024-01-08
152.3800048828125,2024-01-09
152.49000549316406,2024-01-10
152.72999572753906,2024-01-11
152.64999389648438,2024-01-12
152.6300048828125,2024-01-16
152.69000244140625,2024-01-17
152.7899932861328,2024-01-18
153.25,2024-01-19
153.2899932861328,2024-01-22
153.3300018310547,2024-01-23
153.25,2024-01-24
153.3000030517578,2024-01-25
153.36000061035156,2024-01-26
153.63999938964844,2024-01-29
153.4199981689453,2024-01-30
153.3699951171875,2024-01-31
153.33999633789062,2024-02-01
153.38999938964844,2024-02-02
153.33999633789062,2024-02-05
153.5,2024-02-06
153.4199981689453,2024-02-07
154.25,2024-02-08
154.5399932861328,2024-02-09
154.4199981689453,2024-02-12
154.5,2024-02-13
154.5,2024-02-14
155.41000366210938,2024-02-15
155.3699951171875,2024-02-16
155.39999389648438,2024-02-20
155.47999572753906,2024-02-21
155.6300048828125,2024-02-22
155.5500030517578,2024-02-23
155.5500030517578,2024-02-26
155.60000610351562,2024-02-27
156.16000366210938,2024-02-28
156.22000122070312,2024-02-29
156.16000366210938,2024-03-01
156.22000122070312,2024-03-04
156.44000244140625,2024-03-05
156.2100067138672,2024-03-06
156.33999633789062,2024-03-07
156.4499969482422,2024-03-08
156.5,2024-03-11
156.60000610351562,2024-03-12
156.64999389648438,2024-03-13
156.50999450683594,2024-03-14
156.89999389648438,2024-03-15
156.89999389648438,2024-03-18
