SPG,Date
7.882452487945557,1997-08-13
7.75216817855835,1997-08-14
7.768454074859619,1997-08-15
7.801024913787842,1997-08-18
7.996457099914551,1997-08-19
8.094176292419434,1997-08-20
8.029032707214355,1997-08-21
8.094176292419434,1997-08-22
8.094176292419434,1997-08-25
8.159323692321777,1997-08-26
8.110465049743652,1997-08-27
8.208179473876953,1997-08-28
8.257037162780762,1997-08-29
8.305891990661621,1997-09-02
8.322186470031738,1997-09-03
8.273322105407715,1997-09-04
8.322186470031738,1997-09-05
8.53390121459961,1997-09-08
8.615327835083008,1997-09-09
8.680473327636719,1997-09-10
8.696758270263672,1997-09-11
8.680473327636719,1997-09-12
8.924762725830078,1997-09-15
8.599045753479004,1997-09-16
8.419899940490723,1997-09-17
8.452470779418945,1997-09-18
8.354754447937012,1997-09-19
8.43618392944336,1997-09-22
8.468756675720215,1997-09-23
8.53390121459961,1997-09-24
8.53390121459961,1997-09-25
8.517616271972656,1997-09-26
8.615327835083008,1997-09-29
8.599045753479004,1997-09-30
8.664190292358398,1997-10-01
8.680473327636719,1997-10-02
8.631614685058594,1997-10-03
8.631614685058594,1997-10-06
8.713046073913574,1997-10-07
8.696758270263672,1997-10-08
8.696758270263672,1997-10-09
8.599045753479004,1997-10-10
8.53390121459961,1997-10-13
8.647902488708496,1997-10-14
8.680473327636719,1997-10-15
8.647902488708496,1997-10-16
8.273322105407715,1997-10-17
8.387322425842285,1997-10-20
8.468756675720215,1997-10-21
8.485044479370117,1997-10-22
8.403614044189453,1997-10-23
8.403614044189453,1997-10-24
8.159323692321777,1997-10-27
8.322186470031738,1997-10-28
8.224466323852539,1997-10-29
8.061602592468262,1997-10-30
8.061602592468262,1997-10-31
8.061602592468262,1997-11-03
8.061602592468262,1997-11-04
8.211935997009277,1997-11-05
8.1953763961792,1997-11-06
8.112595558166504,1997-11-07
7.996705055236816,1997-11-10
7.897367000579834,1997-11-11
7.913919448852539,1997-11-12
7.930473804473877,1997-11-13
8.029816627502441,1997-11-14
8.278165817260742,1997-11-17
8.708625793457031,1997-11-18
8.642398834228516,1997-11-19
8.642398834228516,1997-11-20
8.642398834228516,1997-11-21
8.692070007324219,1997-11-24
8.543065071105957,1997-11-25
8.625843048095703,1997-11-26
8.658955574035645,1997-11-28
8.642398834228516,1997-12-01
8.758295059204102,1997-12-02
8.741740226745605,1997-12-03
8.79140853881836,1997-12-04
8.907303810119629,1997-12-05
8.824519157409668,1997-12-08
8.758295059204102,1997-12-09
8.774849891662598,1997-12-10
8.758295059204102,1997-12-11
8.708625793457031,1997-12-12
8.543065071105957,1997-12-15
8.526506423950195,1997-12-16
8.559618949890137,1997-12-17
8.774849891662598,1997-12-18
8.774849891662598,1997-12-19
8.642398834228516,1997-12-22
8.476840019226074,1997-12-23
8.344386100769043,1997-12-24
8.377498626708984,1997-12-26
8.460278511047363,1997-12-29
8.708625793457031,1997-12-30
8.658955574035645,1997-12-31
8.642398834228516,1998-01-02
8.758295059204102,1998-01-05
8.725179672241211,1998-01-06
8.675512313842773,1998-01-07
8.658955574035645,1998-01-08
8.509953498840332,1998-01-09
8.460278511047363,1998-01-12
8.410611152648926,1998-01-13
8.576177597045898,1998-01-14
8.725179672241211,1998-01-15
8.559618949890137,1998-01-16
8.625843048095703,1998-01-20
8.658955574035645,1998-01-21
8.708625793457031,1998-01-22
8.725179672241211,1998-01-23
8.708625793457031,1998-01-26
8.642398834228516,1998-01-27
8.708625793457031,1998-01-28
8.725179672241211,1998-01-29
8.79140853881836,1998-01-30
8.807965278625488,1998-02-02
8.841073989868164,1998-02-03
8.876039505004883,1998-02-04
8.859231948852539,1998-02-05
8.876039505004883,1998-02-06
8.859231948852539,1998-02-09
8.90966510772705,1998-02-10
8.926480293273926,1998-02-11
8.96009635925293,1998-02-12
8.94328784942627,1998-02-13
8.876039505004883,1998-02-17
9.044148445129395,1998-02-18
8.741557121276855,1998-02-19
8.674312591552734,1998-02-20
8.52302074432373,1998-02-23
8.43896484375,1998-02-24
8.43896484375,1998-02-25
8.388533592224121,1998-02-26
8.304481506347656,1998-02-27
8.35490894317627,1998-03-02
8.3212890625,1998-03-03
8.304481506347656,1998-03-04
8.203618049621582,1998-03-05
8.270855903625488,1998-03-06
8.304481506347656,1998-03-09
8.338102340698242,1998-03-10
8.3212890625,1998-03-11
8.539830207824707,1998-03-12
8.674312591552734,1998-03-13
8.539830207824707,1998-03-16
8.607069969177246,1998-03-17
8.607069969177246,1998-03-18
8.607069969177246,1998-03-19
8.842421531677246,1998-03-20
8.791990280151367,1998-03-23
8.791990280151367,1998-03-24
9.044148445129395,1998-03-25
9.161823272705078,1998-03-26
9.044148445129395,1998-03-27
9.111394882202148,1998-03-30
9.212254524230957,1998-03-31
9.161823272705078,1998-04-01
9.262687683105469,1998-04-02
9.245881080627441,1998-04-03
9.19544506072998,1998-04-06
9.262687683105469,1998-04-07
9.111394882202148,1998-04-08
9.229063987731934,1998-04-09
9.279499053955078,1998-04-13
9.178640365600586,1998-04-14
9.161823272705078,1998-04-15
9.145014762878418,1998-04-16
9.027336120605469,1998-04-17
8.96009635925293,1998-04-20
8.640692710876465,1998-04-21
8.674312591552734,1998-04-22
8.72474193572998,1998-04-23
8.808794021606445,1998-04-24
8.808794021606445,1998-04-27
8.707937240600586,1998-04-28
8.842421531677246,1998-04-29
8.859231948852539,1998-04-30
8.89285659790039,1998-05-01
8.926480293273926,1998-05-04
9.027336120605469,1998-05-05
9.079906463623047,1998-05-06
8.977503776550293,1998-05-07
8.960431098937988,1998-05-08
8.960431098937988,1998-05-11
8.943363189697266,1998-05-12
8.926300048828125,1998-05-13
8.926300048828125,1998-05-14
8.858026504516602,1998-05-15
8.926300048828125,1998-05-18
8.840961456298828,1998-05-19
8.858026504516602,1998-05-20
8.875094413757324,1998-05-21
8.926300048828125,1998-05-22
8.960431098937988,1998-05-26
8.960431098937988,1998-05-27
8.9945707321167,1998-05-28
9.114038467407227,1998-05-29
9.284714698791504,1998-06-01
9.25058364868164,1998-06-02
9.096970558166504,1998-06-03
9.045772552490234,1998-06-04
9.028707504272461,1998-06-05
9.062844276428223,1998-06-08
8.943363189697266,1998-06-09
8.840961456298828,1998-06-10
8.858026504516602,1998-06-11
8.755621910095215,1998-06-12
8.60201644897461,1998-06-15
8.772692680358887,1998-06-16
8.704422950744629,1998-06-17
8.619084358215332,1998-06-18
8.533747673034668,1998-06-19
8.499614715576172,1998-06-22
8.499614715576172,1998-06-23
8.58495044708252,1998-06-24
8.721488952636719,1998-06-25
8.636148452758789,1998-06-26
8.772692680358887,1998-06-29
8.875094413757324,1998-06-30
8.909228324890137,1998-07-01
9.096970558166504,1998-07-02
9.199379920959473,1998-07-06
9.284714698791504,1998-07-07
9.284714698791504,1998-07-08
9.284714698791504,1998-07-09
9.216447830200195,1998-07-10
9.114038467407227,1998-07-13
8.977503776550293,1998-07-14
8.926300048828125,1998-07-15
8.977503776550293,1998-07-16
8.960431098937988,1998-07-17
8.943363189697266,1998-07-20
8.926300048828125,1998-07-21
8.909228324890137,1998-07-22
8.875094413757324,1998-07-23
8.721488952636719,1998-07-24
8.704422950744629,1998-07-27
8.619084358215332,1998-07-28
8.550814628601074,1998-07-29
8.670287132263184,1998-07-30
8.499614715576172,1998-07-31
8.363070487976074,1998-08-03
8.208280563354492,1998-08-04
8.069450378417969,1998-08-05
8.156213760375977,1998-08-06
8.329756736755371,1998-08-07
8.329756736755371,1998-08-10
8.27769660949707,1998-08-11
8.624764442443848,1998-08-12
8.624764442443848,1998-08-13
8.763593673706055,1998-08-14
8.694181442260742,1998-08-17
8.676825523376465,1998-08-18
8.746240615844727,1998-08-19
8.676825523376465,1998-08-20
8.433876037597656,1998-08-21
8.433876037597656,1998-08-24
8.416518211364746,1998-08-25
8.399166107177734,1998-08-26
8.27769660949707,1998-08-27
8.381814956665039,1998-08-28
8.069450378417969,1998-08-31
8.086803436279297,1998-09-01
8.082464218139648,1998-09-02
8.052095413208008,1998-09-03
7.965325832366943,1998-09-04
8.034741401672363,1998-09-08
7.982682228088379,1998-09-09
7.809144973754883,1998-09-10
7.635605812072754,1998-09-11
7.496776103973389,1998-09-14
7.566192626953125,1998-09-15
7.51413106918335,1998-09-16
7.44471549987793,1998-09-17
7.583545207977295,1998-09-18
7.779448986053467,1998-09-21
8.415946960449219,1998-09-22
8.628117561340332,1998-09-23
8.769558906555176,1998-09-24
8.681154251098633,1998-09-25
8.486668586730957,1998-09-28
8.415946960449219,1998-09-29
8.415946960449219,1998-09-30
8.20378303527832,1998-10-01
8.1860990524292,1998-10-02
8.026975631713867,1998-10-05
7.991613388061523,1998-10-06
7.779448986053467,1998-10-07
7.4081549644470215,1998-10-08
7.531920909881592,1998-10-09
7.655680179595947,1998-10-12
7.708720684051514,1998-10-13
7.602643013000488,1998-10-14
7.761765956878662,1998-10-15
8.0800142288208,1998-10-16
8.221463203430176,1998-10-19
8.539714813232422,1998-10-20
8.29218578338623,1998-10-21
8.345221519470215,1998-10-22
8.433629989624023,1998-10-23
8.274503707885742,1998-10-26
8.256817817687988,1998-10-27
8.221463203430176,1998-10-28
8.239140510559082,1998-10-29
8.468981742858887,1998-10-30
8.36290454864502,1998-11-02
8.592755317687988,1998-11-03
8.725996017456055,1998-11-04
8.495902061462402,1998-11-05
8.283503532409668,1998-11-06
8.301204681396484,1998-11-09
8.283503532409668,1998-11-10
8.301204681396484,1998-11-11
8.230401992797852,1998-11-12
8.195003509521484,1998-11-13
8.212701797485352,1998-11-16
8.248103141784668,1998-11-17
8.301204681396484,1998-11-18
8.495902061462402,1998-11-19
8.495902061462402,1998-11-20
8.495902061462402,1998-11-23
8.495902061462402,1998-11-24
8.442801475524902,1998-11-25
8.40739917755127,1998-11-27
8.389698028564453,1998-11-30
8.336603164672852,1998-12-01
8.442801475524902,1998-12-02
8.425101280212402,1998-12-03
8.425101280212402,1998-12-04
8.40739917755127,1998-12-07
8.425101280212402,1998-12-08
8.212701797485352,1998-12-09
7.964907646179199,1998-12-10
8.088801383972168,1998-12-11
8.088801383972168,1998-12-14
8.1773042678833,1998-12-15
8.07110595703125,1998-12-16
8.088801383972168,1998-12-17
8.07110595703125,1998-12-18
8.124201774597168,1998-12-21
8.018000602722168,1998-12-22
7.858704566955566,1998-12-23
7.929508209228516,1998-12-24
7.876405715942383,1998-12-28
7.894106388092041,1998-12-29
7.911805629730225,1998-12-30
8.07110595703125,1998-12-31
8.03570556640625,1999-01-04
8.03570556640625,1999-01-05
8.053401947021484,1999-01-06
7.964907646179199,1999-01-07
7.964907646179199,1999-01-08
7.947207450866699,1999-01-11
7.929508209228516,1999-01-12
7.911805629730225,1999-01-13
7.876405715942383,1999-01-14
7.858704566955566,1999-01-15
8.03570556640625,1999-01-19
8.018000602722168,1999-01-20
8.07110595703125,1999-01-21
8.07110595703125,1999-01-22
8.053401947021484,1999-01-25
7.876405715942383,1999-01-26
7.752509117126465,1999-01-27
7.752509117126465,1999-01-28
7.451606750488281,1999-01-29
7.628609657287598,1999-02-01
7.6463093757629395,1999-02-02
7.665788650512695,1999-02-03
7.6477532386779785,1999-02-04
7.6477532386779785,1999-02-05
7.665788650512695,1999-02-08
7.6477532386779785,1999-02-09
7.575605392456055,1999-02-10
7.539529323577881,1999-02-11
7.539529323577881,1999-02-12
7.485419273376465,1999-02-16
7.503459453582764,1999-02-17
7.395235538482666,1999-02-18
7.305048942565918,1999-02-19
7.26896858215332,1999-02-22
7.28700590133667,1999-02-23
7.395235538482666,1999-02-24
7.395235538482666,1999-02-25
7.341122150421143,1999-02-26
7.323084831237793,1999-03-01
7.178784370422363,1999-03-02
7.070564270019531,1999-03-03
7.070564270019531,1999-03-04
7.070564270019531,1999-03-05
7.052525043487549,1999-03-08
6.998415470123291,1999-03-09
7.214860916137695,1999-03-10
7.250936031341553,1999-03-11
7.467379570007324,1999-03-12
7.359159469604492,1999-03-15
7.467379570007324,1999-03-16
7.485419273376465,1999-03-17
7.395235538482666,1999-03-18
7.359159469604492,1999-03-19
7.323084831237793,1999-03-22
7.323084831237793,1999-03-23
7.359159469604492,1999-03-24
7.395235538482666,1999-03-25
7.431308746337891,1999-03-26
7.611677169799805,1999-03-29
7.7199015617370605,1999-03-30
7.918308734893799,1999-03-31
7.6477532386779785,1999-04-01
7.557568073272705,1999-04-05
7.683826923370361,1999-04-06
7.683826923370361,1999-04-07
7.73793888092041,1999-04-08
7.6477532386779785,1999-04-09
7.503459453582764,1999-04-12
7.611677169799805,1999-04-13
7.593641757965088,1999-04-14
7.792047023773193,1999-04-15
8.098681449890137,1999-04-16
8.315131187438965,1999-04-19
8.24298095703125,1999-04-20
8.333160400390625,1999-04-21
8.351203918457031,1999-04-22
8.369239807128906,1999-04-23
8.18886947631836,1999-04-26
8.044567108154297,1999-04-27
8.170827865600586,1999-04-28
8.170827865600586,1999-04-29
8.279053688049316,1999-04-30
8.351203918457031,1999-05-03
8.369239807128906,1999-05-04
8.389066696166992,1999-05-05
8.40742015838623,1999-05-06
8.480843544006348,1999-05-07
8.646061897277832,1999-05-10
8.66441535949707,1999-05-11
8.756200790405273,1999-05-12
8.847982406616211,1999-05-13
8.701128959655762,1999-05-14
8.480843544006348,1999-05-17
8.35234546661377,1999-05-18
8.425774574279785,1999-05-19
8.57262897491455,1999-05-20
8.811269760131836,1999-05-21
8.811269760131836,1999-05-24
8.701128959655762,1999-05-25
8.609346389770508,1999-05-26
8.535917282104492,1999-05-27
8.59099006652832,1999-05-28
8.444131851196289,1999-06-01
8.517561912536621,1999-06-02
8.554277420043945,1999-06-03
8.517561912536621,1999-06-04
8.370706558227539,1999-06-07
8.297276496887207,1999-06-08
8.370706558227539,1999-06-09
8.315633773803711,1999-06-10
8.315633773803711,1999-06-11
8.35234546661377,1999-06-14
8.40742015838623,1999-06-15
8.480843544006348,1999-06-16
8.535917282104492,1999-06-17
8.57262897491455,1999-06-18
8.480843544006348,1999-06-21
8.444131851196289,1999-06-22
8.315633773803711,1999-06-23
8.076998710632324,1999-06-24
7.966857433319092,1999-06-25
7.9117841720581055,1999-06-28
7.893433570861816,1999-06-29
7.4528679847717285,1999-06-30
7.966857433319092,1999-07-01
7.966857433319092,1999-07-02
8.003569602966309,1999-07-06
8.003569602966309,1999-07-07
8.04028606414795,1999-07-08
7.948498725891113,1999-07-09
7.930141925811768,1999-07-12
7.948498725891113,1999-07-13
7.966857433319092,1999-07-14
7.966857433319092,1999-07-15
7.98521614074707,1999-07-16
7.966857433319092,1999-07-19
7.893433570861816,1999-07-20
7.930141925811768,1999-07-21
7.856715679168701,1999-07-22
7.893433570861816,1999-07-23
7.893433570861816,1999-07-26
7.966857433319092,1999-07-27
7.9117841720581055,1999-07-28
7.764936447143555,1999-07-29
7.801644802093506,1999-07-30
7.838357925415039,1999-08-02
7.87507438659668,1999-08-03
7.801732540130615,1999-08-04
7.708187103271484,1999-08-05
7.764317035675049,1999-08-06
7.670767784118652,1999-08-09
7.5398030281066895,1999-08-10
7.483675479888916,1999-08-11
7.483675479888916,1999-08-12
7.614642143249512,1999-08-13
7.5398030281066895,1999-08-16
7.483675479888916,1999-08-17
7.558509349822998,1999-08-18
7.633351802825928,1999-08-19
7.745604038238525,1999-08-20
7.783027172088623,1999-08-23
7.670767784118652,1999-08-24
7.595932483673096,1999-08-25
7.595932483673096,1999-08-26
7.595932483673096,1999-08-27
7.5398030281066895,1999-08-30
7.633351802825928,1999-08-31
7.614642143249512,1999-09-01
7.5398030281066895,1999-09-02
7.614642143249512,1999-09-03
7.633351802825928,1999-09-07
7.577220916748047,1999-09-08
7.633351802825928,1999-09-09
7.52109432220459,1999-09-10
7.483675479888916,1999-09-13
7.446254253387451,1999-09-14
7.3340020179748535,1999-09-15
7.2778730392456055,1999-09-16
7.3152923583984375,1999-09-17
7.221746921539307,1999-09-20
7.203039169311523,1999-09-21
7.203039169311523,1999-09-22
7.259169101715088,1999-09-23
7.128200531005859,1999-09-24
6.978528022766113,1999-09-27
6.997237682342529,1999-09-28
6.922403335571289,1999-09-29
6.716601371765137,1999-09-30
6.922403335571289,1999-10-01
7.015945911407471,1999-10-04
6.997237682342529,1999-10-05
6.941110134124756,1999-10-06
6.828853130340576,1999-10-07
6.716601371765137,1999-10-08
6.847565650939941,1999-10-11
6.73530912399292,1999-10-12
6.73530912399292,1999-10-13
6.716601371765137,1999-10-14
6.660470485687256,1999-10-15
6.6417622566223145,1999-10-18
6.623051643371582,1999-10-19
6.585636138916016,1999-10-20
6.454670429229736,1999-10-21
6.51079797744751,1999-10-22
6.492089748382568,1999-10-25
6.51079797744751,1999-10-26
6.585636138916016,1999-10-27
6.679183006286621,1999-10-28
6.903690338134766,1999-10-29
6.791434288024902,1999-11-01
6.866272926330566,1999-11-02
6.90606689453125,1999-11-03
6.886932849884033,1999-11-04
6.867803573608398,1999-11-05
6.982583045959473,1999-11-08
7.001718044281006,1999-11-09
7.059105396270752,1999-11-10
7.059105396270752,1999-11-11
7.154759883880615,1999-11-12
7.116497993469238,1999-11-15
7.173890590667725,1999-11-16
7.173890590667725,1999-11-17
7.212152004241943,1999-11-18
7.288670539855957,1999-11-19
7.288670539855957,1999-11-22
7.307805061340332,1999-11-23
7.212152004241943,1999-11-24
7.116497993469238,1999-11-26
7.059105396270752,1999-11-29
7.135630130767822,1999-11-30
7.307805061340332,1999-12-01
7.269542694091797,1999-12-02
7.422581195831299,1999-12-03
7.403456687927246,1999-12-06
7.288670539855957,1999-12-07
7.116497993469238,1999-12-08
7.135630130767822,1999-12-09
6.925192832946777,1999-12-10
6.810410499572754,1999-12-13
6.446937084197998,1999-12-14
6.427806854248047,1999-12-15
6.408675193786621,1999-12-16
6.753022193908691,1999-12-17
7.059105396270752,1999-12-20
6.886932849884033,1999-12-21
6.886932849884033,1999-12-22
6.886932849884033,1999-12-23
6.848672866821289,1999-12-27
6.810410499572754,1999-12-28
7.020843505859375,1999-12-29
7.059105396270752,1999-12-30
7.020843505859375,1999-12-31
6.925192832946777,2000-01-03
6.848672866821289,2000-01-04
6.90606689453125,2000-01-05
7.078238010406494,2000-01-06
7.384321689605713,2000-01-07
7.460845947265625,2000-01-10
7.441712856292725,2000-01-11
7.441712856292725,2000-01-12
7.441712856292725,2000-01-13
7.556495189666748,2000-01-14
7.594758033752441,2000-01-18
7.633020401000977,2000-01-19
7.671278476715088,2000-01-20
7.766928672790527,2000-01-21
7.690404891967773,2000-01-24
7.613887310028076,2000-01-25
7.633020401000977,2000-01-26
7.671278476715088,2000-01-27
7.633020401000977,2000-01-28
7.556495189666748,2000-01-31
7.594758033752441,2000-02-01
7.576791286468506,2000-02-02
7.693958759307861,2000-02-03
7.733016014099121,2000-02-04
7.693958759307861,2000-02-07
7.615849494934082,2000-02-08
7.596320152282715,2000-02-09
