PLD,Date
33.014320373535156,2007-12-20
33.83967590332031,2007-12-21
35.07770919799805,2007-12-24
34.11479187011719,2007-12-26
33.77986526489258,2007-12-27
33.46287536621094,2007-12-28
34.42578887939453,2007-12-31
33.749961853027344,2008-01-02
31.650672912597656,2008-01-03
30.520294189453125,2008-01-04
30.687759399414062,2008-01-07
30.251169204711914,2008-01-08
29.952117919921875,2008-01-09
30.71766471862793,2008-01-10
30.78943634033203,2008-01-11
31.070526123046875,2008-01-14
30.418624877929688,2008-01-15
31.232038497924805,2008-01-16
29.999963760375977,2008-01-17
29.50354766845703,2008-01-18
29.557382583618164,2008-01-22
32.38633728027344,2008-01-23
31.692543029785156,2008-01-24
31.405466079711914,2008-01-25
33.03226089477539,2008-01-28
31.80020523071289,2008-01-29
29.50354766845703,2008-01-30
30.24518394470215,2008-01-31
31.339672088623047,2008-02-01
31.100444793701172,2008-02-04
29.491594314575195,2008-02-05
29.6769962310791,2008-02-06
30.586088180541992,2008-02-07
29.946138381958008,2008-02-08
29.38991355895996,2008-02-11
30.54422378540039,2008-02-12
30.502349853515625,2008-02-13
29.85043716430664,2008-02-14
30.24518394470215,2008-02-15
29.6590518951416,2008-02-19
29.5274715423584,2008-02-20
29.16264533996582,2008-02-21
29.491594314575195,2008-02-22
30.526275634765625,2008-02-25
31.220064163208008,2008-02-26
31.08248519897461,2008-02-27
30.627948760986328,2008-02-28
30.011920928955078,2008-02-29
30.077720642089844,2008-03-03
29.36600112915039,2008-03-04
29.467668533325195,2008-03-05
27.966474533081055,2008-03-06
28.510723114013672,2008-03-07
28.492799758911133,2008-03-10
29.916236877441406,2008-03-11
30.011920928955078,2008-03-12
29.868389129638672,2008-03-13
29.623178482055664,2008-03-14
29.79660987854004,2008-03-17
31.02867889404297,2008-03-18
31.39948844909668,2008-03-19
33.25355529785156,2008-03-20
33.75593566894531,2008-03-24
33.27747344970703,2008-03-25
32.595664978027344,2008-03-26
32.487998962402344,2008-03-27
32.487998962402344,2008-03-28
32.54780578613281,2008-03-31
34.222442626953125,2008-04-01
33.31105041503906,2008-04-02
34.11984634399414,2008-04-03
33.5645637512207,2008-04-04
33.2929573059082,2008-04-07
32.67127990722656,2008-04-08
32.351383209228516,2008-04-09
32.86441421508789,2008-04-10
32.381553649902344,2008-04-11
31.946983337402344,2008-04-14
32.291015625,2008-04-15
34.6389045715332,2008-04-16
34.699283599853516,2008-04-17
34.51819610595703,2008-04-18
34.65701675415039,2008-04-21
34.6389045715332,2008-04-22
35.45372009277344,2008-04-23
35.94866943359375,2008-04-24
35.91246032714844,2008-04-25
35.60462188720703,2008-04-28
35.351131439208984,2008-04-29
34.85619354248047,2008-04-30
35.12779998779297,2008-05-01
35.2786979675293,2008-05-02
35.610660552978516,2008-05-05
35.876220703125,2008-05-06
35.091583251953125,2008-05-07
34.97087860107422,2008-05-08
34.391441345214844,2008-05-09
35.13383865356445,2008-05-12
35.2907600402832,2008-05-13
35.98487854003906,2008-05-14
36.0633430480957,2008-05-15
35.803802490234375,2008-05-16
36.02712631225586,2008-05-19
35.320945739746094,2008-05-20
34.361263275146484,2008-05-21
34.40955352783203,2008-05-22
34.065513610839844,2008-05-23
35.019168853759766,2008-05-27
35.23040008544922,2008-05-28
35.73136520385742,2008-05-29
35.57445526123047,2008-05-30
35.2907600402832,2008-06-02
35.60462188720703,2008-06-03
35.061424255371094,2008-06-04
35.399410247802734,2008-06-05
33.950836181640625,2008-06-06
33.09376907348633,2008-06-09
33.27484893798828,2008-06-10
32.70748519897461,2008-06-11
32.918739318847656,2008-06-12
33.323123931884766,2008-06-13
34.34315872192383,2008-06-16
32.653160095214844,2008-06-17
32.22462844848633,2008-06-18
33.286922454833984,2008-06-19
32.109962463378906,2008-06-20
31.168371200561523,2008-06-23
31.222694396972656,2008-06-24
31.608997344970703,2008-06-25
30.836414337158203,2008-06-26
30.34752082824707,2008-06-27
30.40787124633789,2008-06-30
30.968963623046875,2008-07-01
30.15174102783203,2008-07-02
30.02366828918457,2008-07-03
29.785816192626953,2008-07-07
31.865468978881836,2008-07-08
29.04789161682129,2008-07-09
29.63945198059082,2008-07-10
29.7004337310791,2008-07-11
28.60878562927246,2008-07-14
28.34654426574707,2008-07-15
30.096845626831055,2008-07-16
30.85918426513672,2008-07-17
30.35299301147461,2008-07-18
30.85308265686035,2008-07-21
31.279993057250977,2008-07-22
32.39604949951172,2008-07-23
29.163761138916016,2008-07-24
30.115148544311523,2008-07-25
28.73075294494629,2008-07-28
30.633522033691406,2008-07-29
30.834789276123047,2008-07-30
29.85899543762207,2008-07-31
30.10904312133789,2008-08-01
29.352821350097656,2008-08-04
30.13953971862793,2008-08-05
29.816314697265625,2008-08-06
28.547800064086914,2008-08-07
30.054155349731445,2008-08-08
31.3775691986084,2008-08-11
30.615243911743164,2008-08-12
29.578466415405273,2008-08-13
29.62114715576172,2008-08-14
29.566267013549805,2008-08-15
28.566089630126953,2008-08-18
28.0111026763916,2008-08-19
27.736671447753906,2008-08-20
26.791378021240234,2008-08-21
27.34026527404785,2008-08-22
26.25470542907715,2008-08-25
26.925548553466797,2008-08-26
26.96824073791504,2008-08-27
28.145282745361328,2008-08-28
27.681785583496094,2008-08-29
28.33433723449707,2008-09-02
29.462600708007812,2008-09-03
28.82222557067871,2008-09-04
28.74903678894043,2008-09-05
30.487163543701172,2008-09-08
28.60878562927246,2008-09-09
28.82222557067871,2008-09-10
29.041780471801758,2008-09-11
28.932010650634766,2008-09-12
26.980438232421875,2008-09-15
29.21865463256836,2008-09-16
29.041780471801758,2008-09-17
30.767698287963867,2008-09-18
28.669755935668945,2008-09-19
25.791200637817383,2008-09-22
26.68161392211914,2008-09-23
24.809324264526367,2008-09-24
25.24842071533203,2008-09-25
26.95604133605957,2008-09-26
25.766799926757812,2008-09-29
27.62688446044922,2008-09-30
26.480348587036133,2008-10-01
24.344646453857422,2008-10-02
23.1841983795166,2008-10-03
22.03609848022461,2008-10-06
19.474470138549805,2008-10-07
19.351028442382812,2008-10-08
18.02392578125,2008-10-09
21.141069412231445,2008-10-10
23.0977725982666,2008-10-13
20.17198371887207,2008-10-14
17.23383140563965,2008-10-15
17.054826736450195,2008-10-16
16.036352157592773,2008-10-17
15.931416511535645,2008-10-20
14.406794548034668,2008-10-21
12.413046836853027,2008-10-22
12.413046836853027,2008-10-23
11.055082321166992,2008-10-24
9.45638370513916,2008-10-27
11.388400077819824,2008-10-28
11.937764167785645,2008-10-29
12.838955879211426,2008-10-30
14.832695007324219,2008-10-31
14.90060043334961,2008-11-03
15.92524242401123,2008-11-04
14.47468376159668,2008-11-05
12.808089256286621,2008-11-06
13.906811714172363,2008-11-07
11.339022636413574,2008-11-10
11.697030067443848,2008-11-11
8.17866325378418,2008-11-12
10.332892417907715,2008-11-13
9.1045503616333,2008-11-14
9.240346908569336,2008-11-17
8.802093505859375,2008-11-18
6.950319766998291,2008-11-19
6.271336078643799,2008-11-20
6.931803226470947,2008-11-21
8.64777946472168,2008-11-24
9.530457496643066,2008-11-25
10.981017112731934,2008-11-26
10.62917423248291,2008-11-28
8.116935729980469,2008-12-01
9.709463119506836,2008-12-02
11.437784194946289,2008-12-03
10.660039901733398,2008-12-04
11.777275085449219,2008-12-05
13.857434272766113,2008-12-08
11.894554138183594,2008-12-09
13.153762817382812,2008-12-10
10.02426528930664,2008-12-11
11.44395637512207,2008-12-12
11.098291397094727,2008-12-15
13.875946998596191,2008-12-16
13.931504249572754,2008-12-17
12.41922378540039,2008-12-18
13.703115463256836,2008-12-19
13.561147689819336,2008-12-22
13.666081428527832,2008-12-23
13.536458969116211,2008-12-24
13.906811714172363,2008-12-26
12.98709774017334,2008-12-29
13.82656478881836,2008-12-30
14.456175804138184,2008-12-31
14.240126609802246,2009-01-02
14.054959297180176,2009-01-05
15.980803489685059,2009-01-06
15.017876625061035,2009-01-07
14.616653442382812,2009-01-08
14.079649925231934,2009-01-09
12.696988105773926,2009-01-12
12.93771743774414,2009-01-13
11.524200439453125,2009-01-14
11.42543888092041,2009-01-15
12.085899353027344,2009-01-16
9.7650146484375,2009-01-20
11.308162689208984,2009-01-21
11.079774856567383,2009-01-22
11.727892875671387,2009-01-23
11.141497611999512,2009-01-26
11.363713264465332,2009-01-27
12.90685749053955,2009-01-28
10.77731704711914,2009-01-29
9.950191497802734,2009-01-30
9.734149932861328,2009-02-02
9.616874694824219,2009-02-03
9.481074333190918,2009-02-04
9.610696792602539,2009-02-05
10.783493041992188,2009-02-06
10.99335765838623,2009-02-09
9.826739311218262,2009-02-10
9.771188735961914,2009-02-11
9.83908748626709,2009-02-12
9.018135070800781,2009-02-13
8.086074829101562,2009-02-17
8.425567626953125,2009-02-18
7.888552665710449,2009-02-19
8.339151382446289,2009-02-20
7.604613304138184,2009-02-23
8.332976341247559,2009-02-24
8.03669261932373,2009-02-25
7.68485689163208,2009-02-26
7.351538181304932,2009-02-27
6.555274486541748,2009-03-02
6.419477939605713,2009-03-03
6.715761184692383,2009-03-04
6.388617992401123,2009-03-05
5.999744892120361,2009-03-06
6.351578235626221,2009-03-09
7.616954326629639,2009-03-10
7.7342400550842285,2009-03-11
8.703329086303711,2009-03-12
8.252734184265137,2009-03-13
7.549060344696045,2009-03-16
8.339151382446289,2009-03-17
8.950234413146973,2009-03-18
8.623089790344238,2009-03-19
7.437953472137451,2009-03-20
9.086030006408691,2009-03-23
7.598442077636719,2009-03-24
8.734197616577148,2009-03-25
9.123067855834961,2009-03-26
8.839127540588379,2009-03-27
8.166316986083984,2009-03-30
8.888511657714844,2009-03-31
9.042821884155273,2009-04-01
9.923823356628418,2009-04-02
11.239027976989746,2009-04-03
10.999899864196777,2009-04-06
9.854601860046387,2009-04-07
9.942704200744629,2009-04-08
11.673233985900879,2009-04-09
11.75504207611084,2009-04-13
10.483885765075684,2009-04-14
11.786506652832031,2009-04-15
11.906070709228516,2009-04-16
11.679526329040527,2009-04-17
10.087438583374023,2009-04-20
11.20127010345459,2009-04-21
10.84257698059082,2009-04-22
10.999899864196777,2009-04-23
11.70469856262207,2009-04-24
11.050240516662598,2009-04-27
11.333422660827637,2009-04-28
11.761337280273438,2009-04-29
12.013050079345703,2009-04-30
11.276782989501953,2009-05-01
12.409501075744629,2009-05-04
11.893488883972168,2009-05-05
12.415790557861328,2009-05-06
11.144638061523438,2009-05-07
12.315105438232422,2009-05-08
11.679526329040527,2009-05-11
11.547374725341797,2009-05-12
10.38320255279541,2009-05-13
11.012487411499023,2009-05-14
10.269928932189941,2009-05-15
11.509622573852539,2009-05-18
11.301957130432129,2009-05-19
11.150928497314453,2009-05-20
11.119462966918945,2009-05-21
10.64120864868164,2009-05-22
11.037657737731934,2009-05-26
10.597159385681152,2009-05-27
11.056539535522461,2009-05-28
11.232736587524414,2009-05-29
12.069681167602539,2009-06-01
12.157785415649414,2009-06-02
12.050804138183594,2009-06-03
12.686386108398438,2009-06-04
12.717849731445312,2009-06-05
12.805943489074707,2009-06-08
12.604576110839844,2009-06-09
12.031928062438965,2009-06-10
11.868313789367676,2009-06-11
12.333983421325684,2009-06-12
11.47815227508545,2009-06-15
11.308250427246094,2009-06-16
11.176101684570312,2009-06-17
11.509622573852539,2009-06-18
11.742451667785645,2009-06-19
10.710430145263672,2009-06-22
10.76706600189209,2009-06-23
10.987311363220215,2009-06-24
11.232736587524414,2009-06-25
11.585138320922852,2009-06-26
11.736163139343262,2009-06-29
11.836847305297852,2009-06-30
11.95182991027832,2009-07-01
11.204442977905273,2009-07-02
11.600496292114258,2009-07-06
11.051133155822754,2009-07-07
10.891435623168945,2009-07-08
10.718957901000977,2009-07-09
10.61036491394043,2009-07-10
11.229991912841797,2009-07-13
11.198054313659668,2009-07-14
11.325817108154297,2009-07-15
11.523842811584473,2009-07-16
11.108622550964355,2009-07-17
11.613273620605469,2009-07-20
11.325817108154297,2009-07-21
11.38330364227295,2009-07-22
11.875174522399902,2009-07-23
12.175407409667969,2009-07-24
12.469257354736328,2009-07-27
12.054039001464844,2009-07-28
11.856010437011719,2009-07-29
12.398985862731934,2009-07-30
12.654504776000977,2009-07-31
13.063335418701172,2009-08-03
13.766007423400879,2009-08-04
14.475067138671875,2009-08-05
14.647546768188477,2009-08-06
15.190515518188477,2009-08-07
14.71780776977539,2009-08-10
13.708513259887695,2009-08-11
13.900151252746582,2009-08-12
14.123726844787598,2009-08-13
14.187604904174805,2009-08-14
13.248584747314453,2009-08-17
13.702125549316406,2009-08-18
13.47216510772705,2009-08-19
14.008746147155762,2009-08-20
14.519783973693848,2009-08-21
14.46229362487793,2009-08-24
14.62198257446289,2009-08-25
14.685869216918945,2009-08-26
14.871113777160645,2009-08-27
14.960556983947754,2009-08-28
14.583662986755371,2009-08-31
13.567976951599121,2009-09-01
13.178312301635742,2009-09-02
13.216641426086426,2009-09-03
13.31246280670166,2009-09-04
13.804333686828613,2009-09-08
14.296196937561035,2009-09-09
14.558111190795898,2009-09-10
14.22593879699707,2009-09-11
14.74336051940918,2009-09-14
15.075530052185059,2009-09-15
15.982620239257812,2009-09-16
15.650449752807617,2009-09-17
15.874028205871582,2009-09-18
15.529074668884277,2009-09-21
16.033720016479492,2009-09-22
15.369383811950684,2009-09-23
14.468677520751953,2009-09-24
14.411191940307617,2009-09-25
15.075530052185059,2009-09-28
14.788074493408203,2009-09-29
14.660319328308105,2009-09-30
13.722628593444824,2009-10-01
13.716158866882324,2009-10-02
14.013629913330078,2009-10-05
13.910160064697266,2009-10-06
13.942501068115234,2009-10-07
14.285244941711426,2009-10-08
14.3499116897583,2009-10-09
14.699117660522461,2009-10-12
14.52451229095459,2009-10-13
15.061260223388672,2009-10-14
14.789649963378906,2009-10-15
14.615049362182617,2009-10-16
14.912525177001953,2009-10-19
14.492176055908203,2009-10-20
14.31757640838623,2009-10-21
15.35873794555664,2009-10-22
15.003063201904297,2009-10-23
15.125933647155762,2009-10-26
14.906057357788086,2009-10-27
13.877832412719727,2009-10-28
14.485708236694336,2009-10-29
14.214104652404785,2009-10-30
14.14297866821289,2009-11-02
14.49864387512207,2009-11-03
13.994234085083008,2009-11-04
14.388704299926758,2009-11-05
14.155906677246094,2009-11-06
15.222932815551758,2009-11-09
15.319928169250488,2009-11-10
15.914884567260742,2009-11-11
15.559209823608398,2009-11-12
15.863153457641602,2009-11-13
16.302892684936523,2009-11-16
16.1024227142334,2009-11-17
16.36756134033203,2009-11-18
15.604479789733887,2009-11-19
15.546278953552246,2009-11-20
15.604479789733887,2009-11-23
15.222932815551758,2009-11-24
15.197064399719238,2009-11-25
14.68618392944336,2009-11-27
15.229399681091309,2009-11-30
15.29406452178955,2009-12-01
15.669143676757812,2009-12-02
15.727343559265137,2009-12-03
16.192960739135742,2009-12-04
15.973088264465332,2009-12-07
15.811421394348145,2009-12-08
15.643285751342773,2009-12-09
15.552738189697266,2009-12-10
16.05068016052246,2009-12-11
16.45809555053711,2009-12-14
16.393434524536133,2009-12-15
16.736167907714844,2009-12-16
16.419294357299805,2009-12-17
16.412826538085938,2009-12-18
16.595918655395508,2009-12-21
16.8051700592041,2009-12-22
17.001338958740234,2009-12-23
17.511377334594727,2009-12-24
17.59638023376465,2009-12-28
17.1517333984375,2009-12-29
17.02096176147461,2009-12-30
16.707080841064453,2009-12-31
16.589378356933594,2010-01-04
16.831323623657227,2010-01-05
16.680925369262695,2010-01-06
16.818248748779297,2010-01-07
16.772470474243164,2010-01-08
16.792089462280273,2010-01-11
16.419370651245117,2010-01-12
16.864017486572266,2010-01-13
16.798629760742188,2010-01-14
16.720155715942383,2010-01-15
17.04710578918457,2010-01-19
16.64822769165039,2010-01-20
15.857013702392578,2010-01-21
15.484295845031738,2010-01-22
15.49737548828125,2010-01-25
15.857013702392578,2010-01-26
16.118576049804688,2010-01-27
15.706619262695312,2010-01-28
15.693541526794434,2010-01-29
16.079341888427734,2010-02-01
16.14472770690918,2010-02-02
15.601995468139648,2010-02-03
14.908859252929688,2010-02-04
15.137728691101074,2010-02-05
14.725769996643066,2010-02-08
14.706151008605957,2010-02-09
14.660378456115723,2010-02-10
14.47729206085205,2010-02-11
14.79770278930664,2010-02-12
15.23581314086914,2010-02-16
15.340435028076172,2010-02-17
15.634696006774902,2010-02-18
15.536606788635254,2010-02-19
15.67392635345459,2010-02-22
15.484295845031738,2010-02-23
15.6412353515625,2010-02-24
15.876636505126953,2010-02-25
15.915863990783691,2010-02-26
15.994335174560547,2010-03-01
16.11203956604004,2010-03-02
15.987797737121582,2010-03-03
16.053186416625977,2010-03-04
16.615535736083984,2010-03-05
16.877094268798828,2010-03-08
17.007877349853516,2010-03-09
17.393674850463867,2010-03-10
17.602920532226562,2010-03-11
17.831787109375,2010-03-12
17.897178649902344,2010-03-15
18.29604721069336,2010-03-16
18.688398361206055,2010-03-17
18.70147132873535,2010-03-18
18.348365783691406,2010-03-19
18.367982864379883,2010-03-22
18.6164608001709,2010-03-23
18.81917381286621,2010-03-24
18.89109230041504,2010-03-25
18.871490478515625,2010-03-26
18.636083602905273,2010-03-29
18.158733367919922,2010-03-30
17.99359703063965,2010-03-31
17.99359703063965,2010-04-01
18.33047866821289,2010-04-05
18.918380737304688,2010-04-06
18.185161590576172,2010-04-07
18.185161590576172,2010-04-08
18.429567337036133,2010-04-09
18.350299835205078,2010-04-12
18.680572509765625,2010-04-13
18.73342514038086,2010-04-14
18.112504959106445,2010-04-15
17.742589950561523,2010-04-16
17.947355270385742,2010-04-19
18.31726837158203,2010-04-20
18.29745101928711,2010-04-21
18.416357040405273,2010-04-22
18.700393676757812,2010-04-23
18.73342514038086,2010-04-26
18.19176483154297,2010-04-27
18.39653778076172,2010-04-28
19.083513259887695,2010-04-29
18.40314483642578,2010-04-30
