XYL,Date
112.33895111083984,2022-12-01
112.0724105834961,2022-12-02
110.60154724121094,2022-12-05
109.3873291015625,2022-12-06
109.5551528930664,2022-12-07
109.9105224609375,2022-12-08
109.80194091796875,2022-12-09
111.83549499511719,2022-12-12
113.51366424560547,2022-12-13
113.27674865722656,2022-12-14
109.21951293945312,2022-12-15
108.49889373779297,2022-12-16
107.08724212646484,2022-12-19
106.89968872070312,2022-12-20
109.72296905517578,2022-12-21
108.4001693725586,2022-12-22
108.32120513916016,2022-12-23
109.29849243164062,2022-12-27
107.54134368896484,2022-12-28
110.20667266845703,2022-12-29
109.1504135131836,2022-12-30
109.33797454833984,2023-01-03
109.17015075683594,2023-01-04
106.07047271728516,2023-01-05
109.84142303466797,2023-01-06
110.35475158691406,2023-01-09
111.489990234375,2023-01-10
113.38533020019531,2023-01-11
114.6982650756836,2023-01-12
115.42876434326172,2023-01-13
114.51069641113281,2023-01-17
112.08228302001953,2023-01-18
107.23532104492188,2023-01-19
108.76541900634766,2023-01-20
100.11788940429688,2023-01-23
102.24028778076172,2023-01-24
101.2235107421875,2023-01-25
100.029052734375,2023-01-26
101.10504150390625,2023-01-27
99.802001953125,2023-01-30
102.67463684082031,2023-01-31
103.57295227050781,2023-02-01
104.56998443603516,2023-02-02
103.89871215820312,2023-02-03
102.71411895751953,2023-02-06
106.38636016845703,2023-02-07
104.8759994506836,2023-02-08
104.69831848144531,2023-02-09
104.80690002441406,2023-02-10
105.77432250976562,2023-02-13
105.96188354492188,2023-02-14
106.49494934082031,2023-02-15
104.88587188720703,2023-02-16
105.91252136230469,2023-02-17
102.26856994628906,2023-02-21
102.0111083984375,2023-02-22
102.29827117919922,2023-02-23
101.39717864990234,2023-02-24
101.54571533203125,2023-02-27
101.64472961425781,2023-02-28
100.10000610351562,2023-03-01
101.24864959716797,2023-03-02
102.90229797363281,2023-03-03
102.55572509765625,2023-03-06
101.16943359375,2023-03-07
100.77334594726562,2023-03-08
99.49598693847656,2023-03-09
98.01067352294922,2023-03-10
96.94125366210938,2023-03-13
98.92166137695312,2023-03-14
95.60447692871094,2023-03-15
96.20850372314453,2023-03-16
93.80229949951172,2023-03-17
96.6937026977539,2023-03-20
97.55517578125,2023-03-21
96.6144790649414,2023-03-22
96.27781677246094,2023-03-23
97.6244888305664,2023-03-24
98.43646240234375,2023-03-27
98.99098205566406,2023-03-28
100.48619079589844,2023-03-29
101.39717864990234,2023-03-30
103.6746597290039,2023-03-31
103.43700408935547,2023-04-03
100.18913269042969,2023-04-04
99.28804016113281,2023-04-05
99.27813720703125,2023-04-06
100.55550384521484,2023-04-10
101.72395324707031,2023-04-11
102.47650146484375,2023-04-12
103.55583953857422,2023-04-13
103.41720581054688,2023-04-14
103.6251449584961,2023-04-17
103.1696548461914,2023-04-18
102.72405242919922,2023-04-19
102.99141693115234,2023-04-20
103.2884750366211,2023-04-21
103.51622009277344,2023-04-24
101.91209411621094,2023-04-25
99.9910888671875,2023-04-26
102.81318664550781,2023-04-27
102.82307434082031,2023-04-28
103.47661590576172,2023-05-01
103.49642181396484,2023-05-02
103.13004302978516,2023-05-03
105.2886962890625,2023-05-04
107.90283966064453,2023-05-05
106.28880310058594,2023-05-08
105.75409698486328,2023-05-09
105.76399230957031,2023-05-10
104.09054565429688,2023-05-11
103.72416687011719,2023-05-12
103.61524200439453,2023-05-15
102.2487564086914,2023-05-16
102.93199920654297,2023-05-17
103.40730285644531,2023-05-18
103.9618148803711,2023-05-19
103.31818389892578,2023-05-22
103.1201400756836,2023-05-23
100.07030487060547,2023-05-24
97.92156219482422,2023-05-25
97.7129135131836,2023-05-26
97.95135498046875,2023-05-30
99.5509262084961,2023-05-31
101.46842193603516,2023-06-01
104.37944793701172,2023-06-02
105.47232818603516,2023-06-05
105.60148620605469,2023-06-06
106.38636779785156,2023-06-07
108.3436050415039,2023-06-08
108.99932098388672,2023-06-09
108.1150894165039,2023-06-12
110.10213470458984,2023-06-13
111.05591583251953,2023-06-14
112.60580444335938,2023-06-15
112.70516967773438,2023-06-16
112.51639556884766,2023-06-20
112.7945785522461,2023-06-21
111.70170593261719,2023-06-22
110.31077575683594,2023-06-23
109.95310974121094,2023-06-26
110.88701629638672,2023-06-27
109.8239517211914,2023-06-28
110.61875915527344,2023-06-29
111.8904800415039,2023-06-30
111.10559844970703,2023-07-03
109.50601959228516,2023-07-05
108.83042907714844,2023-07-06
108.8602294921875,2023-07-07
111.01617431640625,2023-07-10
111.93022155761719,2023-07-11
110.89695739746094,2023-07-12
110.0325927734375,2023-07-13
108.74101257324219,2023-07-14
109.91336822509766,2023-07-17
110.19155883789062,2023-07-18
110.73799133300781,2023-07-19
112.81446075439453,2023-07-20
113.03302001953125,2023-07-21
113.22179412841797,2023-07-24
113.60926818847656,2023-07-25
113.09264373779297,2023-07-26
112.16866302490234,2023-07-27
111.8904800415039,2023-07-28
112.01963806152344,2023-07-31
111.20494842529297,2023-08-01
111.35397338867188,2023-08-02
107.69781494140625,2023-08-03
104.9854965209961,2023-08-04
106.26713562011719,2023-08-07
104.46886444091797,2023-08-08
101.6671371459961,2023-08-09
101.77642059326172,2023-08-10
101.6671371459961,2023-08-11
101.44855499267578,2023-08-14
100.36561584472656,2023-08-15
99.3720932006836,2023-08-16
98.86540222167969,2023-08-17
98.81571960449219,2023-08-18
99.2628173828125,2023-08-21
98.85546875,2023-08-22
99.91853332519531,2023-08-23
99.0044937133789,2023-08-24
100.5146484375,2023-08-25
101.16043853759766,2023-08-28
101.62739562988281,2023-08-29
103.15239715576172,2023-08-30
103.20223999023438,2023-08-31
102.24536895751953,2023-09-01
97.42115783691406,2023-09-05
97.49092864990234,2023-09-06
95.38780975341797,2023-09-07
94.90937805175781,2023-09-08
96.34468078613281,2023-09-11
96.27490234375,2023-09-12
94.70006561279297,2023-09-13
96.00579071044922,2023-09-14
95.2383041381836,2023-09-15
95.16853332519531,2023-09-18
94.53060913085938,2023-09-19
93.26476287841797,2023-09-20
91.12177276611328,2023-09-21
90.60346984863281,2023-09-22
90.69317626953125,2023-09-25
89.22796630859375,2023-09-26
90.01538848876953,2023-09-27
90.75298309326172,2023-09-28
90.73304748535156,2023-09-29
91.52046966552734,2023-10-02
89.83597564697266,2023-10-03
90.92242431640625,2023-10-04
89.845947265625,2023-10-05
90.6732406616211,2023-10-06
90.7928466796875,2023-10-09
91.65003967285156,2023-10-10
92.06867980957031,2023-10-11
90.99219512939453,2023-10-12
89.87584686279297,2023-10-13
91.60021209716797,2023-10-16
92.716552734375,2023-10-17
90.04529571533203,2023-10-18
91.85935974121094,2023-10-19
91.510498046875,2023-10-20
89.35755157470703,2023-10-23
89.14823150634766,2023-10-24
87.47371673583984,2023-10-25
88.40068054199219,2023-10-26
87.88236999511719,2023-10-27
88.9787826538086,2023-10-30
93.23485565185547,2023-10-31
94.17179107666016,2023-11-01
94.0023422241211,2023-11-02
96.61380004882812,2023-11-03
95.8463134765625,2023-11-06
96.45431518554688,2023-11-07
96.49418640136719,2023-11-08
96.50415802001953,2023-11-09
98.13880920410156,2023-11-10
98.18864440917969,2023-11-13
100.86986541748047,2023-11-14
99.91300201416016,2023-11-15
100.92967224121094,2023-11-16
100.83000183105469,2023-11-17
100.20999908447266,2023-11-20
101.0199966430664,2023-11-21
102.22000122070312,2023-11-22
103.26000213623047,2023-11-24
103.18000030517578,2023-11-27
102.63999938964844,2023-11-28
103.5,2023-11-29
105.12999725341797,2023-11-30
106.19999694824219,2023-12-01
106.47000122070312,2023-12-04
105.79000091552734,2023-12-05
106.0999984741211,2023-12-06
106.04000091552734,2023-12-07
106.37999725341797,2023-12-08
107.69999694824219,2023-12-11
107.94000244140625,2023-12-12
