FLEX,Date
16.43000030517578,2020-12-10
16.40999984741211,2020-12-11
16.860000610351562,2020-12-14
17.239999771118164,2020-12-15
17.06999969482422,2020-12-16
17.809999465942383,2020-12-17
17.780000686645508,2020-12-18
17.809999465942383,2020-12-21
18.0,2020-12-22
18.239999771118164,2020-12-23
18.15999984741211,2020-12-24
18.0,2020-12-28
17.56999969482422,2020-12-29
17.969999313354492,2020-12-30
17.979999542236328,2020-12-31
17.8799991607666,2021-01-04
17.81999969482422,2021-01-05
18.670000076293945,2021-01-06
19.260000228881836,2021-01-07
18.969999313354492,2021-01-08
18.6299991607666,2021-01-11
18.5,2021-01-12
18.56999969482422,2021-01-13
18.770000457763672,2021-01-14
18.1299991607666,2021-01-15
18.239999771118164,2021-01-19
18.489999771118164,2021-01-20
19.3799991607666,2021-01-21
19.549999237060547,2021-01-22
19.260000228881836,2021-01-25
18.530000686645508,2021-01-26
17.299999237060547,2021-01-27
18.469999313354492,2021-01-28
17.639999389648438,2021-01-29
18.200000762939453,2021-02-01
18.530000686645508,2021-02-02
18.389999389648438,2021-02-03
18.889999389648438,2021-02-04
18.739999771118164,2021-02-05
19.549999237060547,2021-02-08
19.139999389648438,2021-02-09
18.6299991607666,2021-02-10
19.209999084472656,2021-02-11
19.549999237060547,2021-02-12
19.850000381469727,2021-02-16
19.440000534057617,2021-02-17
19.020000457763672,2021-02-18
18.979999542236328,2021-02-19
18.5,2021-02-22
18.200000762939453,2021-02-23
18.690000534057617,2021-02-24
17.799999237060547,2021-02-25
18.190000534057617,2021-02-26
19.010000228881836,2021-03-01
18.389999389648438,2021-03-02
17.899999618530273,2021-03-03
17.200000762939453,2021-03-04
16.829999923706055,2021-03-05
16.399999618530273,2021-03-08
17.149999618530273,2021-03-09
17.59000015258789,2021-03-10
18.280000686645508,2021-03-11
18.110000610351562,2021-03-12
18.209999084472656,2021-03-15
18.1200008392334,2021-03-16
17.989999771118164,2021-03-17
17.3700008392334,2021-03-18
17.450000762939453,2021-03-19
17.790000915527344,2021-03-22
17.0,2021-03-23
16.850000381469727,2021-03-24
17.270000457763672,2021-03-25
17.5,2021-03-26
17.15999984741211,2021-03-29
17.81999969482422,2021-03-30
18.309999465942383,2021-03-31
18.350000381469727,2021-04-01
18.309999465942383,2021-04-05
18.510000228881836,2021-04-06
18.309999465942383,2021-04-07
18.389999389648438,2021-04-08
18.309999465942383,2021-04-09
18.399999618530273,2021-04-12
18.149999618530273,2021-04-13
18.09000015258789,2021-04-14
18.399999618530273,2021-04-15
18.559999465942383,2021-04-16
18.3799991607666,2021-04-19
17.899999618530273,2021-04-20
18.190000534057617,2021-04-21
18.059999465942383,2021-04-22
18.270000457763672,2021-04-23
18.299999237060547,2021-04-26
18.360000610351562,2021-04-27
18.219999313354492,2021-04-28
17.979999542236328,2021-04-29
17.399999618530273,2021-04-30
17.450000762939453,2021-05-03
16.979999542236328,2021-05-04
17.65999984741211,2021-05-05
18.229999542236328,2021-05-06
18.690000534057617,2021-05-07
18.350000381469727,2021-05-10
18.239999771118164,2021-05-11
16.719999313354492,2021-05-12
17.420000076293945,2021-05-13
17.520000457763672,2021-05-14
17.5,2021-05-17
17.420000076293945,2021-05-18
17.81999969482422,2021-05-19
17.90999984741211,2021-05-20
18.0,2021-05-21
18.100000381469727,2021-05-24
17.760000228881836,2021-05-25
18.079999923706055,2021-05-26
18.3799991607666,2021-05-27
18.270000457763672,2021-05-28
18.399999618530273,2021-06-01
18.559999465942383,2021-06-02
18.610000610351562,2021-06-03
18.950000762939453,2021-06-04
18.8700008392334,2021-06-07
18.56999969482422,2021-06-08
18.219999313354492,2021-06-09
18.530000686645508,2021-06-10
18.489999771118164,2021-06-11
18.270000457763672,2021-06-14
17.989999771118164,2021-06-15
17.739999771118164,2021-06-16
17.530000686645508,2021-06-17
16.81999969482422,2021-06-18
17.18000030517578,2021-06-21
17.1200008392334,2021-06-22
17.170000076293945,2021-06-23
17.559999465942383,2021-06-24
17.989999771118164,2021-06-25
17.8700008392334,2021-06-28
18.09000015258789,2021-06-29
17.8700008392334,2021-06-30
17.780000686645508,2021-07-01
17.8700008392334,2021-07-02
17.31999969482422,2021-07-06
17.329999923706055,2021-07-07
16.979999542236328,2021-07-08
17.399999618530273,2021-07-09
17.420000076293945,2021-07-12
17.209999084472656,2021-07-13
17.170000076293945,2021-07-14
16.75,2021-07-15
16.290000915527344,2021-07-16
15.739999771118164,2021-07-19
16.059999465942383,2021-07-20
16.56999969482422,2021-07-21
16.309999465942383,2021-07-22
16.639999389648438,2021-07-23
16.700000762939453,2021-07-26
16.479999542236328,2021-07-27
16.959999084472656,2021-07-28
17.5,2021-07-29
17.969999313354492,2021-07-30
17.829999923706055,2021-08-02
17.729999542236328,2021-08-03
17.65999984741211,2021-08-04
17.549999237060547,2021-08-05
17.790000915527344,2021-08-06
18.049999237060547,2021-08-09
18.06999969482422,2021-08-10
18.170000076293945,2021-08-11
18.100000381469727,2021-08-12
18.209999084472656,2021-08-13
18.31999969482422,2021-08-16
17.829999923706055,2021-08-17
17.729999542236328,2021-08-18
17.540000915527344,2021-08-19
17.700000762939453,2021-08-20
17.770000457763672,2021-08-23
18.059999465942383,2021-08-24
18.260000228881836,2021-08-25
18.190000534057617,2021-08-26
18.719999313354492,2021-08-27
18.739999771118164,2021-08-30
18.579999923706055,2021-08-31
18.59000015258789,2021-09-01
19.030000686645508,2021-09-02
19.190000534057617,2021-09-03
19.040000915527344,2021-09-07
18.360000610351562,2021-09-08
18.110000610351562,2021-09-09
18.149999618530273,2021-09-10
18.510000228881836,2021-09-13
18.559999465942383,2021-09-14
19.030000686645508,2021-09-15
18.81999969482422,2021-09-16
18.360000610351562,2021-09-17
17.780000686645508,2021-09-20
17.709999084472656,2021-09-21
18.3799991607666,2021-09-22
18.739999771118164,2021-09-23
19.040000915527344,2021-09-24
18.920000076293945,2021-09-27
18.56999969482422,2021-09-28
18.010000228881836,2021-09-29
17.68000030517578,2021-09-30
18.229999542236328,2021-10-01
17.829999923706055,2021-10-04
17.860000610351562,2021-10-05
18.030000686645508,2021-10-06
18.610000610351562,2021-10-07
18.739999771118164,2021-10-08
18.59000015258789,2021-10-11
18.389999389648438,2021-10-12
18.280000686645508,2021-10-13
18.979999542236328,2021-10-14
19.040000915527344,2021-10-15
19.059999465942383,2021-10-18
19.059999465942383,2021-10-19
18.809999465942383,2021-10-20
18.959999084472656,2021-10-21
18.670000076293945,2021-10-22
18.940000534057617,2021-10-25
18.719999313354492,2021-10-26
18.280000686645508,2021-10-27
17.139999389648438,2021-10-28
16.899999618530273,2021-10-29
17.65999984741211,2021-11-01
17.600000381469727,2021-11-02
17.829999923706055,2021-11-03
17.899999618530273,2021-11-04
18.219999313354492,2021-11-05
17.920000076293945,2021-11-08
17.760000228881836,2021-11-09
17.81999969482422,2021-11-10
18.280000686645508,2021-11-11
18.979999542236328,2021-11-12
18.959999084472656,2021-11-15
19.229999542236328,2021-11-16
19.399999618530273,2021-11-17
18.56999969482422,2021-11-18
17.780000686645508,2021-11-19
17.6299991607666,2021-11-22
17.81999969482422,2021-11-23
17.969999313354492,2021-11-24
17.559999465942383,2021-11-26
17.530000686645508,2021-11-29
17.100000381469727,2021-11-30
16.65999984741211,2021-12-01
17.360000610351562,2021-12-02
16.65999984741211,2021-12-03
16.969999313354492,2021-12-06
17.68000030517578,2021-12-07
17.440000534057617,2021-12-08
17.219999313354492,2021-12-09
17.290000915527344,2021-12-10
16.920000076293945,2021-12-13
16.719999313354492,2021-12-14
16.610000610351562,2021-12-15
16.729999542236328,2021-12-16
17.139999389648438,2021-12-17
16.989999771118164,2021-12-20
17.479999542236328,2021-12-21
17.579999923706055,2021-12-22
17.770000457763672,2021-12-23
18.200000762939453,2021-12-27
18.200000762939453,2021-12-28
18.350000381469727,2021-12-29
18.389999389648438,2021-12-30
18.329999923706055,2021-12-31
18.579999923706055,2022-01-03
18.670000076293945,2022-01-04
18.030000686645508,2022-01-05
17.81999969482422,2022-01-06
17.459999084472656,2022-01-07
17.899999618530273,2022-01-10
18.299999237060547,2022-01-11
18.290000915527344,2022-01-12
18.040000915527344,2022-01-13
18.270000457763672,2022-01-14
17.700000762939453,2022-01-18
16.950000762939453,2022-01-19
16.639999389648438,2022-01-20
16.40999984741211,2022-01-21
16.3799991607666,2022-01-24
15.949999809265137,2022-01-25
15.760000228881836,2022-01-26
15.6899995803833,2022-01-27
16.100000381469727,2022-01-28
16.18000030517578,2022-01-31
16.3799991607666,2022-02-01
16.75,2022-02-02
17.459999084472656,2022-02-03
17.209999084472656,2022-02-04
17.030000686645508,2022-02-07
17.200000762939453,2022-02-08
17.709999084472656,2022-02-09
17.5,2022-02-10
17.06999969482422,2022-02-11
17.0,2022-02-14
17.520000457763672,2022-02-15
17.510000228881836,2022-02-16
17.190000534057617,2022-02-17
17.059999465942383,2022-02-18
16.68000030517578,2022-02-22
16.360000610351562,2022-02-23
16.600000381469727,2022-02-24
16.760000228881836,2022-02-25
16.489999771118164,2022-02-28
15.739999771118164,2022-03-01
16.600000381469727,2022-03-02
16.489999771118164,2022-03-03
15.8100004196167,2022-03-04
15.039999961853027,2022-03-07
15.329999923706055,2022-03-08
16.040000915527344,2022-03-09
15.979999542236328,2022-03-10
15.9399995803833,2022-03-11
15.739999771118164,2022-03-14
16.0,2022-03-15
16.780000686645508,2022-03-16
16.93000030517578,2022-03-17
17.06999969482422,2022-03-18
17.229999542236328,2022-03-21
17.309999465942383,2022-03-22
17.0,2022-03-23
17.219999313354492,2022-03-24
17.299999237060547,2022-03-25
17.290000915527344,2022-03-28
17.709999084472656,2022-03-29
17.3700008392334,2022-03-30
18.549999237060547,2022-03-31
18.510000228881836,2022-04-01
18.219999313354492,2022-04-04
17.799999237060547,2022-04-05
17.190000534057617,2022-04-06
17.1299991607666,2022-04-07
16.860000610351562,2022-04-08
16.56999969482422,2022-04-11
16.649999618530273,2022-04-12
17.06999969482422,2022-04-13
17.079999923706055,2022-04-14
16.920000076293945,2022-04-18
17.200000762939453,2022-04-19
17.6200008392334,2022-04-20
17.209999084472656,2022-04-21
16.530000686645508,2022-04-22
16.799999237060547,2022-04-25
16.190000534057617,2022-04-26
16.209999084472656,2022-04-27
16.90999984741211,2022-04-28
16.489999771118164,2022-04-29
16.579999923706055,2022-05-02
17.260000228881836,2022-05-03
17.739999771118164,2022-05-04
17.219999313354492,2022-05-05
16.950000762939453,2022-05-06
16.299999237060547,2022-05-09
16.610000610351562,2022-05-10
16.010000228881836,2022-05-11
15.6899995803833,2022-05-12
16.260000228881836,2022-05-13
16.149999618530273,2022-05-16
16.799999237060547,2022-05-17
16.229999542236328,2022-05-18
16.09000015258789,2022-05-19
15.800000190734863,2022-05-20
16.190000534057617,2022-05-23
15.630000114440918,2022-05-24
16.110000610351562,2022-05-25
16.56999969482422,2022-05-26
17.149999618530273,2022-05-27
17.06999969482422,2022-05-31
16.850000381469727,2022-06-01
17.280000686645508,2022-06-02
17.040000915527344,2022-06-03
17.3799991607666,2022-06-06
17.299999237060547,2022-06-07
16.950000762939453,2022-06-08
16.850000381469727,2022-06-09
16.3700008392334,2022-06-10
15.539999961853027,2022-06-13
15.539999961853027,2022-06-14
15.8100004196167,2022-06-15
14.489999771118164,2022-06-16
14.989999771118164,2022-06-17
14.949999809265137,2022-06-21
14.579999923706055,2022-06-22
14.579999923706055,2022-06-23
15.350000381469727,2022-06-24
15.550000190734863,2022-06-27
15.100000381469727,2022-06-28
14.680000305175781,2022-06-29
14.470000267028809,2022-06-30
14.25,2022-07-01
14.15999984741211,2022-07-05
14.260000228881836,2022-07-06
14.630000114440918,2022-07-07
14.630000114440918,2022-07-08
14.34000015258789,2022-07-11
14.479999542236328,2022-07-12
14.300000190734863,2022-07-13
14.149999618530273,2022-07-14
14.479999542236328,2022-07-15
14.359999656677246,2022-07-18
15.079999923706055,2022-07-19
15.350000381469727,2022-07-20
15.640000343322754,2022-07-21
15.25,2022-07-22
15.229999542236328,2022-07-25
15.199999809265137,2022-07-26
15.600000381469727,2022-07-27
16.40999984741211,2022-07-28
16.799999237060547,2022-07-29
16.6299991607666,2022-08-01
16.59000015258789,2022-08-02
16.84000015258789,2022-08-03
16.950000762939453,2022-08-04
17.15999984741211,2022-08-05
17.309999465942383,2022-08-08
16.860000610351562,2022-08-09
18.440000534057617,2022-08-10
18.639999389648438,2022-08-11
18.850000381469727,2022-08-12
18.950000762939453,2022-08-15
18.760000228881836,2022-08-16
18.579999923706055,2022-08-17
19.440000534057617,2022-08-18
18.559999465942383,2022-08-19
18.149999618530273,2022-08-22
18.170000076293945,2022-08-23
18.15999984741211,2022-08-24
18.739999771118164,2022-08-25
18.149999618530273,2022-08-26
18.280000686645508,2022-08-29
18.040000915527344,2022-08-30
17.809999465942383,2022-08-31
17.3700008392334,2022-09-01
17.350000381469727,2022-09-02
17.299999237060547,2022-09-06
18.040000915527344,2022-09-07
18.959999084472656,2022-09-08
19.360000610351562,2022-09-09
19.440000534057617,2022-09-12
18.360000610351562,2022-09-13
18.3700008392334,2022-09-14
18.059999465942383,2022-09-15
17.739999771118164,2022-09-16
18.399999618530273,2022-09-19
18.059999465942383,2022-09-20
17.8700008392334,2022-09-21
17.440000534057617,2022-09-22
16.889999389648438,2022-09-23
16.329999923706055,2022-09-26
16.610000610351562,2022-09-27
17.170000076293945,2022-09-28
16.8799991607666,2022-09-29
16.65999984741211,2022-09-30
17.270000457763672,2022-10-03
18.170000076293945,2022-10-04
18.260000228881836,2022-10-05
18.110000610351562,2022-10-06
17.729999542236328,2022-10-07
17.3700008392334,2022-10-10
16.93000030517578,2022-10-11
16.8700008392334,2022-10-12
17.219999313354492,2022-10-13
16.8700008392334,2022-10-14
17.420000076293945,2022-10-17
17.770000457763672,2022-10-18
17.479999542236328,2022-10-19
17.3700008392334,2022-10-20
17.959999084472656,2022-10-21
18.31999969482422,2022-10-24
18.579999923706055,2022-10-25
18.479999542236328,2022-10-26
19.030000686645508,2022-10-27
19.719999313354492,2022-10-28
19.579999923706055,2022-10-31
19.8799991607666,2022-11-01
19.489999771118164,2022-11-02
19.09000015258789,2022-11-03
19.110000610351562,2022-11-04
19.290000915527344,2022-11-07
19.610000610351562,2022-11-08
19.06999969482422,2022-11-09
19.829999923706055,2022-11-10
20.059999465942383,2022-11-11
19.520000457763672,2022-11-14
20.079999923706055,2022-11-15
19.790000915527344,2022-11-16
19.530000686645508,2022-11-17
20.229999542236328,2022-11-18
20.09000015258789,2022-11-21
20.760000228881836,2022-11-22
20.59000015258789,2022-11-23
20.790000915527344,2022-11-25
20.549999237060547,2022-11-28
20.610000610351562,2022-11-29
21.979999542236328,2022-11-30
21.8700008392334,2022-12-01
21.760000228881836,2022-12-02
21.260000228881836,2022-12-05
21.170000076293945,2022-12-06
21.559999465942383,2022-12-07
22.040000915527344,2022-12-08
22.239999771118164,2022-12-09
22.549999237060547,2022-12-12
23.149999618530273,2022-12-13
22.950000762939453,2022-12-14
22.309999465942383,2022-12-15
22.100000381469727,2022-12-16
21.489999771118164,2022-12-19
21.360000610351562,2022-12-20
21.829999923706055,2022-12-21
21.59000015258789,2022-12-22
21.479999542236328,2022-12-23
21.459999084472656,2022-12-27
20.90999984741211,2022-12-28
21.40999984741211,2022-12-29
21.459999084472656,2022-12-30
21.559999465942383,2023-01-03
21.579999923706055,2023-01-04
21.610000610351562,2023-01-05
22.270000457763672,2023-01-06
23.15999984741211,2023-01-09
23.079999923706055,2023-01-10
23.399999618530273,2023-01-11
23.450000762939453,2023-01-12
24.030000686645508,2023-01-13
23.90999984741211,2023-01-17
23.6200008392334,2023-01-18
23.6200008392334,2023-01-19
24.239999771118164,2023-01-20
24.420000076293945,2023-01-23
24.540000915527344,2023-01-24
24.360000610351562,2023-01-25
23.93000030517578,2023-01-26
23.540000915527344,2023-01-27
23.030000686645508,2023-01-30
23.350000381469727,2023-01-31
23.780000686645508,2023-02-01
24.34000015258789,2023-02-02
24.420000076293945,2023-02-03
24.489999771118164,2023-02-06
24.450000762939453,2023-02-07
24.149999618530273,2023-02-08
23.299999237060547,2023-02-09
24.440000534057617,2023-02-10
24.450000762939453,2023-02-13
24.68000030517578,2023-02-14
24.520000457763672,2023-02-15
24.239999771118164,2023-02-16
23.729999542236328,2023-02-17
23.170000076293945,2023-02-21
23.219999313354492,2023-02-22
23.389999389648438,2023-02-23
23.239999771118164,2023-02-24
23.09000015258789,2023-02-27
22.760000228881836,2023-02-28
22.770000457763672,2023-03-01
22.760000228881836,2023-03-02
22.899999618530273,2023-03-03
23.020000457763672,2023-03-06
22.84000015258789,2023-03-07
22.959999084472656,2023-03-08
22.31999969482422,2023-03-09
21.649999618530273,2023-03-10
21.1299991607666,2023-03-13
21.360000610351562,2023-03-14
20.75,2023-03-15
21.079999923706055,2023-03-16
20.729999542236328,2023-03-17
21.010000228881836,2023-03-20
21.559999465942383,2023-03-21
21.299999237060547,2023-03-22
21.459999084472656,2023-03-23
20.989999771118164,2023-03-24
21.280000686645508,2023-03-27
21.510000228881836,2023-03-28
22.139999389648438,2023-03-29
22.280000686645508,2023-03-30
23.010000228881836,2023-03-31
22.540000915527344,2023-04-03
21.760000228881836,2023-04-04
21.690000534057617,2023-04-05
21.350000381469727,2023-04-06
21.559999465942383,2023-04-10
21.440000534057617,2023-04-11
21.479999542236328,2023-04-12
21.760000228881836,2023-04-13
21.68000030517578,2023-04-14
21.610000610351562,2023-04-17
21.850000381469727,2023-04-18
21.149999618530273,2023-04-19
20.780000686645508,2023-04-20
20.6299991607666,2023-04-21
20.649999618530273,2023-04-24
19.68000030517578,2023-04-25
19.84000015258789,2023-04-26
20.18000030517578,2023-04-27
20.56999969482422,2023-04-28
20.700000762939453,2023-05-01
20.31999969482422,2023-05-02
20.1200008392334,2023-05-03
20.1200008392334,2023-05-04
20.5,2023-05-05
20.829999923706055,2023-05-08
