MPC,Date
93.33538818359375,2022-08-11
94.0688705444336,2022-08-12
92.4474868774414,2022-08-15
93.845703125,2022-08-16
95.758544921875,2022-08-17
97.8655776977539,2022-08-18
97.53543853759766,2022-08-19
97.50630950927734,2022-08-22
100.48723602294922,2022-08-23
101.73981475830078,2022-08-24
102.8952865600586,2022-08-25
101.31256103515625,2022-08-26
101.95342254638672,2022-08-29
98.55498504638672,2022-08-30
97.82673645019531,2022-08-31
93.95250701904297,2022-09-01
96.25373840332031,2022-09-02
95.60318756103516,2022-09-06
95.48666381835938,2022-09-07
95.59347534179688,2022-09-08
97.10821533203125,2022-09-09
97.04023742675781,2022-09-12
94.81669616699219,2022-09-13
95.46724700927734,2022-09-14
93.35049438476562,2022-09-15
92.87471771240234,2022-09-16
93.505859375,2022-09-19
94.37974548339844,2022-09-20
91.92315673828125,2022-09-21
93.19514465332031,2022-09-22
88.79656982421875,2022-09-23
86.9419937133789,2022-09-26
90.15596008300781,2022-09-27
97.1858901977539,2022-09-28
95.83621215820312,2022-09-29
96.44794464111328,2022-09-30
99.80754852294922,2022-10-03
104.59451293945312,2022-10-04
104.45857238769531,2022-10-05
104.7304458618164,2022-10-06
103.74003601074219,2022-10-07
102.98265838623047,2022-10-10
100.4289779663086,2022-10-11
101.91458129882812,2022-10-12
105.90533447265625,2022-10-13
101.07953643798828,2022-10-14
102.31268310546875,2022-10-17
105.02174377441406,2022-10-18
105.71114349365234,2022-10-19
106.16748809814453,2022-10-20
108.1483154296875,2022-10-21
108.22599029541016,2022-10-24
108.2065658569336,2022-10-25
109.83782958984375,2022-10-26
110.35244750976562,2022-10-27
110.2747573852539,2022-10-28
110.32331085205078,2022-10-31
115.74141693115234,2022-11-01
111.40110778808594,2022-11-02
114.77041625976562,2022-11-03
114.23638916015625,2022-11-04
116.03269958496094,2022-11-07
115.64431762695312,2022-11-08
112.49832153320312,2022-11-09
115.72199249267578,2022-11-10
117.7125244140625,2022-11-11
117.03280639648438,2022-11-14
117.2477798461914,2022-11-15
117.1109848022461,2022-11-16
117.63860321044922,2022-11-17
118.40071868896484,2022-11-18
117.5506591796875,2022-11-21
123.69640350341797,2022-11-22
122.71932983398438,2022-11-23
122.32852172851562,2022-11-25
119.12374877929688,2022-11-28
120.63819122314453,2022-11-29
119.01626586914062,2022-11-30
117.47250366210938,2022-12-01
115.51837921142578,2022-12-02
109.87093353271484,2022-12-05
106.78341674804688,2022-12-06
106.50006866455078,2022-12-07
106.35350799560547,2022-12-08
104.37983703613281,2022-12-09
108.65938568115234,2022-12-12
108.57144927978516,2022-12-13
108.39557647705078,2022-12-14
108.32717895507812,2022-12-15
107.23286437988281,2022-12-16
108.52259063720703,2022-12-19
110.41809844970703,2022-12-20
111.92277526855469,2022-12-21
109.08928680419922,2022-12-22
112.47970581054688,2022-12-23
114.14070892333984,2022-12-27
111.8934555053711,2022-12-28
113.51539611816406,2022-12-29
113.72056579589844,2022-12-30
108.37603759765625,2023-01-03
108.04383087158203,2023-01-04
113.07571411132812,2023-01-05
114.14070892333984,2023-01-06
113.10502624511719,2023-01-09
113.82804870605469,2023-01-10
114.90282440185547,2023-01-11
118.23462677001953,2023-01-12
119.13351440429688,2023-01-13
118.97718048095703,2023-01-17
118.52772521972656,2023-01-18
120.40369415283203,2023-01-19
122.83658599853516,2023-01-20
123.96998596191406,2023-01-23
127.22361755371094,2023-01-24
126.83277893066406,2023-01-25
132.2457275390625,2023-01-26
129.80307006835938,2023-01-27
126.17816162109375,2023-01-30
125.57238006591797,2023-01-31
120.14966583251953,2023-02-01
117.15007019042969,2023-02-02
115.48905944824219,2023-02-03
113.74011993408203,2023-02-06
119.4266357421875,2023-02-07
118.77200317382812,2023-02-08
117.97079467773438,2023-02-09
123.88204956054688,2023-02-10
124.87865447998047,2023-02-13
125.68962097167969,2023-02-14
124.92304229736328,2023-02-15
124.33336639404297,2023-02-16
120.3923568725586,2023-02-17
120.95255279541016,2023-02-21
120.66754150390625,2023-02-22
123.36038970947266,2023-02-23
122.77071380615234,2023-02-24
124.40215301513672,2023-02-27
121.47343444824219,2023-02-28
126.9672622680664,2023-03-01
127.39968872070312,2023-03-02
131.20309448242188,2023-03-03
129.6502685546875,2023-03-06
127.96971130371094,2023-03-07
125.66996002197266,2023-03-08
126.17119598388672,2023-03-09
126.33826446533203,2023-03-10
121.65032958984375,2023-03-13
125.58151245117188,2023-03-14
120.57909393310547,2023-03-15
123.006591796875,2023-03-16
121.53240203857422,2023-03-17
124.07784271240234,2023-03-20
126.08273315429688,2023-03-21
124.79528045654297,2023-03-22
123.97956085205078,2023-03-23
122.55449676513672,2023-03-24
126.69207000732422,2023-03-27
129.3063201904297,2023-03-28
131.77313232421875,2023-03-29
131.63552856445312,2023-03-30
132.51022338867188,2023-03-31
133.3062744140625,2023-04-03
123.65524291992188,2023-04-04
130.42669677734375,2023-04-05
126.46601867675781,2023-04-06
128.9819793701172,2023-04-10
129.91563415527344,2023-04-11
127.97953033447266,2023-04-12
128.23504638671875,2023-04-13
128.52989196777344,2023-04-14
127.07537078857422,2023-04-17
126.83949279785156,2023-04-18
124.2154312133789,2023-04-19
123.52747344970703,2023-04-20
121.40463256835938,2023-04-21
124.33336639404297,2023-04-24
121.03117370605469,2023-04-25
120.42183685302734,2023-04-26
119.34076690673828,2023-04-27
119.90095520019531,2023-04-28
120.35304260253906,2023-05-01
114.95750427246094,2023-05-02
108.17621612548828,2023-05-03
103.2524185180664,2023-05-04
105.06075286865234,2023-05-05
106.83961486816406,2023-05-08
109.03125,2023-05-09
109.7978286743164,2023-05-10
108.20570373535156,2023-05-11
107.9894790649414,2023-05-12
108.72657775878906,2023-05-15
105.62944030761719,2023-05-16
109.46870422363281,2023-05-17
109.8150405883789,2023-05-18
109.15206909179688,2023-05-19
109.46870422363281,2023-05-22
108.76616668701172,2023-05-23
109.3796615600586,2023-05-24
108.370361328125,2023-05-25
107.66780853271484,2023-05-26
106.65852355957031,2023-05-30
103.80875396728516,2023-05-31
104.75867462158203,2023-06-01
107.76677703857422,2023-06-02
107.54907989501953,2023-06-05
107.88551330566406,2023-06-06
112.92208099365234,2023-06-07
111.24981689453125,2023-06-08
111.82373046875,2023-06-09
111.19044494628906,2023-06-12
111.31908416748047,2023-06-13
110.46810913085938,2023-06-14
112.63512420654297,2023-06-15
112.10079193115234,2023-06-16
109.77545928955078,2023-06-20
110.82433319091797,2023-06-21
110.25041198730469,2023-06-22
110.46810913085938,2023-06-23
111.8534164428711,2023-06-26
112.78355407714844,2023-06-27
113.89178466796875,2023-06-28
115.11876678466797,2023-06-29
115.37604522705078,2023-06-30
116.3061752319336,2023-07-03
114.99014282226562,2023-07-05
112.15026092529297,2023-07-06
116.78113555908203,2023-07-07
116.60302734375,2023-07-10
118.75025177001953,2023-07-11
118.70077514648438,2023-07-12
118.66119384765625,2023-07-13
117.16705322265625,2023-07-14
116.88998413085938,2023-07-17
118.17633819580078,2023-07-18
120.82820892333984,2023-07-19
122.94573974609375,2023-07-20
124.499267578125,2023-07-21
127.04228210449219,2023-07-24
127.25997161865234,2023-07-25
128.98171997070312,2023-07-26
128.21978759765625,2023-07-27
130.44618225097656,2023-07-28
131.62368774414062,2023-07-31
133.52354431152344,2023-08-01
134.44375610351562,2023-08-02
134.7900848388672,2023-08-03
136.50193786621094,2023-08-04
138.53041076660156,2023-08-07
140.29173278808594,2023-08-08
142.5379180908203,2023-08-09
143.75498962402344,2023-08-10
148.17807006835938,2023-08-11
146.9807586669922,2023-08-14
141.83908081054688,2023-08-15
140.62574768066406,2023-08-16
141.7097930908203,2023-08-17
143.828125,2023-08-18
142.0678253173828,2023-08-21
142.16726684570312,2023-08-22
142.46563720703125,2023-08-23
142.813720703125,2023-08-24
143.19163513183594,2023-08-25
142.24684143066406,2023-08-28
142.4855194091797,2023-08-29
142.35623168945312,2023-08-30
141.98826599121094,2023-08-31
145.16079711914062,2023-09-01
146.21499633789062,2023-09-05
147.08023071289062,2023-09-06
150.0637969970703,2023-09-07
154.4595947265625,2023-09-08
153.2263946533203,2023-09-11
154.97674560546875,2023-09-12
154.628662109375,2023-09-13
155.33477783203125,2023-09-14
152.96780395507812,2023-09-15
155.48394775390625,2023-09-18
151.31689453125,2023-09-19
151.83404541015625,2023-09-20
153.9225616455078,2023-09-21
152.61973571777344,2023-09-22
153.3556671142578,2023-09-25
150.19308471679688,2023-09-26
151.59535217285156,2023-09-27
153.58441162109375,2023-09-28
150.51133728027344,2023-09-29
149.1985626220703,2023-10-02
146.463623046875,2023-10-03
141.1130828857422,2023-10-04
141.50094604492188,2023-10-05
142.39601135253906,2023-10-06
145.7674560546875,2023-10-09
148.0946502685547,2023-10-10
147.706787109375,2023-10-11
146.7818603515625,2023-10-12
147.38851928710938,2023-10-13
149.924560546875,2023-10-16
150.51133728027344,2023-10-17
153.14683532714844,2023-10-18
152.00311279296875,2023-10-19
150.03396606445312,2023-10-20
148.63168334960938,2023-10-23
147.81617736816406,2023-10-24
146.54318237304688,2023-10-25
147.24929809570312,2023-10-26
145.20057678222656,2023-10-27
146.0558624267578,2023-10-30
150.4218292236328,2023-10-31
154.3601531982422,2023-11-01
154.91708374023438,2023-11-02
149.95440673828125,2023-11-03
149.09910583496094,2023-11-06
145.3596954345703,2023-11-07
142.71426391601562,2023-11-08
141.02357482910156,2023-11-09
144.33534240722656,2023-11-10
145.95640563964844,2023-11-13
149.84500122070312,2023-11-14
150.3300018310547,2023-11-15
145.10000610351562,2023-11-16
147.89999389648438,2023-11-17
148.99000549316406,2023-11-20
147.6300048828125,2023-11-21
149.2100067138672,2023-11-22
149.5,2023-11-24
150.5500030517578,2023-11-27
149.99000549316406,2023-11-28
147.4199981689453,2023-11-29
149.19000244140625,2023-11-30
151.4199981689453,2023-12-01
151.38999938964844,2023-12-04
148.9199981689453,2023-12-05
143.17999267578125,2023-12-06
141.5800018310547,2023-12-07
143.02000427246094,2023-12-08
143.85000610351562,2023-12-11
143.3699951171875,2023-12-12
